L2_orth,L2_ipa,L2_gloss,L2_etym
Batsche,,uncle,
Feald,,field,
Haus,,house,
it,,not,
Johr,,year,
kenne,,can,
mache,,to make,
Nascht,,branch,
nutze,,to use,
Pokroz,,"cover, blanket",
renne,,to run,
ringe,,to struggle,
sage,,to say,
schaffe,,to make,
singe,,to sing,
tanze,,to dance,
Temitz,,prison,
weare,,will,
Weder,,bucket,
Wei,,wine,
Wurscht,,sausage,
