L2_orth,L2_ipa,L2_gloss,L2_etym
addam,,Alternative form of arram,
adnet,/ˈatnet/,to have,
ahke,,This term needs a translation to English. Please help,
aj,/aj/,"also, too",
albme,,"sky, heaven",
aldas,,leather part on the front of a shoe,
aldna,,This term needs a translation to English. Please help,
almatj,/ˈalmat͡ʃ/,"person, human",
arram,,marrowbone,
asse,,inner/meat-side of a skin,
asske,,lap (upper legs),
avve,,belt (clothing),
áddjá,,This term needs a translation to English. Please help,
ággŋo,,This term needs a translation to English. Please help,
áhkká,,"old woman, grandmother",
áhkko,,This term needs a translation to English. Please help,
áhpe,,large bog,
áhttje,/ˈaːʰt͡ʃːe/,father,
ájbme,,This term needs a translation to English. Please help,
ájbmo,,This term needs a translation to English. Please help,
ájjá,,Alternative form of áddjá,
ájjge,,This term needs a translation to English. Please help,
ájjlá,,This term needs a translation to English. Please help,
ájjro,,This term needs a translation to English. Please help,
ájjte,,This term needs a translation to English. Please help,
ákksjo,,This term needs a translation to English. Please help,
álldo,,This term needs a translation to English. Please help,
álos,,This term needs a translation to English. Please help,
Árjepluovve,,Arjeplog,
árrbe,,This term needs a translation to English. Please help,
árre,,This term needs a translation to English. Please help,
árrga,,This term needs a translation to English. Please help,
árvas,,generous,
badde,/ˈpatːe/,ribbon,
baggu,,This term needs a translation to English. Please help,
bahta,,"butt, arse, rump",
bajjka,,This term needs a translation to English. Please help,
baksem,,This term needs a translation to English. Please help,
ballát,,to become scared,
ballva,,This term needs a translation to English. Please help,
barrta,,This term needs a translation to English. Please help,
bádne,,This term needs a translation to English. Please help,
bállo,,This term needs a translation to English. Please help,
biehtse,,This term needs a translation to English. Please help,
birem,,This term needs a translation to English. Please help,
bissti,,spoon,
bulitj,,flammable,
bullke,,This term needs a translation to English. Please help,
bunndi,,housefather,
buorre,,good,
buäjjde,,This term needs a translation to English. Please help,
bäbbmo,,This term needs a translation to English. Please help,
bägga,/ˈpɛkːa/,wind,
bäjjve,,This term needs a translation to English. Please help,
bällge,,This term needs a translation to English. Please help,
bässe,,This term needs a translation to English. Please help,
dá,/ˈtaː/,these,
dádtja,,"non-Sami person; Norwegian, Swede",
dálkas,,This term needs a translation to English. Please help,
dát,,this,
dávvda,,This term needs a translation to English. Please help,
dijbmá,,This term needs a translation to English. Please help,
dilljá,,bulkhead,
drodnik,/trotnik/,queen,
du,/tu/,those,
duarrga,,This term needs a translation to English. Please help,
duarrka,,Alternative form of duattka,
duattka,,This term needs a translation to English. Please help,
dullve,,This term needs a translation to English. Please help,
duodje,,handicraft,
duodna,,devil,
duojje,,Alternative form of duodje,
dut,,that,
duädde,,This term needs a translation to English. Please help,
duägge,,This term needs a translation to English. Please help,
duällje,,This term needs a translation to English. Please help,
duävvle,,This term needs a translation to English. Please help,
dähppá,,This term needs a translation to English. Please help,
därbme,,This term needs a translation to English. Please help,
dågge,,abomasum,
dåhkke,,This term needs a translation to English. Please help,
dåhpe,/ˈtɔʰpe/,house,
dåhppå,,sheath,
dåj,,you two,
dåjå,,(emphatic) you two,
dållge,,This term needs a translation to English. Please help,
dållå,,fire,
dån,,"thou, you (singular)",
dånnå,,"(emphatic) thou, you (singular)",
fáles,,whale,
fárro,,"company, companion",
gadna,,lichen on a tree or rock,
gahper,,This term needs a translation to English. Please help,
garrtsa,,This term needs a translation to English. Please help,
gasska,,"middle, space between",
gádde,,"shore, edge",
gáhkko,,cake,
gájjbe,,This term needs a translation to English. Please help,
gáma,,This term needs a translation to English. Please help,
gidda,,Alternative form of girra,
giehka,,"cuckoo, Cuculus canorus",
giehtje,,"end, finish",
giella,,"language, speech, voice",
giesse,,summer,
girra,,spring (season),
girrje,/ˈkirːje/,book,
girrko,/ˈkirːʰko/,church,kirkja
guajjka,,This term needs a translation to English. Please help,
gullit,,to (catch) fish,
gullut,,to be heard,
gummpi,/ˈkumːpi/,wolf (Canis lupus),
guobme,,This term needs a translation to English. Please help,
guoddo,,This term needs a translation to English. Please help,
guokso,,This term needs a translation to English. Please help,
guolla,,testicle,
guolle,,fish,
guossa,,"spruce, Picea abies",
gurrte,,"red-throated diver, Gavia stellata",
gussa,,cow,
guäjbme,,This term needs a translation to English. Please help,
guässe,,"guest, visitor, stranger",
gäbbne,,"pot, kettle",
gädde,,This term needs a translation to English. Please help,
gäddge,,Alternative form of gärrge,
gäjdno,,This term needs a translation to English. Please help,
gärrge,,"stone, rock",
gärrke,,Alternative form of gättke,
gättke,,This term needs a translation to English. Please help,
gådtjå,,This term needs a translation to English. Please help,
gåhpe,,depression in the ground,
gånågis,,king,
gårrkå,,Alternative form of gåttkå,
gåsske,,This term needs a translation to English. Please help,
gåttjåt,/ˈkɔt͡ʃːɔt/,to urinate,
gåttkå,,This term needs a translation to English. Please help,
hábmel,,This term needs a translation to English. Please help,
hájjka,,This term needs a translation to English. Please help,
hárrdo,,This term needs a translation to English. Please help,
hávvde,,This term needs a translation to English. Please help,
hägga,,This term needs a translation to English. Please help,
härrge,,domesticated castrated reindeer bull,
hävdne,,This term needs a translation to English. Please help,
hållgå,,This term needs a translation to English. Please help,
ibme,,wife of one's uncle,
idet,,Alternative form of iret,
idja,,night,
iebme,,This term needs a translation to English. Please help,
iednam,,This term needs a translation to English. Please help,
iedno,,This term needs a translation to English. Please help,
iehke,,paternal uncle older than one's father,
iehket,,evening,
iello,,reindeer herd,
ij,,not,
ijja,,Alternative form of idja,
iret,,morning,
ja,,and,
jahke,,year,
jalgŋes,,This term needs a translation to English. Please help,
jávvre,,This term needs a translation to English. Please help,
jiedna,,"voice, sound, vote",
juakksa,,This term needs a translation to English. Please help,
juhkat,,to drink,
