L2_orth,L2_ipa,L2_gloss,L2_etym
darka,,duck,
dborba,,avocado,
di,/di/,water,
diwa,,water,
dlo,,sun,
dupkwo,,armadillo,
dyë,,scorpion,
ga,,skunk,
gurgwo,,bat (mammal),
kabayo,,horse,
kläk,,toad,
kowo,,tooth,
krik,,rifle,
kä,,cacao tree (Theobroma cacao),
moskwan,,macaw (clarification of this definition is needed),
shtagwo,,bean,
shugo,,giant anteater (Myrmecophaga tridactyla),
shunyo,,rain,
shënã,,raccoon (Procyon lotor),
shönwo,,red-crowned amazon (Amazona viridigenalis),
slon,,opossum,
söp,,soap,soap
walë,,woman,
wlinmo,,sloth (mammal),
ä,,axe,
