L2_orth,L2_ipa,L2_gloss,L2_etym
',/ʔ/,"The first letter of the Somali alphabet, called alef and written in the Latin script.",
aabo,,father (male parent),
aayo,,"mother, aunt (uncle's wife), stepmother",
abaayo,,sister,
aboowe,,brother,
abriil,,April (fourth month of the Gregorian calendar),
abuur,,"to create, to cultivate",
adag,,"difficult, hard",
addoon,,slave,
adhiga,,you,
adiga,,you (singular),
adkee,,strengthen,
aduun,,Earth,
af,,"mouth, language",
afaaf,,"entrance, door",
afar,,four,
afduub,,to abduct,
afka,,language,
afmiishaar,,"A promoter of animosity, especially in the form of poetry",
aftahan,,"A promoter of sobriety, especially in the form of poetry.",
afur,,to end one's Ramadan fast,
afuuf,,to blow,
agoosto,,August (eighth month of the Gregorian calendar),
ah,,"(intransitive) To be
Bariis oo macaan ah. ― Rice that is sweet.",
-aha,,Added to words to form nouns,
ahay,,am,
akhri,,to read,
ama,,or,
amni,,security,
anaga,,"we, us",
aniga,,"I, me.",
annaga,,"we, us",
aqbal,,to accept,
arabbikhi,,maize,
arag,,to see,
arbaco,,Wednesday,
arkid,,to see,
asaas,,found; establish,
asaga,,"he, him",
askar,,soldier or police officer,
askari,,"soldier, police officer",
awr,,male camel,
axad,,Sunday,
Axmed,,A male given name: Ahmed,
ay,,dog,
ayaga,,"they, them",
ayeey,,"grandmother, ancestress",
B,/b/,"The second letter of the Somali alphabet, called ba and written in the Latin script.",
baabi,,remove,
baal,,wing,
baaruud,,"gunpowder, fireworks",
babuur,,car,
badhan,,plenty,
bakhtii,,to terminate,
ballaran,,large,
baruur,,fat,
beddel,,to change,
bisha,,date,
bolobolo,,duck,
buug,,book (collection of sheets of paper bound together,book
buur,,mountain,
buuran,,fat,
buuxi,,fill,
C,/ʕ/,"The twelfth letter of the Somali alphabet, called cayn and written in the Latin script.",
C,/ʕ/,"The twelfth letter of the Somali alphabet, which follows Arabic abjad order. It is preceded by DH and followed by G.",
caad,,fog,
caadi,,normal,
caajis,,lazy,
caano,,milk,
caaro,,spider,
caato,,thin,
caawi,,help,
cab,,drink,
Cabaas,,A male given name: Abbas.,
Cabdille,,A male given name: Abdullah,
cabitaan,,soda,
cad,,white,
cadaan,,white,
caday,,toothbrush,
caddey,,clarify,
cadeyso,,brush,
cag,,foot,
cagaar,,green,
calaamad,,symptom,
calan,,"flag
Synonym: calanka",
calanka,,flag,
caleen,,leaf,
Cali,,A male given name: Ali.,
calool,,belly,
cambe,,mango,
canuuni,,durian,
carab,,tongue,
carar,,sprint,
caro,,earth,
casri,,modern,
casrinimo,,modernity,
caws,,grass,
caymi,,insure,
cayn,/ʕajn/,The name of the Latin-script letter C.,
Cayn,,A reer darawiish region between Nugaal and Haud that was historically part of the Dhulbahante garaadship and then its successor state Darwiish.,
ceebey,,embarrass,
celceli,,to repeat,
celi,,repel,
ciddi,,fingernail,
cinjir,,louse,
ciriiri,,narrow,
ciyaal,,kids,
ciyaar,,to play,
ciyaarid,,to play,
codso,,apply,
cowli,,grey,
cudud,,arm,
cudur,,disease,
culeys,,heavy,
culus,,heavy,
Cumar,,A male given name: Omar/Umar,
cun,,eat,
cunto,,food,
cunug,,infant,
cusayb,,"new
Antonym: duug",
cusbo,,salt,
cusub,,new,
D,/d/,"The seventh letter of the Somali alphabet, called deel and written in the Latin script.",
D,/d/,"The seventh letter of the Somali alphabet, which follows Arabic abjad order. It is preceded by KH and followed by R.",
daa,,to leave,
daabici,,to publish,
daacad,,honest,
daadi,,to trickle,
daahi,,delay,
daawo,,to look,
dabaalan,,to swim,
dabada,,behind,
dabadhilif,,stooge,
dabar,,back,
dabayl,,wind,
daci,,to fall,
dad,,people,
dadaal,,strive,
dadhan,,to taste,
dagaal,,fight,
dagax,,stone,
dahab,,gold,
dalbo,,choose,
danbas,,ash,
daqiiq,,flour,
dar,,"to add
Walaal, caano higgu dar, fadlan.Bro, add milk for me please.",
Daraawiishnimo,,Siciid Harti solidarity.,
Darawiish,,(historical) The Dhulbahante anti-colonial state established by the xarunta (haroun) that existed between 1895 C.E. and 1920 C.E.  corresponding with modern-day Khaatumo; the successor state to the treatyless Dhulbahante garadship led by Sayyidka founded in Dareema Caddo.,
darawiishnimo,,Siciid Harti solidarity.,
dardar,,accelerate,
dareen,,to feel,
daruur,,cloud,
Darwiish,,A kingdom from 1896 to 1921 and successor state to,
Darwiishi,,An affiliate or inhabitant of Darwiish or Darwiishia.,
Darwiishia,,"A historical region centered in Cayn, Sool and Haylaan in the former territories of Darwiish or its predecessor states of Dhulbahante garaadship and Warsangeli sultanate.",
Darwiishian,,Synonym of Darwiishi,
Darwiishland,,"A historical region centered in Cayn, Sool and Haylaan in the former territories of the Dhulbahante garaadship and Warsangeli sultanate and the successor state of Darwiish.",
darwiishnimo,,The ideology that seeks to preserve the heritage and legacy of Darwiish and predecessor states such as the Dhulbahante garaadship and Warsangeli sultanate.,
Darwiishnimo,,Siciid Harti solidarity.,
dawee,,treat,
dayax,,moon,
deg,,ear,
degdeg,,hurry,
derbi,,"wall, stone wall",
dermo,,mat,
DH,/ɖ/,"The eleventh letter of the Somali alphabet, called dha and written in the Latin script.",
DH,/ɖ/,"The eleventh letter of the Somali alphabet, which follows Arabic abjad order. It is preceded by SH and followed by C.",
dh,/ɖ/,"The eleventh letter of the Somali alphabet, written in the Latin script.",
dhaaf,,to surpass,
dhaawici,,injure,
dhabar,,back,
dhac,,to happen,
dhaciif,,weak,
dhal,,to give birth; to procreate; to reproduce,
dhalaal,,to sparkle,
dhalinyaro,,teenager,
dhamee,,finish,
dhamey,,finish,
dhammaad,,to end,
dhammaan,,entire,
dhan,,completely,
dhaq,,clean,
dhaqaaq,,to move,
dhaqan,,culture,
dhaqdaqaaq,,move,
dheer,,tall,
dheg,,ear,
dhegacas,,An Arab,
dheh,,say,
dhib,,to annoy,
dhilo,,prostitute,
dhimo,,die,
dhinac,,direction,
dhiqid,,to wash,
dhis,,build,
dhowey,,invite,
dhuf,,hit,
diafad,,banquet,
difaaci,,to defend,
diid,,refuse,
diig,,blood,
diin,,religion,
diindiin,,tortoise,
dil,,"to beat, kill",
dili,,to kill,
dilid,,to kill,
diman,,to die,
dir,,send,
diseembar,,December (twelfth month of the Gregorian calendar),
diyaar,,ready,
diyaari,,to prepare,
doob,,bachelor,
dood,,to debate; to dispute,
doon,,"want, hope, aspire
shaqo orod doon ― to aspire to work",
doonta,,desire,
door,,to choose,
doqon,,"(vulgar, slang) retard",
dugsi,,warm,
duq,,"old person, old man, old woman",
durug,,"to move, push, shift",
dusha,,above,
duub,,to wrap,
duubcad,,(historical) Epithet for the reer darawiish (Siciid,
duug,,"old
Antonym: cusayb",
duulid,,to fly,
duun,,neck,
duur,,forest,
duwan,,different,
E,/ɛ/,"The twenty-fourth letter of the Somali alphabet, called e and written in the Latin script.",
E,/ɛ/,"The twenty-fourth letter of the Somali alphabet, which follows Arabic abjad order. It is preceded by A and followed by I.",
eber,,zero,
eedo,,aunt,
eeg,,look,
ey,/ei/,dog,
F,/f/,"The fourteenth letter of the Somali alphabet, called fa and written in the Latin script.",
F,/f/,"The fourteenth letter of the Somali alphabet, which follows Arabic abjad order. It is preceded by G and followed by Q.",
faaiidey,,to benefit,
faaruq,,empty,
faasiq,,A nihilist,
faasiqnimo,,nihilism,
fadhi,,sit,
fadhiiso,,to sit,
fadlan,,please,
fakarid,,to think,
faraxsan,,happy,
fariisan,,to sit,
farmaajo,,cheese,
febraayo,,February (second month of the Gregorian calendar),
feker,,think,
fiican,,"fine, proficient",
fiiri,,to look,
filan,,enough,
finan,,acne,
folxun,,ugly,
fudud,,subtle,
fududey,,to simplify,
fur,,open,
fure,,key (for a lock),
fuul,,to climb,
G,/ɡ/,"The thirteenth letter of the Somali alphabet, called ga and written in the Latin script.",
G,/ɡ/,"The thirteenth letter of the Somali alphabet, which follows Arabic abjad order. It is preceded by C and followed by F.",
-ga,,the,
gaaban,,short,
gaabi,,slow,
gaadh,,to reach,
gaaf,,A Somali wedding celebration where the groom and bride are brought to their new dwelling.,
gaajo,,hunger,
gaaloraac,,A colonizee,
gaanaha,,(informal) Field marshal or general of the army,
gaaniye,,"(informal, rare) Field marshal or general of the army",
gaar,,to reach,
gaar-haye,,A bodyguard of the Qusuusi,
gaarhaye,,A bodyguard of the khusuusi,
Gaarhaye,,A bodyguard of the khusuusi and Sayyid,
gabadh,,daughter,
gabdho,,"girls, daughters",
gacan,,hand,
gad,,to buy,
gadaal,,back,
gadh,,buy,
gadh,,"beard, chin",
gadh,,"beard, chin",
gadho,,buy,
-gaga,,yours,
gal,,"enter
musqusha gal ― enter the toilet",
galbeed,,west,
garaac,,beat,
garac,,bastard,
garo,,to understand,
geed,,tree (large woody plant),
geel,,(collective) camels,
gees,,horn,
geli,,to insert,
geri,,giraffe,
giriir,,to shake,
goobabin,,circle,
goos,,The act of biting,
gub,,to burn,
gubid,,to burn,
gudbi,,to cross,
gumeys,,colonize,
guraac,,breakfast,
guri,,house,
guur,,marry,
gu’,,"spring, springtime",
H,/h/,"The twenty-first letter of the Somali alphabet, called ha and written in the Latin script.",
H,/h/,"The twenty-first letter of the Somali alphabet, which follows Arabic abjad order. It is preceded by W and followed by Y.",
haa,,yes,
habaryar,,aunt,
habee,,organize,
habeen,,night,
hadal,,to talk,
haddii,,if,
hagaaji,,fix,
hanjabaad,,dangerous,
hantiwadaag,,socialism,
Hantiwadaag,,"(metonymically, idiomatic) The Somali government from",
Hantiwadaaga,,Synonym of Hantiwadaag,
Hantiwadaagga,,Synonym of Hantiwadaag,
harraad,,thirsty,
hawlyar,,easy,
hay,,to hold,
haye,,all right,
heersare,,advanced,
hees,,song,
heesid,,to sing,
heesta,,song,
hel,,to like,
heshii,,agree,
hey,,possess,
hilib,,meat,
hilmaam,,forget,
hoos,,"under, below, beneath",
hooyo,,mother,
hor,,in front,
horjeed,,oppose,
hormar,,to develop,
hubso,,make sure,
hurdo,,to sleep,
Ibraahiim,,"Abraham (biblical character), A male given name: Abraham/Ibrahim",
idinka,,you (plural),
idoor,,A kabacad.,
iibi,,to sell,
