L2_orth,L2_ipa,L2_gloss,L2_etym
ae,/ʔai˨˦/,used for adult men,
ae,/ʔai˨˦/,to cough,
ae,/ʔai˨˦/,to cough,
aek,/ʔak˥/,"(anatomy) chest; breast; thorax, Synonyms: najaek,",
aemq,/ʔam˧˥/,"to carry on one's back, aemq lwgnyez ― to carry a child",
aen,/ʔan˨˦/,"General classifier., aen ranz ndeua house, haj aen",
aen,/ʔan˨˦/,(dialectal) tool; utensil; appliance,
aen,/ʔan˨˦/,(dialectal) tool; utensil; appliance,
aennou,/ʔan˨˦ nou˨˦/,"(computing) mouse (input device), Synonym: sujbyauh",
aenvih,/ʔan˨˦ βi˧/,because; due to,
aep,/ʔap˥/,(of a dog) to bark (when chasing animals),
aeuroengz,/ʔau˨˦ ɣoŋ˧˩/,"(computing) to download, Synonym: dawzroengz",
aiswhbing,/ʔaːi˧˥ θɯ˧ piŋ˧˥/,"AIDS, Synonym: bingh'aiswhbing",
aj,/ʔa˥/,to open; to spread open,
aj,/ʔa˥/,"(dialectal) about to; soon, Synonym: yaek",
aj,/ʔa˥/,"(dialectal) about to; soon, Synonym: yaek",
ajaeu,/ʔa˥ ʔau˨˦/,"(dialectal) must; have to
Synonym: yaekaeu",
ajcaeuz,/ʔa˥ ɕau˧˩/,"(dialectal) (wooden) tripod
Synonym: gagex",
alungz,/ʔa˨˦ luŋ˧˩/,"(dialectal) maternal uncle (mother's brother-in-law)
Synonym: naxgwiz",
anax,/ʔa˨˦ na˦˨/,"(dialectal) great-aunt (paternal grandmother's younger sister)
Synonym: lauxheiz",
ancienz,/ʔaːn˨˦ ɕiːn˧˩/,safe; secure,
angq,/ʔaːŋ˧˥/,"happy, Synonyms: (dialectal) faengz, (dialectal) maengx,",
angq,/ʔaːŋ˧˥/,happily; freely; readily,
angq,/ʔaːŋ˧˥/,to like; to love,
angq,/ʔaːŋ˧˥/,"(dialectal) basin; bowl, Synonym: bat",
angq,/ʔaːŋ˧˥/,"(dialectal) basin; bowl, Synonym: bat",
Anhveih,/ʔaːn˧ βei˧/,Anhui (a province of China),
asoi,/ʔa˨˦ θoːi˨˦/,"(dialectal) dirty; unclean
Synonym: oepsoep",
Aucouh,/ʔaːu˧˥ ɕou˧/,"Australia (a country in Oceania), Synonym: Audaliya",
Audaliya,/ʔaːu˧˥ ta˧˥ li˧˥ ja˧˥/,"Australia (a country in Oceania), Synonym: Aucouh",
Aumwnz,/ʔaːu˧˥ mɯn˧˩/,Macau (a special administrative region of China),
Ayuzvuengz,/ʔa˨˦ ju˧˩ βuːŋ˧˩/,Ashoka (ancient Indian emperor),
