L2_orth,L2_ipa,L2_gloss,L2_etym
ala,/alaa/,snake,
ama,/amaa/,father,
amĭ,,mother,
angin,,wind (movement of air),
asap,,smoke (visible particles and vapour given off by burning,
asâo,,dog (animal),
êa,[ʔjaa],water,
Êđê,,"the Rade people of Vietnam
klei Êđê ― Rade language",
êma,[ɛmaa],five,
êman,,(zoology) elephant,
êmông,,(zoology) tiger,
H',,"indicates female given name
Antonym: Y-
H'Ê-Waa female named Eve
H'Maria female named Mary",
H-,,Alternative spelling of H',
H'Ê-Wa,,A female given name from Portuguese,
hjan,,rain,
khŏ,[kʰɔʔ],crazy,
kkâo,,fingernail,
klei,,"string; rope; wire
Amĭ blei klei pui.
Mom buys electrical wires.",
knga,,(anatomy) ear (organ of hearing),
ksĭ,,sea (body of water),
pen,,pincers,
pil,,battery,
plim,,pen (writing tool),
pom,,to pump,
Prăng,,"France (country), klei PrăngFrench language, phung",
pri,,reward; recompense,
sa,,one,
sĭk,,sugar,
thâo,,to know,
ung,/uuŋ/,husband,
Y-,,"indicates male given name
Antonym: H'
Y-Adama male named Adam
Y-Abrahama male named Abraham",
Y-Adam,,A male given name from French,
Y-Dăwit,,A male given name,
Y-Ênok,,A male given name from Portuguese,
Yuăn,,"the Vietnamese people, also known as the Kinh people, the only major ethnic group in Vietnam, whose mother language is Vietnamese; a Kinh person",
êlam,,deep,
đih,[ɗih],to lie (be in horizontal position),
