L2_orth,L2_ipa,L2_gloss,L2_etym
ami,,louse,
hehuku,,smoke,
hekunu,,fire,
ho,,water,
hokohi,,sun,
homakapa,,fish,
hota,,mountain,
hoto,,blood,
hoyo,,stone,
huba,,"snake
Huba mabuae.A snake bit me.",
hube,,"snake
Erike Hube abuae.A snake bit Enrique.",
huhi,,feather,
huhu-hoko,,ashes,
iné,,"I, first person nominative pronoun
Inabeya iné hayate.I will run through the forest.
Arukobo iné obonoya.I want manioc.",
kameho,,breast,
kohe,,cloud,
-kʷa,,head,
ma,,"my
Ma rahe hakaya.My brother runs.
Natu ma tatutuma iji minajara? [1]Granny, have you not seen my wives?",
naha,,rain,
oko,,"we, first person plural nominative pronoun
Sina sisiko oko narutera. [1]With whom will we go.
Osibu oko yabae nobotuma sina ribuae. [2]Some grandfathers said ""we fished for morokoto"".",
sanuka,,small,
tida,,woman,
waha,,sand,
waniku,,moon,
ya,,sun,
