L2_orth,L2_ipa,L2_gloss,L2_etym
ကျောက်နီ,,sapphire,
ဂိုယံသီး,/ɡòjàɴθí/,guava (fruit),
ဒယော,/dəjɔ́/,longyi,
ပုဆိုး,,"blanket, rug",
ပြူ,,"Burmese; Myanma, ပြူလူမျိုးBamar people",
မသာ,,funeral,
ရှေ့တော်ခံ,/ʃḛdɔ̀kʰàɴ/,"lawyer, attorney",
လပျို,/ləbjò/,"bachelor, pubescent boy",
လီ,/li/,air,
လူပျိုနာ,,(medicine) venereal disease,
သခိုး,/thakʰó/,thief,
သမက်တက်,/θəmɛʔtɛʔ/,"to wed, marry",
သမက်သျှင်,/θəmɛʔʃɪ̀ɴ/,bridegroom,
သမီးသျှင်,/θəmíʃɪ̀ɴ/,bride,
သံစည်,/θàɴzì/,(Buddhism) triangular brass gong,
သျှင်,,"This term needs a translation to English. Please help out and add a translation, then remove the text {{rfdef}}.",
အမင်,/ʔa̰m̥ɪ̀ɴ/,mother,
