L2_orth,L2_ipa,L2_gloss,L2_etym
aitu,,ghost (supernatural being),
Alofi,,Alofi (the capital of Niue),
au,,"I (personal pronoun), me (direct object of a verb),",
Ausetalia,,Australia (a country in Oceania),
fa,,four,
fakaalofa,,"love, Fakaalofa lahi atu - love towards you; hello",
fakafifine,,"Synonym of fiafifine, 2019 August 31,  Alan Weedon,",
fana,,"bow (archery), gun, arrow (projectile)",
fiafifine,,a biologically male person who lives and behaves as,
fifine,/fi.ˈfi.ne/,woman,
fitu,,seven,
fuata,,youth,
fufua,,egg,
futi,,banana,
gagau,,bite,
gau,,chew,
gegele,,make a crying sound; cry,
gele,/ŋeːleː/,start crying,
hiapo,,tapa,
hiva,,nine,
hogofulu,,ten,
ia,,"he, she, it",
kalahimu,,crab,
kato,,basket,
kautoga,,guava,
kautonga,,alternative form of kautoga,
kitia,,to see,
koe,,singular 2nd person pronoun: you,
laka,,"to step, to cross over",
lala,,guava,
laua,,dual 3rd person pronoun: they two,
lautolu,,they,
lele,,fly,
leo,,"voice, sound",
leoleo,,police,
lima,,five,
loto,,inside; interior,
mahina,,"moon, Ne onoono hake a ia ke he mahina., He was looking",
mata,,eye,
maua,,"first person dual exclusive
we (he/she and I, but not you)",
mautolu,,"First person plural exclusive
we (we, but not you)",
moa,,chicken,
motu,,island,
motua,,parent,
mua,,2nd person dual pronoun: you two,
mutolu,,second person plural: you,
namu,,mosquito,
nifo,,(anatomy) tooth,
niu,,coconut,
Niue,,Alternative form of Niuē,
Niusiladi,,New Zealand (a country in Oceania),
Niuē,,Niue (a country in Oceania),
oatu,,go,
one,,"sand, gunpowder",
ono,,six,
Sini,,"Sydney (the capital of New South Wales, Australia)",
tafiti,,stranger,
taha,,one,
takafaga,,hunt,
tama,,child,
tau,,year,
tau,,fight,
tau,,fight,
taua,,"first person dual inclusive
we (you and I only)",
tautolu,,"First person plural inclusive
we (we including you)",
tolu,,three,
tā,,"to strike, to kill, to adze, to build, to cast (a spear",
ua,,two,
uha,/uha/,rain,
vai,,water (clear liquid H₂O),
vaka,,canoe,
vakalele,/vakaˈlele/,"airplane, Kua oka a ia he fano he vakalele.He is lucky",
valu,,eight,
volu,,scraper,
volu,,scrape,
ē,,"o, oh, behold",
