L2_orth,L2_ipa,L2_gloss,L2_etym
arkante,,alcalde,
asiti,,oil,
atovus,,bus,
bañu,,"toilet, Synonym: letrina",
bici,,"bike, bicycle, Synonym: (archaic) caballu kaa",
chanku,,Geoffroy's spider monkey (Ateles geoffroyi),
chikirrii,,"western kingbird (Tyrannus verticalis), Synonym: chirriskuii",
diablito,,hand truck,
domingu,,Sunday,
frenu,,"bit (metal placed in a horse's mouth), brake (device",
guitarra,,"guitar, Synonym: yutnu tée yaa",
iin,[ˈĩ˧ĩ˩],nine,
jako,,"common opossum (Didelphis marsupialis), Synonym: jako",
kaxi,,"(intransitive) suckle, Synonym: chichi",
kaxi,,"(transitive) grind (in a mortar and pestle), Synonym:",
kaxi,,"(transitive) grind (in a mortar and pestle), Synonym:",
la-iso,,"(Sección Primera) rabbit, Synonyms: iso, iso ndisuku,",
lapi,,pencil,
lasaa,,bird,
lateu,[láˈtēù],"A person from San Mateo Peñasco., Synonyms: londi,",
latnunu,[láˈtⁿũ̄nũ̀],A person from San Andrés Chicahuaxtla.,
layuꞌva,,A person from Santa María Yosoyúa.,
londi,,"A person from San Mateo Peñasco., Synonyms: lateu,",
londi,,"A small hill., Synonyms: loma, tilondi, tinduu",
londi,,"A small hill., Synonyms: loma, tilondi, tinduu",
loti,,turkey vulture (Cathartes aura),
maꞌa,,raccoon (Procyon lotor),
miexkolex,,Wednesday,
ndikaꞌa,,"mountain lion (Puma concolor), Synonym: león, lion",
ndute,,water,
saꞌan,,language,
saꞌva,,"frog (Rana spp., Hyla spp.)",
skova,,"broom, Synonym: (archaic) yutnu ndaxtaa",
tiaka,,fish,
tikuandikin,,guava (fruit) (Psidium guajava),
tnuu,," soot, Synonym: yaꞌa",
tnuu,,"black, dark",
tnuu,,present of kotnuu,
tnuu,,"black, dark",
tnuu,,present of kotnuu,
tnuu,,present of kotnuu,
weno,,good,
weno,,"well, then, so, okay, alright",
xitni,,nose,
yakun,,nine-banded armadillo (Dasypus novemcinctus),
yavi,,"hole, cave, grave",
yavi,,agave (Agave spp.),
yavi,,"get tired, Synonyms: kuita, ku-uꞌvi",
yavi,,agave (Agave spp.),
yavi,,"get tired, Synonyms: kuita, ku-uꞌvi",
yavi,,"get tired, Synonyms: kuita, ku-uꞌvi",
yikin,,squash,
yikin,,"maize kernel, Synonyms: nuni yikin, yikin nuni",
yikin,,"young, Synonym: yute",
yikin,,"maize kernel, Synonyms: nuni yikin, yikin nuni",
yikin,,"young, Synonym: yute",
yikin,,"young, Synonym: yute",
Yoskachi,,"Santo Domingo Ixcatlán (a town in Oaxaca, Mexico)",
yutnu,[ˈʃu˧ tnũ˧ (˥)],"tree, plant, stick, wood, stalk, (somewhat vulgar)",
yuu,,arroyo,
yuu,,mat,
yuu,, stone,
yuu,,"relating to stones, hard, frozen, dense",
yuu,,mat,
yuu,, stone,
yuu,,"relating to stones, hard, frozen, dense",
yuu,, stone,
yuu,,"relating to stones, hard, frozen, dense",
yuu,,"relating to stones, hard, frozen, dense",
Ñukaa,,"Putla (a town in Oaxaca, Mexico)",
Ñukoꞌyo,,"Mexico City (the capital city of Mexico), Mexico (a",
ñukuii,,gray fox (Urocyon cinereoargenteus),
ñutnaa,,earthquake,
