L2_orth,L2_ipa,L2_gloss,L2_etym
sisa,,compassion,
a-,,"he, she, it; class 1 subject concord, used in the subjunctive",
a-,,they; class 6 subject concord.,
a-,,of; class 6 possessive concord.,
a-,,they; class 6 subject concord.,
a-,,of; class 6 possessive concord.,
a-,,of; class 6 possessive concord.,
aba,,"(transitive) to share, (transitive) to distribute",
sagila,,knobkerrie,
sahhuku,,merino sheep,
akha,,to build,
umakhi,,builder,
sakhiwo,,design of building,
ala,,to refuse,
tjwala,,beer,
salukati,,old woman,
-ana,,"Noun diminutive suffix, creates a noun meaning something",
-ana,,each other; forms reciprocal verbs.,
-ana,,each other; forms reciprocal verbs.,
sandla,,hand,
lwandle,,"sea, ocean",
-ane,,"Noun diminutive suffix, creates a noun meaning something",
sangcotfo,,hail,
sangoma,,"sangoma, witch doctor",
tjani,,grass,
anyanisi,,onion,onions
ati,,to know,
sati,,wise man,
atisa,,"to inform, to announce",
umatisi,,announcer,
satiso,,notice,
li-awa,,hour,hour
ba,,"to be, to become",
ba-,,Class 2 noun prefix.,
ba-,,"they; class 2 subject concord., them; class 2 object",
ba-,,of; class 2 possessive concord.,
ba-,,of; class 14 possessive concord.,
ba-,,"they; class 2 subject concord., them; class 2 object",
ba-,,of; class 2 possessive concord.,
ba-,,of; class 14 possessive concord.,
ba-,,of; class 2 possessive concord.,
ba-,,of; class 14 possessive concord.,
ba-,,of; class 14 possessive concord.,
baba,,(intransitive) to taste bitter,
imbabala,,bushbuck,
babe,,my father,
bala,,to count,
libala,,"spot, open space, yard",
umbala,,color,
umbala,,lower leg,
umbala,,lower leg,
libalave,,map,
baleka,,"to run away, to flee",
sibalo,,"figure, arithmetic",
umbalo,,feud,
bamba,,"to get hold of, to catch, to grasp, to hold",
umbamba,,rotten milk,
bambelela,,to lean on,
lubambo,,rib,
libandla,,council,
bandza,,to be cold,
sibane,,lamp,
umbane,,lightning,
banga,,"to quarrel, to fight over",
libanga,,distance,
sibankhwa,,lizard,
banti,,"wide, broad",
bubanti,,broad,
basa,,"to light, to kindle",
imbasha,,popped corn,
lubatsa,,fashion of walking with toes pointed outward,
sibawu,,horsefly,
sibaya,,"fold, kraal",
beka,,"to put, place",
bela,,to steal from,
libele,,breast,
libele,,sorghum,
libele,,sorghum,
betsa,,"to hit, to strike",
bhabha,,to float,
bhaca,,to hide,
sibhaca,,Swazi dance,
bhadala,,to pay,
bhaka,,to bake,
sibhakabhaka,,sky,
libhakede,,bucket,bucket
bhakela,,to kick,
sibhakela,,fist,
bhala,,to write,
libhala,,bar,
bhalasha,,"to begin to bloom, to blossom",
umbhalo,,scripture,
lubhambo,,rib,
sibhamu,,gun,
bhanana,,banana,banana
libhande,,belt,
bhanga,,to bank money,
libhange,,bank,
libhanisi,,bun,buns
libhantji,,coat,
libhasi,,bus,bus
libhasikidi,,basket,basket
bhatata,,sweet potato,
libhayisikili,,bicycle,bicycle
bhedla,,to insist,
sibhedlela,,hospital,
umbhedze,,bed,
bhejane,,rhinoceros,
bheka,,to go somewhere,
bhema,,to smoke (tobacco),
libhentji,,bench,bench
bhica,,to mix,
umbhidvo,,leafy vegetable,
libhimbi,,bad singer,
