L2_orth,L2_ipa,L2_gloss,L2_etym
andik,,egg,
báta-in,,six,
búlu,,hair,
doh,,person,
gonóre,,bad,
gónong,,earth,
hok-hok,,sit,
homóri,,father,
ilah,,stone,
ingkong,,sun,
karáyi,,fish,
kidjum,,sleep,
kilaíngkong,,bird,
kingkong,,star,
kiro,,blood,
kokóre,,head,
koného,,eight,
kude-in,,four,
kutélin,,five,
kálae,,two,
kíwu,,pig,
kóngkong,,day,
kúmba,,seven,
láli,,nine,
maimpo,,foot,
maing'aing,,fire,
mang'ong,,moon,
moríhoh,,God,
mákan,,eat,
naido,,black,
naino,,water,
nih,,three,
saing'óre,,eye,
saróne,,ten,
seena,,one,
si-yang,,white,
sia-in,,man,
simári,,one hundred,
sisaróne,,twenty,
sumóre,,belly,
sámar,,good,
sílam,,dead,
sóntong,,teeth,
taintu,,hand,
tádung,,night,
yelai,,mother,
óna-yit,,woman,
