L2_orth,L2_ipa,L2_gloss,L2_etym
hwy,[ˈhʷɨ],achiote,
hwykha,,earth,
hwĩsôsôkô,[hʷĩsoˈsok],"book, Hwĩsôsôk itha khãm kê wapatá me pá me ngô me",
khajkhwa,[kʰajˈkʰwa],"sky, Hwĩsôsôk itha khãm kê wapatá me pá me ngô me hwykha",
khẽnẽ,,stone,
mbyry,,"sun, Hwĩsôsôk itha khãm kê wapatá me pá me ngô me hwykha",
ngô,[ˈŋɡo],"water, river, Hwĩsôsôk itha khãm kê wapatá me pá me",
pá,[ˈpʌ],"forest, Hwĩsôsôk itha khãm kê wapatá me pá me ngô me",
thep,,Form of thewe (utterance-medial variant),
thewe,,fish,
ŋó,,water,
