L2_orth,L2_ipa,L2_gloss,L2_etym
а,/a/,"(Amur, Sakhalin) armspan",
а,/a/,"The first letter of the Nivkh alphabet, written in the Cyrillic script.",
А,,"The first letter of the Nivkh alphabet, written in the Cyrillic script.",
авсӄ,/avsq/,"(Amur) ruff (Gymnocephalus cernua, syn. Acerina cernua)",
авғс,/avɣs/,"(Amur) glue, made from fish skin and bladder",
авғур̌,/avɣur̥/,"(East Sakhalin) glue, made from fish skin and bladder",
аг,/aɡ/,"(Amur, Sakhalin) there",
азмыть,/azmɤc/,"(Amur, East Sakhalin) man",
азмытьэӻлӈ,/azmɤceʁlŋ/,(Sakhalin) boy; male child,
айзн,,"(East Sakhalin) Alternative form of айс (ajs, “gold”)",
айс,,(Amur) gold,
анғи,/anɣi/,(Sakhalin) heel (of foot),
арак,/arak/,"vodka, яӈ аракрахсунтjaŋ arakraxsunthe does not drink",
арфэӄ,,rooster/cock,
асӄ,,younger brother; little brother,
ат,,(zoology) lion; tiger,
атик,,(Sakhalin) younger sibling; younger brother; younger sister,
атим,/atim/,(Sakhalin) grandmother,
атк,,"father-in-law, wife's father",
ау,/au/,(Amur) voice,
аф,/af/,facial hair; beard; mustache,
ая,,turtle (land or marine reptile with a shell),
ағр̌,/aɣr̥/,(Amur) when,
ваӻс,,(zoology) shark,
во,,village,
восӄ,/vosq/,"bush, shrub",
-гу,,(Amur) Plural marker for nouns and verbs,
-гун,,"(Sakhalin) Plural marker for nouns and verbs. Used after sonorants (nasals, liquids, and vowels).",
-д,,(Sakhalin) Indicative mood marker for verbs,
-дь,,(Amur) Indicative mood marker for verbs,
ераӄ,,"porridge, gruel",
иў,,"(Sakhalin, zoology) duck",
иньд,,(Sakhalin) eat; eats; ate,
иньдь,,(Amur) eat; eats; ate,
иу,,"(Amur, zoology) duck",
иғлуладь,,(zoology) tiger,
кʼе,,"net, seine",
кʼеӄ,,(zoology) fox,
кʼеӈ,,sun,
кʼмый,/kʰməj/,oak,
кʼузр̌,,a wolverine,
кʼузр̌,,"Chuner Mikhailovich Taksami; Valentina Nikolaevna Savel'eva (1965) Русско-Нивхский Словарь [Russian-Nivkh Dictionary] (in Russian), Moscow",
кʼыск,,(zoology) cat,
кʼыскнонӄ,,kitten (young cat),
кер̌ӄ,/ker̥q/,(Amur) sea,
кер̌ӄӈ,,"(Sakhalin) Alternative form of кер̌ӄ (keřq, “sea”)",
кур,,(Sakhalin) cloud,
курӈай,/kur.ŋaj/,chipmunk,
кылаӈа,,(zoology) snake,
лаӄр̌,,(zoology) squirrel,
лаӈр̌,,(zoology) seal,
леп,/lep/,bread,
