L2_orth,L2_ipa,L2_gloss,L2_etym
ಅಂಗೆಯ್,,palm (of hand),
ಅಂಟವಾಳ,,soapnut tree,
ಅಂಱಿ,,pig,
ಅಕ್ಕಁ,,elder sister,
ಅಗ,,smoke,
ಅಟ್ಟ,,attic of a (traditional Sholaga) house,
ಅಣ್ಣ,,elder brother.,
ಅಣ್ಣ,,food.,
ಅಣ್ಣ,,food.,
ಅತ್ತಿಗ,,elder brother's wife,
ಅತ್ತು,,ten,
ಅದ,,"is, exists (the copula)",
ಅನ್ನ,,food,
ಅನ್ನೊಂಡು,,eleven,
ಅಪ್ಪ,,father,
ಅಮ್ಮ,,maternal grandmother,
ಅಯಿದು,,five,
ಅಯಿದೊ,,five,
ಅಯ್ಯ,,daughter's husband,
ಅರವೆ,,earthen pitcher,
ಅರ್ಸ್ಣ,,yellow,
ಅರ್ಸ್ಣ,,yellow,
ಅಲಸಂದೆ,,catjang,
ಅಲಿಮೆರಿ,,bee larva,
ಅಲ್ಲಿ,,there,
ಅಲ್ಲು,,tooth,
ಅಲ್ಲುಸಾಸ್ತ್ರ,,a rite of divination using castor oil seeds,
ಅಳ,,old,
ಅಳಿಮ,,"Indian giant squirrel, any squirrel",
ಅಳಿಯ,,son-in-law,
ಅಳಿಯ,,old,
ಅಳಿಯ,,old,
ಅಳ್ಳ,,river,
ಅವರೆ,,"lablab, hyacinth bean",
ಅವ್ವೆ,,mother,
ಅಸಿ,,hunger,
ಅಸುರಾವು,,"bamboo pit viper, Indian green pit viper",
ಅಸುರು,,"green, light blue",
ಅಸುರು,,"green, light blue",
ಅಸ್ತ,,foot,
ಆ,,to become,
ಆಣ,,forehead,
ಆಮೆಲೆ,,"afterwards, then",
ಆಯ್,,to become,
ಆಱು,,six,
ಆಱೊ,,six,
ಆಳು,,"man, person",
ಆವು,,snake,
ಇನಿಮೇ,,hereafter,
ಹಂಡೆ,,a large water vessel,
ಹಡಗು,,sailboat,
ಹಬ್ಬ,,festival,
ಹಲ್ಲು,,tooth,
ಹಾರೆ,,crowbar,
ಹಾಲು,,milk,
