L2_orth,L2_ipa,L2_gloss,L2_etym
bjìe̯găc,,to run,
bjȧ̃rḍɵ,,one inch thick planks of a boat,
brãt,,brother,
brävjė́,,eyebrow,
brɵdȧ̃tï,,bearded,
bãbă,,"old woman, female animal",
břė́ǵ,,"edge, shore",
břȧ̃χ,,belly,
břʉ̀ɵ̯ză,,birch,
bǻrnă,,harrow,
bȧ̃rȯu̯n,,ram (male sheep),
bȯ́u̯l,,"pain, ache",
dvȧ̃,,two,
dvȯ́u̯tɵ,,chisel,
dǻr,,gift,
grȯ́u̯b,,grave,
gȧ̃rlɵ,,throat,
gȯ́u̯vnɵ,,excrement,
jåbac,,(vulgar) to fuck,
jȧ̃blɵ,,apple,
jȧ̃děn,,one,
jȧ̃gɵdă,,berry,
jȧ̃i̯cä,,testicle,
jȧ̃jä,,egg,
knega,,book,
krai̯ina,,"area, region",
krajina,,Alternative form of krai̯ina,
krova,,Alternative form of krʉ̀ɵ̯vă,
kråj,,Alternative spelling of krɵ̯̏·i̯,
krɵ̯̏·i̯,,"region, land",
krȯl,,Alternative form of krȯ́u̯l,
krȯ́u̯l,,king,
krʉ̀ɵ̯vă,,cow,
kʉ̀ɵ̯lanɵ,,knee,
lãtɵ,,summer,
lȧ̃st,,"letter, leaf, (in the plural) book",
lʉ̀ɵ̯pată,,"shovel, spade",
nʉ̀ɵ̯sĕc,,to carry,
pχlȧ̃,,flea,
rädło,,wooden plough,
třȧ̃,,three,
vʉ̀ɵ̯dą,,water,
vʉ̀ɵ̯knɵ,,window,
vʉ̀ɵ̯kɵ,,eye,
čȧ̃plă,,heron,
čȧ̃s,,time,
ńìḙsc,,to carry,
štė̂řä,,four,
ʒìe̯vjică,,"girl, maiden",
ʒɛ̃in,,day,
χlʉ̀ɵ̯p,,man,
