L2_orth,L2_ipa,L2_gloss,L2_etym
acal,,reed,
ahuacal,,avocado,
al,,water,
ayojli,,pumpkin,
cali,,house,
cuahuil,,tree,
cuajlan,,wood,
-ero,,Suffix that forms nouns and adjectives from nouns.,
huitzitzilin,,hummingbird,
lacal,,man,
laxcali,,tortilla,
masal,,deer,
masalero,,deer hunter,
neculi,,honey,
nehual,,I,
oquixli,,"man, macho.",
pajli,,"medicine, remedy.",
sahual,,mange,
sel,,ice,
sihual,,woman,
totolehui,,"feather, 1981,  Ma timomaxtican tolajtol: Lecturas",
tutol,,bird,
tzanal,,grackle,
tzapol,,sapote,
tzical,,ant,
tzinaca,,bat (animal),
tzondiudo,,hair,
tzopilol,,turkey vulture,
-udo,,A suffix appended to nouns to form adjectives.,
xali,,sand,
xihuil,,year,
xuchil,,flower,
