L2_orth,L2_ipa,L2_gloss,L2_etym
اناوْء,,child,
اودٍي,,"prawn, shrimp, lobster",
ايٍي,,chicken,
تاناوْه,,"earth, ground, land, soil",
تاڠٍي,,hand,
جاري,,finger.,
راوْتي,,roti,
لاداوْ,,pepper; chilli,
مولوْء,,mouth.,
ناسيء,,cooked rice,
هوجٍي,,rain,
هيدوْڠ,,nose,
ڤارٍي,,"a short, heavy, straight-edged knife or machete",
ڬاجاوْه,,elephant,
กูบา,,Alternative form of کوبا‎,
กฺาเยฺาะฮ,,Alternative form of ݢاجاوْه‎,
ตาแง,,Alternative form of تاڠٍي‎,
ตาเนาะฮ,,Alternative form of تاناوْه‎,
นาซิ,,Alternative form of ناسيء‎,
ปาแร,,Alternative form of ڤارٍي‎,
มูโละ,,Alternative form of مولوْء‎,
ยฺารี,,Alternative form of جاري‎,
รอตี,,Alternative form of راوْتي‎,
ลาดอ,,Alternative form of لاداوْ‎,
อาเนาะ,,Alternative form of اناوْء‎,
อาแย,,Alternative form of ايٍي‎,
อูแด,,Alternative form of اودٍي‎,
ฮีดง,,Alternative form of هيدوْڠ‎,
ฮูแยฺ,,Alternative form of هوجٍي‎,
