L2_orth,L2_ipa,L2_gloss,L2_etym
Ixiimuleew,,Guatemala (a country in Central America),
ja,,the,
jar,,the,
ma,,not,
us,,fly (insect),
way,,tortilla,
yaʼ,,water,
