L2_orth,L2_ipa,L2_gloss,L2_etym
aksen,,pure,
arr,,Alternative form of arte (chicken).,
arte,,chicken (animal),
artui,,Alternative spelling of artuy (egg).,
artuy,,egg,
be,,"bean, beans",
beh,,"Alternative spelling of be (bean, beans).",
brina,,cigarette,
bu,,rice,
bular,,famine,
campa,,dagger,
kil,,elbow,
kuksai,,spear,
naw,,child,
shil,,Alternative spelling of sil (“cow”).,
shilchuh,,Alternative spelling of silcu (milk from a cow).,
shiloi,,Alternative spelling of silloy (buffalo).,
sil,,cow (animal),
silcu,,"milk, particular from a cow",
silkor,,"beef, cow meat",
silloy,,buffalo (animal),
thi,,blood,
ui,,Alternative spelling of uy (dog).,
uroy,,to swim,
uy,,dog,
wok,,pig (animal),
yokpi,,tiger (animal),
