L2_orth,L2_ipa,L2_gloss,L2_etym
A,,"The first letter of the Krio alphabet, written in the Latin script.",
agbada,,agbada (robe worn by men in West Africa),
akara,,a kind of cake made from rice flour and banana,
alafia,,free time,
alagba,,"(slang) VIP, important man",
ashɔbi,,aso ebi,
astafulai,,God forbid! It can't be so!,
bafa,,farm hut,
bif,,"meat, animal, Synonym: anima",beef
dunia,,"world, Synonym: wɔl",
durɛks,,condom,Durex
fakai,,village,
famble,,"Alternative form of fambul
1995,  Masée Touré,  Bai Bureh's Countrymen, →ISBN, page 12:Pa Gasama spoke in Krio, a language that was common to all; 'Famble den who na kushe oh'.(please add an English translation of this quote)",
fambul,,family,family
fufu,,fufu,
gari,,cassava flour,
jakato,,"scarlet eggplant, garden egg, Solanum aethiopicum",
jɔlɔf,,jollof rice,
kabɔ,,welcome,
kaka,,feces,
kitul,,bucket,
krabit,,stingy,crabbit
Krio,,Creole (person),
Krio,,Krio (language),
kushɛ,,hello,
kɔbɔkɔbɔ,,"eggplant, aubergine",
lion,,leone (currency of Sierra Leone),leone
padi,,"friend, Synonym: frɛn",paddy
pia,,avocado,[alligator] pear
pikin,,child,
plaba,,"argument, dispute, debate",palavra
sabi,,know,
Salon,,Sierra Leone (a country in West Africa),
titi,,girl,
udat,,"(interrogative) who, whom",who's that?
waala,,Alternative form of wahala,
wahala,,"trouble, problem",
wata,,water,water
wɔl,,"world, Synonym: dunia",world
wɔl,,wall,wall
wɔl,,wall,wall
yabas,,onion,
