L2_orth,L2_ipa,L2_gloss,L2_etym
آغماق,,"to rise, to elevate, to go up",
آنکماق,,to comprehend,
ابسام,,silent,
ابسام,,"silently
1342,  Qutb,  خسرو و شیرین‎ [Khosrow and Shirin], page 222; republished as Nadžip, Emir Nadžipovič, editor, Istoriko-sravnitelʹnyj slovarʹ tjurkskix jazykov XIV veka, Moscow, 1979, page 153:‏قوتولغای سن بو قذغو قوذغودین همقضاغا راضی بول یوسف تیک ابسام‎Qutulğay sän bu qaðğu-quðğudın hämQäḍâğa râḍı bol Yüsüf teg äbsäm.You will rid yourself from these sorrowsSilently resign to your fate, like Yusuf.",
اجماق,,to open,
اجیقماق,,to hunger,
اذارلاماک,,to saddle,
اذارلانماک,,to be saddled,
اذرلماق,,"to be separated, parted",
اذماق,,Alternative spelling of ایذماق‎ (ıðmaq),
اذیرماق,,to separate,
ارتماق,,"to exceed
Synonym: اشاماق‎ (aşmaq)",
اسراماق,,to feed,
اشاماق,,to eat,
اشماق,,"to exceed
Synonym: ارتماق‎ (artmaq)",
افرولماک,,to become,
افماک,,to haste,
افنماق,,"to be comforted, consoled",
افورماک,,"to rotate, to turn",
اقماق,,to flow,
الماق,,to take,
امکاتماک,,"to bother, to trouble",
امکاماک,,"to bother, to trouble oneself",
امکانماک,,"to have troubles, to experience difficulties",
اوبرتماق,,"to tire out, to wear out",
اوبرماق,,"to become tired out
Synonym: سوستالماق‎ (sustalmaq)",
اوبماک,,to kiss,
اوتماق,,to win,
اوتورماق,,"Alternative form of اوتورماق (olturmaq, “to sit down”)",
اوخشاماق,,"to look like, to resemble",
اوذورماک,,"to extol, to praise
Synonym: اوکماک‎ (ögmäk)",
اوذیماق,,to sleep,
اورتاماک,,to burn down,
اورماق,,to hit,
اوزماک,,to swim,
اوساناماق,,to be thirsty,
اوغراماق,,"to come by, to swing by, to meet, to run into (someone)",
اوقوماق,,"to call, to invite",
اوقیماق,,Alternative form of اوقوماق‎ (oqumaq),
اولالماق,,"to become bigger, larger, greater
Synonym: جونکرارماق‎ (çoñrarmaq)",
اولتورماق,,to sit down,
اولماک,,to die,
اومانماق,,to hope,
اونوتماق,,to forget,
اوچماق,,to fly,
اوکرانماک,,"to learn, to study",
اوکماک,,"to praise
Synonym: اوذورماک‎ (öðürmäk, “to extol”)",
اویالماق,,"to be ashamed, to feel shame",
اویناماق,,to play,
اڨوتماق,,"to comfort, console",
ایجارماک,,"to be tormented, be in pain, suffer, agonize",
ایجیغماق,,"to lose (no longer possess)
Synonyms: ییتلاتماک‎ (yitlätmäk), ییتورماک‎ (yitürmäk)",
ایذارتماق,,"to send
Synonyms: ایذماق‎ (ıðmaq), ایذابرماک‎ (ıða bermäk)",
ایذماق,,"to send
Synonyms: ایذارتماق‎ (ıðartmaq), ایذابرماک‎ (ıða bermäk)",
ایرغاماق,,"to rejoice, to have fun",
ایرماق,,Alternative form of اذیرماق‎ (aðırmaq),
ایرماک,,to be,
ایفماک,,"Alternative form of افماک‎ (äwmäk, “to haste”)",
ایلاتماک,,"to carry away, to take (something somewhere)",
ایلتماک,,Alternative form of ایلاتماک‎ (elätmäk),
ایماق,,to talk,
ایمانماک,,to be ashamed,
ایمیزغانماق,,"to doze off, to get drowsy",
اینجقاماق,,to sigh,
ایوتورماق,,to make talk,
ایچماک,,to drink,
ایکلاماک,,"to be sick, to be ill",
بانماق,,"to girdle oneself, to put on a girdle",
باییقماق,,to become rich,
بتیماک,,to write,
بشارماق,,to control,
بلکورتماک,,to reveal oneself,
بلینکلاماق,,to shudder with horror,
بوتماک,,"to worship
Synonym: تبماق‎ (tapmaq)",
بوشماق,,"to be angry
Synonyms: قاقیتماق‎ (qaqıtmaq), قاقیماق‎ (qaqımaq)",
بویناماق,,"to be proud, to take pride",
بیتیماک,,Alternative form of بتیماک‎ (bitmäk),
بیسلاماک,,to caress,
بیسلانماک,,to be caressed,
تابلاماق,,to be satisfied,
تاراماق,,to sow,
تارماق,,"Alternative spelling of تاراماق‎ (taramaq, “to sow”)",
تاریماق,,"Alternative form of تاراماق‎ (taramaq, “to sow”)",
تانکلاشماق,,"to be surprised
Synonym: تانکلشماق‎ (tañlamaq)",
تانکلشماق,,"to be surprised
Synonym: تانکلاشماق‎ (tañlaşmaq)",
تبماق,,"to worship
Synonym: بوتماک‎ (bütmäk)",
توخشونماق,,to lose one's temper,
توراتماق,,to create,
توروشماق,,to defend oneself,
تونوماق,,to dress,
تیذماق,,to forbid,
تیکسانماک,,"to return, to come back
Synonym: یانماق‎ (yanmaq)",
جاتماق,,"to join
Synonym: قابلاشتورماق‎ (qaplaşturmaq)",
جاقیرماق,,"to call
Synonym: اوقیماق‎",
جاڨوقماق,,"to become famous, to earn glory",
جفوقتورماق,,to make famous,
جونکرارماق,,"to become bigger, larger
Synonym: اولالماق‎ (ulalmaq)",
خوشلانماق,,to enjoy,
ساقینماق,,"to think
Synonym: ساقشاماق‎ (saqşamaq)",
ساوماق,,to hide,
سوجماک,,to become scared,
سوستالماق,,"to become tired
Synonym: اوبرماق‎",
سیرینماک,,to be patient,
سیزغاماق,,"to melt
Synonym: سیزماق‎ (sızmaq)",
سیزغورماق,,to melt,
سیزماق,,"to melt
Synonym: سیزغاماق‎ (sızğamaq)",
سیزورماق,,"Alternative form of سیزغورماق‎ (sızğurmaq, “to melt”)",
شیشلنماک,,to become stringed,
قابلاشتورماق,,"to join
Synonym: جاتماق‎ (çatmaq)",
قاتلانماق,,to endure,
قارماق,,"to mix, to blend",
قانجیقماق,,to thirst for blood,
قذغورتماق,,to sadden,
قذغورماق,,"to grieve, to mourn
Synonyms: یسلاماق‎ (küynämäk), کویناماک‎ (yaslamaq)",
قشانماق,,to urinate,
قوبارتماق,,to let build,
قوبارماق,,to build,
قوذماق,,"to put, to place",
قوشلاماق,,to hunt for birds,
قولماق,,to ask (for something),
منکزاتماک,,"to liken, to compare; to consider to be like",
کذماک,,"to put on (clothing, equipment or the like)",
کفورماک,,"to bring in, to usher in, to input, to enter",
کلجراتماک,,"causative of کلجراماک‎ (gülçirämäk, “to blossom”)",
کلجراماک,,to blossom,
کوجاملاماک,,to rape,
کوجلانماک,,to become stronger,
کورکاتماک,,"to adorn, to decorate
Synonym: کورکاتماک (yüzlämäk)",
کوزاذماک,,to watch out,
کوساماک,,to be sad,
کونیلیماک,,to be jealous,
کویناماک,,"to mourn
Synonyms: قذغورماق‎ (qaðğurmaq), یسلاماق‎ (yaslamaq)",
کیذانماک,,to swing one's arms,
کیذلاماک,,to aim (i.e. with a bow),
کیذماک,,"Alternative form of کذماک‎ (käðmäk, “to put on”)",
یازوقلاماق,,to accuse,
یانماق,,"to return, to come back
Synonym: تیکسانماک‎ (teksänmäk)",
یانکشاماق,,to dangle,
یرماق,,"to judge, adjudicate, pass a sentence",
یسلاماق,,"to mourn, Synonyms: قذغورماق‎ (qaðğurmaq), کویناماک‎",
یفوشماک,,"to approach, close in, get nearer",
یوزلاماک,,"to adorn, to decorate, Synonym: کورکاتماک‎ (körgätmäk)",
یوقلانماق,,to disappear,
یولناماق,,to rob,
یونانماک,,to set out,
ییتماک,,to be lost,
ییتورماک,,"to lose (to not possess any longer), Synonyms: ایجیغماق‎",
ییذلاماق,,to smell (to have a particular smell),
ییذلانماق,,Alternative form of ییذلاماق‎ (yıðlamaq),
ییراماق,,"to leave, to go away",
یییلاماق,,"to smell, to sniff",
