L2_orth,L2_ipa,L2_gloss,L2_etym
âa,,The name of the Latin-script letter A.,
bêe,,The name of the Latin-script letter B.,
dêe,,The name of the Latin-script letter D.,
êe,,The name of the Latin-script letter E.,
êle,,The name of the Latin-script letter L.,
êmo,,The name of the Latin-script letter M.,
êni,,The name of the Latin-script letter N.,
êre,,The name of the Latin-script letter R.,
êsi,,The name of the Latin-script letter S.,
fêe,,The name of the Latin-script letter F.,
gâa,,The name of the Latin-script letter G.,
gümbâyä,/ɡū.ᵐbá.jā/,nine,
hâsi,,The name of the Latin-script letter H.,
îi,,The name of the Latin-script letter I.,
jîi,,The name of the Latin-script letter J.,
kâa,,The name of the Latin-script letter K.,
kâfa,,The name of the Latin-script letter Q.,
kîsi,,The name of the Latin-script letter X.,
kôlo,,giraffe,
ngu,,water,
ô,,The name of the Latin-script letter O.,
omënë,,six,
otâ,,three,
pêe,,The name of the Latin-script letter P.,
tongana,,Alternative form of tôngana,
têe,,The name of the Latin-script letter T.,
tôngana,[tōŋɡànà],"as, like[1]",
ukü,,five,
usïö,,four,
ûu,,The name of the Latin-script letter U.,
vêe,,The name of the Latin-script letter V.,
wêe,,The name of the Latin-script letter W.,
yêe,,The name of the Latin-script letter Y.,
zêe,,The name of the Latin-script letter Z.,
ôko,,one,
ûse,,two,
