L2_orth,L2_ipa,L2_gloss,L2_etym
caŋ⁴,,"to hate, to detest, to be angry",
caːŋ⁴,,bone,
ciː¹,,"to do, to work",
coː¹,,"to go, to walk",
cuaŋ⁴,,"leg, foot",
cuː⁴,,rich,
cɔt⁸,,"to wipe, to erase",
cɔːŋ²,,bed,
cɨəj⁶,,chicken,
han²,,five,
han¹,,snake,
hat⁷,,"to turn off, to switch off",
haːm²,,eight,
haːm¹,,blood,
haː¹,,human being,
hiːn²,,skirt,
høː⁶,,tail,
hɔk⁷,,hair (both headhair and body hair),
hɔː⁶,,"tree, wood",
kɔŋ³,,drum,
lan²,,fat,
lan⁶,,"python, boa",
lap⁷,,full,
laː¹,,leaf,
luaŋ²,,to swim,
løː⁶,,"zebu, cow, cattle
ʑɨə¹ løː⁶a cow, a female zebu",
lɛk⁷,,to exchange,
maj⁴,,(sewing) thread,
maj⁴,,to thread,
mak⁷,,one,
mak⁷,,"to like, to be fond of (someone)",
mak⁷,,"to like, to be fond of (someone)",
mat⁷,,eye,
maː²,,rain,
meː⁶,,moon,
miː²,,you,
muːn¹,,tooth,
mɔn²,,"round, circular",
mɔːŋ⁴,,net,
naːn²,,slow,
naː⁴,,field (used for agriculture),
niː⁶,,"day, ɗoː¹ laː² niː⁶daytime",
nɔː³,,friend,
nɔː¹,,year,
nɔːŋ²,,mud,
paːn⁶,,a half,
peː³,,three,
pliɲ⁶,,"sky, heaven",
ploːŋ²,,tube (for drinking alcohols),
pluam⁶,,land leech,
pløː²,,bullet,
pløː¹,,"fruit, pløː¹ vaŋ⁶green fruit, unripe fruit",
poːn¹,,to step,
pua²,,king,
puːn²,,four,
pyː³,,seven,
seː⁴,,flower,
tan¹,,"to sit
tan¹ pɯŋ² coːn¹to squat",
taŋ³,,chair,
taːk⁷,,iron (chemical element),
taːm⁶,,crab,
taːn³,,"to weave (with bamboo, etc.)",
taː³,,"to stand, to stand up",
teː⁶,,"land, earth, ground, teː⁶ haŋ³clay",
tuː²,,"meat, flesh",
tɛːm³,,to write,
tɤm⁶,,brain,
van⁶,,"child
van⁶ haŋ⁶adopted child
van⁶ laː⁶lastborn, youngest child",
vaːŋ¹,,"wide, broad, Antonym: ʔɛːp⁷",
viːt⁷,,"to return, to come back",
ɓaŋ⁶,,bamboo shoot,
ɗak⁷,,to drink,
ɗaŋ⁴,,red,
ɗøː⁶,,belly,
ɗɔk⁸,,to read,
ɗɛː³,,to run,
ɲaːm¹,,"to cry, to weep",
ɲaː⁴,,scabies,
ɲaː⁴,,itchy,
ɲoː²,,cat,
ɲua⁶,,house,
ɲɛː²,,fire,
ɲɛː¹,,far,
ɲɨə¹,,tiger,
ʑaŋ⁴,,"high, tall",
ʑaː¹,,road,
ʑeː¹,,horse,
ʑiːp⁷,,to sew,
ʑiː³,,ten,
ʑiː⁴,,wind,
ʑiː⁶,,"forest, jungle",
ʑum¹,,water,
ʑɔm²,,six,
ʑɔŋ³,,"(of water, sky) clear, transparent, ʑiː⁶ ʑɔŋ³bright/clear",
ʑɨəj⁴,,two,
ʔan¹,,to bite,
ʔaːm¹,,"rice husk, rice chaff",
ʔaː³,,dry,
ʔaː¹,,fish,
ʔeː¹,,"to have, to possess",
ʔeː¹,,"to stay, to be at",
ʔeː¹,,"to stay, to be at",
ʔeːŋ⁶,,"hand, ʔaj² ʔeːŋ⁶ ― finger",
ʔuː⁴,,"I, me",
ʔɔn⁶,,(of an animal) male,
ʔɔː¹,,to give,
ʔɛːk⁷,,guest,
ʔɛːp⁷,,"narrow, Antonym: vaːŋ¹",
θan⁶,,face,
θap⁷,,"last, final",
θaː³,,"to eat, to consume, ʔɔː¹ θaː³ˈ⁶to feed",
θaː⁶,,"cooked rice
θaː⁶ hoː⁶cooked sticky rice",
θiːn²,,nine,
θiːt⁷,,to die,
θiː¹,,head louse,
θok⁷,,"to hug, to embrace",
θuː²,,black,
θɔː¹,,dog,
θɤm⁶,,bird,
