L2_orth,L2_ipa,L2_gloss,L2_etym
анӈани,,year,
асахӣ,,wing,
асӣкка̄н,,female bird,
ачакта,,maple,
бэйэ,,person,
га̄хӣ,,hooded crow,
гасин,,village,
ге̄хин,,hawk,
гойопти,,old,
гусиха̣̄н,,golden eagle,
гэлби,,name,
дивэгдэ,,dwarf birch,
диғин,,"four, 4",
дэғӣ,,bird,
ийуксэ,,tanned wild deer skin,
ийун,,wild deer,
ийэғин,,"nine, 9",
илан,,"three, 3",
капуху,,Siberian jay,
кеғиӡан,,white-tailed eagle,
куйэ,,"snowstorm, blizzard",
куха̣̄хӣ,,Siberian jay,
ла̄м,,"sea, ocean",
лохочо̄н,,elk stag,
мамӈу,,Amur (river),
ме̄ван,,heart,
ме̄ӈган,,"thousand, 1000",
мо̄,,"From Proto-Tungusic *mō, compare Manchu ᠮᠣᠣ (moo).,",
мо̄,,"tree, wood",
монон,,maple,
мӯ,,water,
надан,,"seven, 7",
нуксэ,,soot,
о̄лӣ,,raven,
ойин,,"twenty, 20",
ойон,,domesticated deer,
оломо̄н,,osprey,
се̄м,,ear,
сэғэппэ,,sable,
сӯдуй,,kingfisher,
таӈгу,,"hundred, 100",
тиғдэ,,rain,
толгохи,,sledge,
тора̄хӣ,,rook,
умулгин,,eagle owl,
хе̄ғин,,storm,
хиға̣̄ча̣̄н,,black kite,
эгди,,big,
эдӣкко̣̄н,,male bird,
ӡāл,,relative,
ӡāн,,"ten, 10",
ӡапкун,,"eight, 8",
ӡолодон,,common kestrel,
ӡӯл,,"two, 2",
өмөн,,"one, 1",
