L2_orth,L2_ipa,L2_gloss,L2_etym
a,,the,
akʼ,,tongue,
aleebʼe,,now,
bʼox,,black,
bʼoʼtik,,thanks,
bʼuʼul,,bean,
cheʼ,,"tree, wood, wooden board",
chukul,,"complete, sufficient, enough",
chuʼ,,young woman,
chäk,,red,
chäk-jochʼeʼen,,pink,
chʼajom,,young man,
chʼiichʼ,,bird,
chʼup,,"woman, lady",
Dʼiyoos,,God,
dʼyoos,,"hello, goodbye",
eel,,"to know, to have knowledge of",
inchech,,you (singular),
inen,,"I, me",
innen,,"I, me",
ixiʼim,,corn,
janal,,food,
jaʼ,,water,
jaʼ,,watery,
jel,,"substitute, successor, replacement",
k'at,,to want,
kax,/kɑːʃ/,chicken,
kaʼan,,sky,
kichʼpan,,"pretty, beautiful",
kʼeyaj,,"scold, insult",
kʼin,,day,
kʼän,,yellow,
luʼum,,"earth, land",
mäkäl,,"malanga, Xanthosoma",
määchäl,,to be grabbed,
na',,mother,
naach,,"far, distant",
naj,,house,
naj,,"equal, similar",
noo-chʼup,,"ma'am, lady",
nooch,,"big, large",
nooch-winik,,"sir, gentleman",
nukuch,,"large, tall, great",
pempem,,butterfly,
pixan,,"soul, spirit, ghost",
sakan,,lazy,
säk,,white,
tat,,father,
tataa'-yoox,,godfather,
top,,very,
tz'oksaj,,to believe,
tze'ek,,advice,
tze'ek,,to counsel,
tzimin,,"equine, horse",
xak,,basket,
yaabʼ,,much,
yaax,,first,
yaʼax,,"green, grue (either green or blue)",
yaʼax-jochʼeʼen,,violet,
ʼayin,,"crocodile, alligator",
