L2_orth,L2_ipa,L2_gloss,L2_etym
abac,/aːbak/,Alternative spelling of abak,
Abac,,"A  surname, from Kapampangan​.",
abacan,/abaːkan/,lunch,
abagat,,south wind,
abak,,morning,
abaka,,abaca,
abakan,,breakfast,
abala,/abaːla/,"a family affair, something to be kept internal",
abalac,/aːbaːlak/,(transitive) realise,
abat,,To accost,
abias,,rice ((raw) seeds used as food),
abu,,ash (solid remains of a fire),
abukadu,,avocado,
abut,,"to reach
E ku pa ayabutanI can’t grasp the meaning yet.",
abyas,,rice ((raw) seeds used as food),
addua,,two,
agad,,"immediately, straightaway",
aglahi,,to incite; to provoke,
akasya,,acacia tree,
akbung,,"to explode, to blow up",
akmul,,swallow; act of swallowing,
akmulan,,(anatomy) throat,
aku,,"I (personal pronoun), me (direct object of a verb),",
alakdan,,scorpion,
albug,,flood,
albugan,,west,
aldaw,,Alternative form of aldo.,
aldo,/ɯlˈdo/,"sun, day",
aldo-aldo,,daily; everyday,
aldo-aldo,,daily; everyday,
alduk,,swallow; act of swallowing,
ali,,no,
alimasag,,the flower crab (Portunus pelagicus),
alimpuyu,,(anatomy) mole,
alipatpat,,firefly,
alipugpug,,"dust
1875, Casalesayan ning pañgadding biñagan a Magapalaman quing catecismong picudtana ning P. Astete macayagpangnaman qñg catecismo ning P. Ripalda, page 44:
Quing pauas ning lupamu cananmu ing tinape, anggang mulica qng gabun a que lalangaiunu, uling alipugpugca,t, sublica qng alipugpug. Caibatnang  sinabi ning Dios iting macapangaligquig a atul.",
aliwa,,"other, another",
alubebe,,fish paste,
