L2_orth,L2_ipa,L2_gloss,L2_etym
դուղուպալըխ,,sturgeon,
Իլօվ,,"Lviv (a city in Ukraine), 1572, Protocols of the Armenian",
չանկալ,,"hook, anchor",
սըչխան,,mouse,
تر,,sweat,
تز,,knee,
تنیماق,,to know,
سو,,water,
طنا,,heifer (young female cow),
طوطرغان,,rice,
قاش,,"eyebrow, supercilium, collet of a finger-ring, mountain",
قاشق,,"Alternative form of قاشوق‎ (kaşuk, “spoon”)",
قاشوق,,spoon,
قان,,blood,
قلاغوز,,"guide, who leads on the way",
قمچی,,"whip, lash, scourge",
قوز,,walnut,
كرتما,,"pear, Synonym: ارمت‎ (armut)",
كوز,,eye,
كویاكو,,"bridegroom, son-in-law",
كویاو,,later form of كویاگو‎ (küyägü),
یاشل,,green,
یاغز,,"dark-skinned, brown",
یان,,side,
یوجا,,back (of the body),
یوجا,,"top, highest part of anything, der höchste Theil jeder",
یوجا,,high,
یوجا,,"top, highest part of anything, der höchste Theil jeder",
یوجا,,high,
