L2_orth,L2_ipa,L2_gloss,L2_etym
ا,/ɑlif/,The first letter of the Rajasthani abjad.,
ڍھ,/ɖʱal/,The twentieth letter of the Rajasthani abjad.,
अंगद,,armlet,
अंगिया,,"angiya, choli, bodice",
अंगुठौ,,(anatomy) thumb,
अंदेसौ,,"doubt, guess",
अखत,,"whole, unbroken, intact, complete",
अखर,,word,
अगन,,fire,
अगनी,,"fire, Synonym: अगन (agan)",
अग्यानी,,ignorant,
अचाचूक,,"suddenly, unexpectedly",
अच्छर,,"letter, character (of an alphabet)",
अच्छर,,fairy,
अच्छर,,fairy,
अदरक,,(green) ginger,
अदीतवार,,Sunday,
अनै,,again,
अनै,,and,
अपढ,,illiterate,
अफीण,,opium,
अबदाळ,,"saint, abdal",
अभाग,,misfortune,
अभागियौ,,unfortunate,
अभागौ,,unfortunate,
अभिमांन,,"pride, vanity",
अभिरांम,,charming,
अमंख,,meat,
अमा,,mother,
अमांख,,meat,
अमार,,now,
अर,,again,
अर,,and,
अस,,horse,
असमाण,,sky,
असराफ,,"gentleman, nobleman",
अस्त्री,,woman,
अहम,,ego,
अहसाण,,obligation,
आंगळ,,finger,
आंब,,mango,
आंबली,,tamarind,
आंम,,public,
आंहू,,tear (a drop of liquid from the eyes),
आखर,,"letter, character (of an alphabet)",
आचारज,,"professor, scholar",
आटौ,,"flour, powder",
आबहवा,,climate,
आभौ,,sky,
आमद,,"income, arrival",
इतियास,,history,
इस्लांम,,Islam,
ईख,,sight,
ईखण,,eye,
उंगळी,,finger,
ओठारू,,camel,
कलेवौ,,breakfast,
कांपणौ,,"to tremble, to shiver, to be afraid",
कांबळ,,blanket,
कांसी,,bronze,
कागद,,"paper, letter",
कैवत,,"proverb, hearsay",
खत,,"letter, document",
खबसूरत,,beautiful,
खमा,,"pardon, excuse",
खुसबू,,fragrance,
खुसबौ,,fragrance,
खूंटौ,,stake,
खे,,"dust, ash",
गऊं,,wheat,
गघ,,camel,
गज,,elephant,
गड़,,abscess,
गड़गड़ाट,,thunder,
गयंद,,elephant,
गिगन,,sky,
गिलारी,,squirrel,
गुजारिस,,prayer,
गुड़दौ,,kidney,
घरांणौ,,family,
चक्कू,,knife,
चबाणौ,,to chew,
चरणौ,,to graze,
चलण,,"behavior, manner, conduct, fashion, custom",
चा,,"tea, cha, chai",
चा,,desire,
चा,,desire,
चांद,,moon,
छण,,moment,
छमा,,"pardon, excuse",
जामौ,,robe,
जावंतरी,,mace (spice),
जिगर,,"liver, (poetic) courage",
जिना,,"zina, extramarital and premarital sexual intercourse,",
जीवण,,"life, age",
जेळखांनौ,,"prison, jail",जेळ
टीलोड़ी,,squirrel,
डंडौ,,stick,
डुंगर,,mountain,
डोल्चु,,bucket,
तमाकू,,tobacco,
तरवार,,sword,
ताजीम,,honor,
तारौ,,"star, luck, planet",
ताळौ,,lock,
ताळौ,,luck,
ताळौ,,luck,
तिरिया,,"woman, wife",
तीर,,"shore, bank",
तीर,,arrow,
तीर,,arrow,
थंबौ,,"pillar, support",
थूकणौ,,to spit,
दरखत,,tree,
दरगा,,"(Islam) dargah, shrine, tomb, royal court",
दवा,,"medication, medicine, remedy, cure",
दसखत,,"handwriting, signature",
दस्तौ,,handle,
दासतांन,,"story, tale, history, description",
दिक्कत,,"problem, difficulty",
दिमाग,,"(anatomy) brain, intellect, pride",
दियाळी,,Diwali,
दुनियांण,,world,
देज,,dowry,
देव,,"deity, god",
देवरौ,,temple,
देवाळ,,giver,
दोस,,"fault, evil, sin, slur",
धनवाद,,"thanks, thank you",
नांव,,name,
नास्तौ,,breakfast,
निका,,marriage,
निभागौ,,unlucky,
निमाज,,"(Islam) salat, prayer",
निवाज,,"(Islam) salat, prayer",
निवायौ,,lukewarm,
पादणौ,,"to fart, break wind",
पाय,,foot,
पुसप,,flower,
पैदौ,,"(anatomy) abdomen, belly, stomach",
पोथी,,book,
फळ,,fruit,
फालौ,,blister,
बकस,,box,box
बदन,,body,
ब़ा'दी,,fire,
ब़ीरौ,,brother,
बादळ,,cloud,
बाप,,father,
बारणौ,,gate,
बारणौ,,to sweep,
बारी,,window,
बीज,,"seed, sprout, semen",
बीजणौ,,to sow,
बुरज,,"bastion, dome, tower, turret",
भगत,,"devotee, follower, fan",
भांपणा,,eyelash,
भींत,,wall,
भैण,,sister,
मंसूबौ,,"desire, will, assumption, scheme",
मत्थौ,,head,
मसीत,,mosque,
मसीद,,mosque,
मिंडकौ,,frog,
मींडकौ,,frog,
मीमियौ,,lamb,
मुखड़ौ,,(anatomy) face,
मुळक,,smile,
मुळकणौ,,to smile,
मूंडौ,,"(anatomy) mouth, mouth (an aperture or an outlet),",
मूत,,urine,
मूतणौ,,to urinate,
यार,,"friend, companion, paramour, helper",
रंग,,color,
रग,,(anatomy) vein,
रगत,,"(anatomy) blood, red, crimson color",
राजस्थानी,,Rajasthani,
रात,,night,
