L2_orth,L2_ipa,L2_gloss,L2_etym
adza,,water,
atɛ,,saliva,
avoka,,avocado,
avup,,dew,
ba-,,"A clitic added to the plural forms of nouns that are identical to the singular forms in order to mark plurality explicitly.
Added to the plural forms of some nouns that do have distinct plural forms in order to express that various individuals are meant.",
bi,,we (first-person plural pronoun),
bukbuk,,"A kind of electric catfish, in the genus Malapterurus.",
bulɛ,,blue,
bviir,,strong,
byɛn,,you (second-person plural pronoun),
bɔ,,they (human third-person plural pronoun),
bɔy,,servant,boy
dzi,,eye,
dzin,,name,
dzo,,quiet,
dzwaan,,"A kind of elephantfish, in the genus Mormyrops.",
e,,Used to link a possessed noun to its possessor.,
ebaan,,bamboo,
ebal,,tilapia (any fish in the genus Tilapia),
ebin,,"door
Synonym: elaŋ",
ebip,,lip,
ebvuu,,A fish in the genus Citharinus.,
ebyɛm,,mosquito,
edza,,claw,
edzuu,,peanut / groundnut,
efur,,dust,
eka,,fur,
eka,,"A kind of climbing gourami, in the genus Ctenopoma.",
ekee,,jaw,
ekul,,leg; foot,
ekun,,firewood,
ekwut,,ear,
ekwɔm,,broom,
ekɔ,,cloud,
ekɔɔ,,"bee
Synonym: nwí",
ela,,"lie, mistruth",
elaŋ,,"door
Synonym: ebin",
elep,,chin,
elim,,The African brown knifefish.,
elum,,tongue,
epen,,thigh,
epim,,"elephantfish, in the family Mormyridae",
epuu,,louse,
epwɔn,,insult,
esaa,,feather,
esaa,,food,
esaa,,food,
esaŋ,,island,
esim,,root,
etaar,,bridge,
etiir,,(blade of) grass,
etum,,war,
etuŋ,,fly,
etwa,,bag,
etwa,,banana cluster,
eŋkur,,owl,
iba,,oil palm tree,
ibaa,,man (male adult),
ibul,,valley,
idzen,,tooth,
idziŋ,,Dzing language,
idzɛr,,"A kind of catfish, in the family Schilbeidae.",
ikaa,,charcoal,
ikel,,blood,
ikie,,egg,
ikiker,,"small
Antonym: onân",
ikuu,,"A brightly spotted species of upside-down catfish, Synodontis angelicus.",
ikwɔ,,banana,
ikɔŋ,,spear,
ikɔɔr,,frog,
ilwal,,Lwel language,
ilɛ,,tiredness,
imɔŋ,,knee,
imɛmɛ,,sheep,
indzee,,Nzadi language,
intuntu,,flower,
ipaaful,,butterfly,
ipap,,wing,
isakata,,Sakata language,
isin,,squirrel,
itar,,stone,
itɔ,,buttock,
iyam,,crocodile,
iyansi,,Yansi language,
iyo,,market,
izi,,older sibling,
iziba,,lake,
kafɛ,,coffee,
kamyɔ,,car,
kit,,chair,
kyɛs,,happiness,
likɛmba,,plantain,
lwo,,"hand, arm",
lɔŋ,,teacher,
maa,,mother,
maan,,wine,
mampa,,bread,
mba,,palm nut,
mbee,,friend,
mbin,,calabash,
mbin,,plural of ebin,
mbul,,"A species of catfish, Amphilius maesii.",
mbum,,fruit,
mbva,,dog,
mbvil,,impala,
mbvwa,,path,
mbvwa,,"The giraffe catfish, Auchenoglanis occidentalis.",
mbɔŋ,,brain,
mi,,I (first-person singular pronoun),
mpandzi,,rib,
mpep,,cave,
mpfer,,flour,
mpfuu,,bird,
mpik,,slave,
mpo,,throat,
mpuu,,rat,
mpuu,,plural of epuu,
musumbwa,,"A species of catfish, Chrysichthys cranchii.",
muur,,person,
mwaan,,child,
mwaan,,light,
mwaan,,light,
mɔ,,they (nonhuman third-person plural pronoun),
mɛ,,but,
mɛmɛ,,a deaf-mute,
mɛɛ,,"oil, fat",
nde,,(s)he (human third-person singular pronoun),
ndzaa,,hunger,
ndzaam,,spider,
ndzee,,river,
ndzii,,(piece of) money (usually plural),
ndzo,,house,
ndzya,,"deep
Antonym: ŋkyee",
ndzyɛm,,bat (flying mammal),
ndzyɛn,,cricket,
ndzɔɔ,,elephant,
ntaŋ,,mat,
ntsaa,,basket,
ntsela,,"A species of carp, Labeo longipinnis.",
ntsiiri,,cane rat,
ntsiŋ,,"A kind of snakehead, in the genus Parachanna.",
ntsur,,animal,
ntswɛ,,fish,
ntsɔn,,shame,
ntsɛŋ,,hoe,
ntɛn,,snake,
nur,,body,
nwi,,"bee, Synonym: ekɔɔ",
nɔ,,it (nonhuman third-person singular pronoun),
obe,,"bad
Antonym: odzɔ́",
obvo,,fresh,
odziŋ,,member of the Dzing people,
odzɔ,,"good
Antonym: obé",
okaar,,woman,
okal,,place,
okaŋ,,"A kind of eel-like fish, Mastacembelus.",
okel,,parent-in-law,
okpa,,yam,
okpe,,"short, Antonym: otál",
okuur,,old,
okuŋ,,"A kind of bichir, in the genus Polypterus, prized as a delicacy by the Nzadi.",
okwa,,younger sibling,
okwa,,bone,
okwa,,bone,
okwum,,navel,
okya,,tail,
olum,,husband,
olwal,,member of the Lwel people,
olyɛl,,"The tigerfish, in the genus Hydrocynus.",
ombuun,,member of the Mbuun people,
ombvul,,umbrella,
ompfi,,vein,
omɔ,,"(a) certain, mbin ómɔ̌certain doors",
onan,,"big, large
Antonym: ikíkěr",
onduk,,gun,
ondyɛɛ,,a white person,
ondzee,,a Nzadi person,
onteŋ,,"A small, thin fish in the genus Belonophago.",
ontsum,,young man,
osakata,,member of the Sakata people,
osisa,,vein,
oso,,face,
oswɔn,,"A kind of barb (cyprinid fish), in the genus Varicorhinus.",
osya,,beautiful,
osɛɛ,,cockroach,
otaam,,trap,
otal,,"tall
Antonym: okpá",
ote,,tree,
otuŋ,,"relative, family member",
oyaam,,lion,
oyansi,,member of the Yansi people,
oŋgaa,,owner,
oŋgaŋ,,doctor,
oŋger,,thing,
oŋgyɛn,,"stranger, guest",
oŋgyɛŋ,,stranger,
oŋkap,,belt,
pyoo,,black,
sabat,,shoe,
siŋ,,net,
sukamunt,,chimpanzee,
swii,,red,
sɔk,,axe,
sɛmɛk,,sibling-in-law (brother-in-law or sister-in-law}},
taa,,father,
tsya,,fire,
tukiir,,"A kind of pufferfish, in the genus Tetraodon, which is poisonous and not eaten by the Nzadi.",
tɔɔ,,sleep,
waa,,village,
waar,,A canoe.,
ya,,you (second-person singular pronoun),
ŋgum,,"hill, mountain",
ŋgwu,,hippopotamus,
ŋgwɔm,,"cow, cattle",
ŋgwɛn,,moon,
-ŋgyiza,,Added to the personal pronouns to form reflexive pronouns.,
ŋgɔl,,"A large catfish, perhaps of the genus Clarias.",
ŋgɔm,,drum,
ŋkaa,,grandparent,
ŋkaa,,crab,
ŋkaa,,crab,
ŋkaam,,goat,
ŋkab,,paddle,
ŋkal,,head pad (pad used to carry a load on one's head),
ŋkii,,oar,
ŋkim,,monkey,
ŋkul,,"tortoise, turtle",
ŋkum,,chief,
ŋkun,,firewood,
ŋkwee,,A fish in the genus Distichodus.,
ŋkwɔ,,chicken,
ŋkwɔn,,bean,
ŋkyee,,"shallow
Antonym: ndzya",
ŋkɔɔ,,snail,
ŋkɛn,,any biting ant,
ɔmpɔŋ,,"A kind of carp, in the genus Labeo.",
ɛkɛɛ,,leaf,
ɛpɛɛ,,grasshopper,
ɛsyɛ,,caterpillar,
