L2_orth,L2_ipa,L2_gloss,L2_etym
acokayihs,,blackbird,
ahki,,land,
ahpun,,"potato, Indian potato",
akasq,,woodchuck,
akuwôk,,"coat, jacket",
aniks,,chipmunk,
anôhcum,,acorn,
apiq,,flea,
aponah,,oyster,
apun,,bed,
awáhsohs,,(black) bear,
ayaks,,star,
ayôp,,buck,
beed,,"(obsolete) bed, Synonym: apun",bed
bunneed,,(obsolete) bonnet,bonnet
cihs,,cheese,cheese
cits,,bird,
cáhqin,,house,
cáhsháyuwôk,,family,
dorbe,,(obsolete) table,table
dorkes,,"(obsolete) a turkey (bird), Synonym: náham",turkeys
gundermon,,(obsolete) gentleman,gentleman
ihtôqat,,story,
in,,man (adult male),
kahôk,,goose,
kikátohkáwôk,,"word, language",
kinakinik,,window,
kipunumuwôk,,harvest,
kiyamô,,spoon,
kopayáhs,,frog,
kuhkunasuwôk,,"letter, sign, mark",
kuhpáy,,forest,
kuht’han,,ocean,
kupat,,ice,
kwart,,(possibly obsolete) quart,quart
káhsh,,a cow,cows
kôq,,porcupine,
mahcáq,,"swamp, marsh",
masqusit,,bean,
matôpi,,"pack-basket, tumpline",
micuwôk,,food,
micáhs,,glove,
miqun,,feather,
muhtuq,,tree,
musqayan,,red-tailed hawk,
musqi,,blood,
môsôpi,,"bead, wampum",
ni,,singular first-person pronoun I,
nisôsk,,seven,
nupi,,water,
náham,,a turkey (bird),
náhtiá,,dog,
nákum,,"singular third-person pronoun: he, she, it",
piksihs,,a pig,pigs
pish,,peas,peas
pohpohqutihs,,"bobwhite, quail",
poqáh,,"quahog, round clam",
pôcum,,cranberry,
quniq,,"doe, a female deer",
qunôhtuq,,spear,
skok,,snake,
sokuyôn,,"it rains, it is raining",
sqá,,woman,
sqáhsihs,,girl,
suksuw,,"clam, surf clam",
sôcum,,"chief, sachem",
sôht,,blueberry,
taspowôk,,table,
tayák,,crane,
tuksáhs,,rabbit,
tumôhq,,beaver,
wiyawhs,,meat,
wôks,,fox,
yák,,sand,
áhsit,,river,
áhsup,,raccoon,
áskot,,"squash, pumpkin",
átahwun,,"pants, trousers",
áyhqapi,,in front of,
