L2_orth,L2_ipa,L2_gloss,L2_etym
abáldit,,to be pushy towards someone of the other sex,
adám,,bone marrow,
addjistit,,to nap briefly,
addjit,,"to nap, to submerge",
addjut,,to lie down,
addne,,user,
addne,,"well-off, rich",
addne,,"well-off, rich",
adjagiergge,,sinker (weight used in fishing),
adnet,,"to use, to have, to own, to regard as",
ahke,,age (length of life),
aj,,"also, too",
akta,,one,
aktse,,nine,
aktselåhke,,ninety,
albas,,lynx,
aldas,,leather part on the front of a shoe,
alek,,blue,
alkke,,young boy (8-10 years old),
allak,,"high, tall",
alle,,"west, western",
alle,,second-person dual imperative of ij,
alle,,second-person dual imperative of ij,
allna,,gum (flesh around the teeth),
almasj,,"human, (in the plural) people",
almma,,"real, actual, certain",
almma,,"right, correct, certainly",
almme,,"sky, heaven",
alvaduvvat,,"to get surprised, startled",
amás,,"strange, unknown",
asjkas,,water that pushes through ice and spreads over its,
asse,,inner/meat-side of a skin,
asske,,lap (upper legs),
asstat,,to have the time for,
avtsát,,ninth,
avve,,belt (clothing),
ábmel,,female reindeer with one horn,
áddjá,,"grandfather, old man",
áddjov,,grandchild of a man,
áhkká,,wife,
áhkko,,"grandmother, old woman",
áhkkov,,grandchild of a woman,
áhpe,,"open sea, large bog",
áhttje,,father,
ájádallat,,"to think, to ponder",
ájddo,,path in snow made by reindeer,
ájgge,,"time, point in time, time period",
ájggot,,"to intend to, to plan to",
ájmme,,needle for leatherwork,
ájmmo,,"weather, air",
ájrro,,oar,
ájtte,,"storehouse, outbuilding",
áksjo,,axe,
álgget,,"to begin, to start, to set in motion",
álkke,,easy,
álldo,,female reindeer that is pregnant or has a calf,
álos,,cambium,
ánjes,,sinew in the front leg of a reindeer,
árbbe,,inheritance,
árgga,,weekday,
árre,,outer/hair-side of a skin,
árvas,,generous,
árvvo,,"value, rank, status",
ássje,,"thing, object, subject matter, case, legal case",
ássjo,,embers,
ásvas,,tasty,
ávttja,,"bird cherry, Prunus padus",
bahta,,"butt, arse, rump",
bajkka,,"shit, excrement",
bakkoj,,"hazel grouse, Tetrastes bonasia",
ballát,,to become scared,
balvva,,cloud,
barggat,,"to work, to do",
basse,,"holy, sacred",
bassti,,spoon,
bavsev,,lip,
bádne,,tooth,
bállo,,"testicle, scrotum",
bárnne,,son,
bárro,,wave,
bátsev,,This term needs a translation to English. Please help,
biddo,,long stocking,
biebbmo,,"food, sustenance, meal",
bielgge,,thumb,
bieljedibme,,"deaf, hard of hearing",
bielle,,"side, half, page (in a book)",
biellje,,ear,
bierggo,,meat,
biesse,,nest,
biesse,,beech bark,
biesse,,beech bark,
bihttá,,"piece, bit",
billda,,"rack to store the sled, clothes and other things",
biŋál,,This term needs a translation to English. Please help,
birem,,bird stomach,
birev,,Alternative form of birem,
bivástuvvat,,to sweat,
boahtet,,to come,
boanndi,,housefather,
boares,,old,
boassjo,,innermost part of a tent,
boasske,,"heel (of the foot), heel (of a shoe)",
boatsoj,,"reindeer, Rangifer tarandus",
buktet,,"to bring, to get, can, to be able to",
bulkke,,pulk,
buodo,,dam,
buojda,,"stoat, Mustela erminea",
buojdde,,"fat, lard",
buojdde,,fat,
buolisj,,flammable,
buolvva,,"knee, generation (in family)",
buoris,,"hello, good day",
buorre,,"good, right, in order",
bussa,,bus,
båddå,,"moment, pause, while",
bådnjåt,,"to twist, to turn",
Bådåddjo,,Bodø (a city and municipality Norway),
bårråt,,"to eat, to bite, to sting (of an insect)",
dablle,,"spot, fleck",
dadne,,tin (metal),
dahkat,,to do,
daŋás,,"heather, Ericaceae",
darvve,,tar,
dábba,,upper marrowbone on the front leg of a reindeer,
dábdde,,spleen,
dádjadahtjat,,to begin to understand,
dádjadit,,to understand,
dákte,,bone,
dálkas,,"medicine, medication",
dállas,,hay bedding in a shoe,
dálvve,,winter,
dárbahit,,"to need, to require",
dárro,,"Swedish language, Norwegian language",
dávdda,,"sickness, disease",
dávver,,"property, valuable, treasure, thing",
diddno,,flint,
diehkke,,meat on the inside of the shoulder,
diehppe,,tassel,
diehtet,,to know,
diejggo,,upper arm,
diello,,"table to lay food on, bag or pouch to hold food",
diermme,,(steep) bank of a river or lake,
dievnahit,,"to serve, to be in service",
digguhit,,"to dispute, to quarrel, to have a lawsuit",
digŋa,,rhinarium,
dihkke,,louse,
dijmmá,,last year,
dilljá,,floorboard in a boat,
doahkke,,"flock (of birds), clump",
doalle,,track beneath snow,
dulvve,,"high tide, high water, flood",
duodde,,"increase, enlargement, addition",
duodje,,handicraft,
duodjuhit,,to do manual work,
duodna,,curse,
duogge,,tangle,
duohke,,"back, rear side",
duohta,,true,
duohta,,"earnest, eagerness, truth",
duollje,,animal hide (with hair still present),
duottar,,"treeless mountain plateau, tundra",
dädtjulahka,,lizard,
dågge,,abomasum,
dåhppå,,sheath,
dålgge,,feather,
dållå,,fire,
ednam,,"earth, world, land, area, territory, ground",
fáhttsa,,mitten,
gadna,,lichen on a tree or rock,
gadtsa,,"nail, claw, talon, hoof",
gahper,,toque,
ganugit,,"to stay, to dwell",
garttsa,,"strap, belt",
gatjádit,,to ask once,
gádjot,,"to rescue, to save",
gáhtot,,"to disappear, to vanish",
gájbbe,,chin,
gáktsa,,eight,
gáktsalåhke,,eighty,
gálav,,"ford, deep, soft snow",
gálojinitja,,sisters-in-law,
gáma,,shoe,
gárvvunit,,to clothe oneself,
gávnnut,,to exist,
gávtsát,,eighth,
gidá,,spring (season),
giebbme,,kettle,
giedde,,"field, pasture",
giehka,,"cuckoo, Cuculus canorus",
giehpa,,soot,
giehta,,"hand, arm",
giehtje,,"end, finish, tip, point",
giehttjit,,seventh,
giehttot,,"to tell, to narrate",
giella,,"language, speech, voice",
gielov,,This term needs a translation to English. Please help,
giergge,,stone,
gierkav,,Sami cradle,
