L2_orth,L2_ipa,L2_gloss,L2_etym
ᰁᰬᰭ,[kleʔk̚],"force, make, urge",
ᰃᰪᰮ,,"be
Synonym: ᰃᰨ (go)",
ᰅᰦᰲ,,"to slice, split",
ᰅᰫ,,fish,
ᰈᰬᰲ,,gold,
ᰊᰣᰤᰪ,,woman,
ᰌᰦᰲᰈᰫ,,"Darjeeling (a city in West Bengal, India)",
ᰌᰶ,[d̪ʌ],lake,
ᰍᰟᰲᰦ,[nʌ.var],boat,
ᰎᰪᰘᰨ,,"clan, family group",
ᰎᰬ,,grass,
ᰑᰨᰃᰩᰮ,,molar[2],
ᰓᰦᰮ,[bam],"to dwell, stay, remain",
ᰓᰧ,[bi],to give,
ᰓᰪ,,"snake, worm",
ᰕᰩᰰ,,pig,
ᰙᰨ,[d͡zo],eat,
ᰙᰨ,[d͡zo],"food; rice
Synonym: ᰣᰦᰙᰩᰮ (ʔázóm)",
ᰚᰩᰭ,,yak,
ᰛᰧᰱᰶ,[riʔp̚],flower,
ᰛᰬ,,the (definite article),
ᰛᰬᰰᰈᰩᰵ,[rɛn.ʒɔŋ],"Sikkim (a state of India), c. 1970, Ren Dhendup Adenmoo,",
ᰜᰧᰶ,,house,
ᰝᰬᰵ,[hɪŋ],ginger,
ᰟᰧ,,blood,
ᰠᰦᰮ,,three,
ᰣᰦ-,[ʔa],a nominalizing prefix,
ᰣᰦᰀᰶ,[ʔa.kʌ],(anatomy) hand,
ᰣᰦᰙᰩᰮ,[ʔa.d͡zɔm],rice,
ᰣᰧᰳᰶ,[ʔiʔt̪̚],create,
ᰣᰫᰵ,,water,
