L2_orth,L2_ipa,L2_gloss,L2_etym
ཀི་དེབ,,book,
ཀུ་ཤུ,,apple,
ཀུར་རྩི,,chair,
ཀེ་ལའི,,banana,
ཁ,,snow,
ག་གྲི,,car,
གནམ་རང,,blue of the sky,
གྲང་མོ,,cold,
གྲོགས,,friend,
གླང་པོ་ཆེ,,elephant,
གླུ་དབྱངས,,music,
ཅུ་ལི,,apricot,
ཆུ,,water,
ཆུ་སྲིན,,crocodile,
ཉེར་མ,,"chili, chili pepper",
ཏག་ཏི,,whiteboard,
ཏི་བི,,"cap, hat",
དགོན་པ,,"monastery, gompa",
དྲེན་མོ,,bear,
ནག་པོ,,black,
བག་མོ,,bride,
བྱི་ལ,,cat,
བྲོག་པོ,,"stream, small river",
མིག,,eye,
མིག་ར,,"eyeglasses, spectacles",
མེན་ཏོག,,flower,
མོག་མོག,,momo,
ཚེ,,life,
ཚེ་རིང,,"long life, longevity",
ཝ་ཙེ,,fox,
ཞིམ་པོ,,"delicious, tasty",
ཟ་བྱེས,,to eat,
འོ་མ,,(standard) milk,
ཡིན་ནའང,,"but, however
Synonym: ལེ་ཀྱིན (lekin)",
རི,,mountain,
རྐང་པ,,"foot, leg",
རྒུན,,grape,
རྟ,,horse,
རྡོ་བ,,"stone, rock",
རྨུགས་པ,,"fog, mist",
རྩི་གུ,,apricot stone,
ལག་པ,,"(anatomy) hand, forearm, arm",
ལག་འཕྱིས,,handkerchief,
ལེ་ཀྱིན,,"but, however, Synonym: ཡིན་ནའང (inang)",
ལྕང་མ,,tree,
ལྟད་མོ,,festival,
ས་ཕྲག་ལུང,,jealousy,
ས་མན,,object,
སུར་ན,,zurna,
སོ,,tooth,
སྐན་གློག,,lightning,
སྐམ་པོ,,dry,
སྐེ་ཆ,,jewellery,
སྐེ་རག,,belt,
སྔོན་པོ,,blue and the green of some plants,
སྙན་པོ,,melodious,
སྙིང,,"heart, Synonym: སྡིལ (ḍil)",
སྡིལ,,"heart, Synonym: སྙིང (snying)",
སྤེ་ར,,language,
སྦྲུལ,,snake,
སློབ་གྲྭ,,school,
ཨ་ཞང,,maternal uncle,
