L2_orth,L2_ipa,L2_gloss,L2_etym
ahkolli,,arm,
ahmolli,,amole,
akalli,/aːˈka.lːi/,"canoe, ship.",
altepechantli,,society,
amatl,/aːmatɬ/,paper,
asesek,/aːˈse.seːk/,fresh water,
atl,,water,
awakatl,/aːwakatɬ/,avocado,
axkan,,today,
axolotl,,axolotl,
ayohtli,,"gourd, squash.",
ayotl,,turtle,
ayotochin,,Armadillo,
etl,,bean,
ilwikatl,,sky,
istak,,white,
itzkuintli,[itsˈkʷin.tɬi],dog,
ixkopinalli,,"image, photo.",
ixtololo,,eye,
kamaktli,,mouth,
kawayoh,/kawaːjoʔ/,horse,
kowatl,/koːwatɬ/,snake,
kuaitl,,head,
makwilli,/maːˈkʷiː.lːi/,five,
masaxokotl,,hog plum,
Mexihko,,Mexico.,
moyotl,,mosquito,
nawatl,,"nahuan, nahua people.",
nawatlahtolli,/naː.wa.tɬaʔ.ˈtoː.lːi/,Nahuatl language,
nawi,/ˈnaːwi/,four,
okotl,/ˈokotɬ/,pine,
osomaktli,,monkey,
pantli,[pan.tɬi],flag.,
siwatl,/ˈsiwaːtɬ/,women,
Taiwan,,Taiwan (a country in Asia),
tekaktli,/ˈtekaːk.tɬi/,shoe,
tlahtolli,/tɬaʔ.ˈtoː.lːi/,word,
tlahtolpialli,/ntɬaʔ.ˈtoː.lːi/,vocabulary,
tlakatl,,man,
tlalli,,"earth., land., country.",
tochin,/ˈtoːt͡ʃin/,rabbit,
tochtli,/ˈtoːt͡ʃ.tɬi/,rabbit,
tomatl,,tomato,
xalli,,sand,
xalxokotl,,"guava (fruit, Psidium guajava)",
xicohtli,/ʃiːkoʔt͡ɬi/,bumblebee,
xochitl,/ʃoːtʃitɬ/,flower.,
xokotl,/ʃokotɬ/,orange,
