L2_orth,L2_ipa,L2_gloss,L2_etym
-,,Visual rendering of Morse code for ฏ.,
--,,Visual rendering of Morse code for ม.,
---,,Visual rendering of Morse code for โ.,
----,,Visual rendering of Morse code for ฉ.,
---.,,Visual rendering of Morse code for ◌ู.,
---..,,Visual rendering of Morse code for 8.,
--.,,Visual rendering of Morse code for ก.,
--.-,,Visual rendering of Morse code for ผ.,
--.--,,Visual rendering of Morse code for ฮ.,
--..,,Visual rendering of Morse code for ซ.,
--..-,,Visual rendering of Morse code for ◌์.,
--...,,Visual rendering of Morse code for 7.,
-.,,Visual rendering of Morse code for ณ.,
-.-,,Visual rendering of Morse code for ค.,
-.--,,Visual rendering of Morse code for ย.,
-.--.,,Visual rendering of Morse code for ง.,
-.-.,,Visual rendering of Morse code for ข.,
-.-.-,,Visual rendering of Morse code for ฝ.,
-.-..,,Visual rendering of Morse code for ฐ.,
-..,,Visual rendering of Morse code for ฎ.,
-..-,,Visual rendering of Morse code for ช.,
-..--,,Visual rendering of Morse code for ฑ.,
-..-.,,Visual rendering of Morse code for จ.,
-...,,Visual rendering of Morse code for บ.,
-...-,,Visual rendering of Morse code for อ.,
.-,,Visual rendering of Morse code for า.,
.--,,Visual rendering of Morse code for ว.,
.---,,Visual rendering of Morse code for ญ.,
.--.,,Visual rendering of Morse code for ป.,
.--.-,,Visual rendering of Morse code for ◌ั.,
.--..,,Visual rendering of Morse code for พ.,
.-.,,Visual rendering of Morse code for ร.,
.-.-,,Visual rendering of Morse code for แ.,
.-.--,,Visual rendering of Morse code for ฤ.,
.-.-.,,Visual rendering of Morse code for +.,
.-..,,Visual rendering of Morse code for ล.,
.-..-,,Visual rendering of Morse code for ใ.,
.-...,,Visual rendering of Morse code for ะ.,
..-,,Visual rendering of Morse code for ◌่.,
..--,,Visual rendering of Morse code for ◌ื.,
..--.,,Visual rendering of Morse code for ◌ึ.,
..-.,,Visual rendering of Morse code for ฟ.,
..-.-,,Visual rendering of Morse code for ◌ุ.,
..-..,,Visual rendering of Morse code for ◌ิ.,
...,,Visual rendering of Morse code for ศ.,
...-,,Visual rendering of Morse code for ◌้.,
...-.,,Visual rendering of Morse code for ำ.,
....,,Visual rendering of Morse code for ห.,
555,,(Internet slang) LOL,
ก,,"gɔɔ gài (ก ไก่), the first consonant letter of the Thai alphabet",
ก.,,Initialism of กรัม (gram).,
ก็,,"used to indicate a consequence or result: so, thus,",
ก็,,used just for linking words or for starting or emphasising,
กก,,reed (plant).,
ก๊ก,,"(rare) polity, as state, city-state, region, country,",
กกต.,,"Initialism of คณะกรรมการการเลือกตั้ง (“Election Commission of Thailand”).
2019 January 23,  “รัฐบาลออกแถลงการณ์ย้ำมีเลือกตั้ง-จัดรัฐบาลชุดใหม่กลางปีนี้”, in  Thai PBS News‎[1], Bangkok: องค์การกระจายเสียงและแพร่ภาพสาธารณะแห่งประเทศไทย, retrieved 2019-01-24:
รัฐบาลออกแถลงการณ์ยืนยันมีการเลือกตั้งทั่วไป ชี้อำนาจ กกต. กำหนดวันเลือกตั้งrát-tà-baan ɔ̀ɔk tà-lɛ̌ɛng-gaan yʉʉn-yan mii gaan-lʉ̂ʉak-dtâng-tûua-bpai · chíi am-nâat · gɔɔ-gɔɔ-dtɔɔ · gam-nòt wan lʉ̂ʉak-dtângThe government issues a statement confirming [that] a general election [will] take place, pointing out [that it is] the power of the ECT to determine the election date.
2019 January 23,  PPTV Online,  “สำนักนายกฯ ออกแถลงการณ์เลือกตั้ง ๖๒ ขอประชาชนรักษาบรรยากาศความสงบ”, in  PPTV HD 36‎[2], Bangkok: บางกอก มีเดีย แอนด์ บรอดคาสติ้ง, retrieved 2019-01-24:
สำนักนายกรัฐมนตรีแถลงเรื่องการเลือกตั้งทั่วไป เผยภายใน ๕ วัน กกต. จะกำหนดวันเลือกตั้งsǎm-nák-naa-yók-rát-tà-mon-dtrii tà-lɛ̌ɛng rʉ̂ʉang gaan-lʉ̂ʉak-dtâng-tûua-bpai · pə̌əi paai-nai · hâa · wan · gɔɔ-gɔɔ-dtɔɔ · jà gam-nòt wan lʉ̂ʉak-dtângThe Prime Minister's Office states about the general election, revealing [that] the ECT will determine the election date within five days.",
กกต.,,Initialism of คณะกรรมการการเลือกตั้ง (“election commission”).,
กกุท,,"(elegant) horn; hump., (elegant) peak; top; summit.,",
กกุธภัณฑ์,,royal regalia.,
กกุสันธ,,(chiefly in combination) Alternative form of กกุสันธะ (gà-gù-sǎn-tá),
กกุสันธะ,,"(Buddhism) Kakusandha, one of the ancient Buddhas.",
กขค.,,"(slang, idiomatic) Initialism of ก้างขวางคอ (gâang-kwǎang-kɔɔ).",
ก.ค.,,"Initialism of กรกฎาคม (gà-rá-gà-daa-kom, “July”).",
กง,,"ring; rim; circle; arc., (Buddhism) wheel of life.,",
ก๋ง,,maternal grandfather.,
กงกาง,,occupation; business; affair.,
กงการ,,"business, affairs.",
กงล้อ,,wheel.,
กงเวียน,,(archaic) dividers.,
กงศุล,,Misspelling of กงสุล (gong-sǔn).,
กงสี,,common property; property for common use; property,
กฎข้อบังคับ,,law.,
กฎหมายรัฐธรรมนูญ,,constitutional law.,กฎหมาย
กฎหมายเหตุ,,Archaic form of จดหมายเหตุ (jòt-mǎai-hèet).,
