L2_orth,L2_ipa,L2_gloss,L2_etym
ёгк,,river,
ёррэ,,"to fall over, to roll",
ёӈӈ,,lingonberry,
А,,"The first letter of the Kildin Sami alphabet, written in the Cyrillic script.",
аббьр,,rain,
авьтмусс,,first,
аджь,,father,
алльк,,"son, boy",
а̄ннэ,,"to request, to ask for",
аннҍтэ,,to give,
аххц,,nine,
а̄шшь,,"thing, matter, case, request",
ва̄лльтэ,,to take,
веласипед,,bicycle,
ве̄шшь,,thing,
во̄дтэ,,"to lead, to guide, to conduct",
вуагкэ,,to run,
вуаййлаһтӭ,,to forget,
вуаййпэ,,to wrestle,
вуаннче,,"to get, to receive",
вӯппт,,hair,
вуэјјтэ,,"to win, can, to be able",
вуэдт,,sole (of a foot or shoe),
вуэдтӭ,,to sleep,
вуэййв,,head,
вуэлльк,,shoulder,
вуэннч,,"meat, flesh",
вуэннь,,wife of one's older brother,
вуэррев,,squirrel,
вуэррь,,bodkin,
вуэррьпэнҍ,,sister,
вуэссь,,part,
вуэссьтэ,,to buy,
вуэххьт,,rain cloud,
выгкэ,,"to carry, to bring",
выдт,,five,
выйе,,to drive,
выййле,,This term needs a translation to English. Please help,
выррэ,,"to fall, to drop",
вышшэ,,to be bothered to,
вэ̄дз,,snow,
вя̄рр,,"soup, broth",
е̄лле,,to live,
е̄ммьне,,land,
ента,,morning,
ӣӈӈёадтмушш,,drift ice,
ка̄ннҍц,,friend,
ка̄ннҍцвудт,,friendship,
ка̄ххц,,eight,
кӣлл,,language,
кӣһче,,to look,
коавас,,Sami tent,
коадтӭ,,"to knit, to crochet",
коажь,,soot,
коалль,,gold,
коаннҍтэ,,to kill,
коасс,,cat,
коаһче,,"to call, to summon, to order (something to be delivered)",
ко̄дзэ,,to steer,
ко̄ллм,,three,
коннч,,urine,
ко̄ппче,,"to collect, to clean",
ко̄ррэ,,"to bind, to tie",
ко̄ттк,,ant,
куаййвэ,,to dig,
куаллмант,,third,
куаррэ,,to sew,
кугкесь,,long,
кудт,,six,
куллтлэ,,to listen to,
кӯлль,,fish,
куллэ,,"to hear, to feel",
кунн,,ash,
кӯсс,,spruce,
кӯшшк,,rapids,
куэдтҍ,,"tent, hut",
куэррьтэ,,"to scorch, to sear",
куэсськ,,maternal aunt older than one's mother; mother's older,
куэццькэмь,,eagle,
кэ̄дже,,to ask,
кэ̄сс,,thick,
ла̄јј,,"present, gift",
лаввьн,,"soil, ground, earth",
ла̄мьпесь,,"sheep, ewe (female sheep)",
лӣхемь,,cow,
лоагкь,,ten,
лоаннҍт,,bird,
ло̄гкэ,,"to read, to count",
луввтъе,,to sing,
лӯсс,,salmon,
луэммь,,"cleft, gap",
лышшьк,,(human) skin,
ля̄ммт,,dense forest,
ма̄нн,,"month, moon",
маннҍ,,egg,
ме̄рр,,sea,
моайнас,,"tale, story",
моайнсэ,,"to tell, to narrate",
мушшьтэ,,"to remember, to recall",
мырр,,"peace, the world, Synonym: э̄ллманнт (ēllmannt)",
на̄ввьт,,"wild animal, predator",
на̄һпь,,cup,
не̄дтҍ,,"pine marten, Martes martes, marten in general, any",
не̄лльй,,four,
ниввьл,,"mud, slime",
нызан,,woman,
ныййп,,knife,
ныммьп,,second,
нюаллэ,,to lick,
нюаммэ,,"to crawl, to climb",
нюннҍ,,nose,
нюрркэ,,to whistle,
нюххч,,swan,
ню̄цкас,,"wet, raw",
нюэммель,,hare,
оаллк,,"outdoors, yard",
оаррэ,,"to be, to reside",
оассэ,,to set up a tent and live in it,
оаҏҏтэ,,to scold,
оаҏҏтэдтэ,,This term needs a translation to English. Please help,
о̄дзэ,,"to seek, to search",
о̄дт,,new,
о̄һпнуввэ,,"to study, to learn",
па̄лл,,"ball, hillock",
пальтэсь,,wolf,
па̄шшьтэ,,"to bake, to shine (of the sun or moon)",
пе̄ййв,,day,
пе̄лльй,,ear,
пе̄ннэ,,dog,
пе̄ррк,,food,
подтлэ,,This term needs a translation to English. Please help,
по̄ррк,,storm,
по̄ррэ,,to eat,
по̄тткнэ,,"to snap, to break in two",
пуадтмушш,,This term needs a translation to English. Please help,
пуаз,,reindeer,
пуашш,,rear part of a Sami tent,
пуввьр,,"shed, storehouse",
пуэдтӭ,,"to come, shall",
пуэнн,,"dust, flour, powder",
пуэресь,,old,
пырр,,around,
пысс,,gun,
пэ̄ссэ,,to wash,
пэ̄ҏҏт,,house,
ра̄ввт,,trout,
роадт,,grove,
рыбп,,dust,
рыннт,,"bank, shore, beach",
са̄ррнэ,,"to speak, to say",
скуммьп,,wolf,
соһп,,"corner, nook",
субпь,,aspen,
сугкэ,,to row (a boat),
суэгкь,,birch,
суэдӭсь,,wood splinter (in one's body),
суэйй,,"wing, sleeve",
суэммьп,,"stick, staff",
сыййт,,"village, settlement",
сыллп,,silver,
