L2_orth,L2_ipa,L2_gloss,L2_etym
baro,,"(Banatiski Gurbet, Gurbet, Kalderaš, Lovara, Macedonian",
baro,,"(Gurbet) very, very much",
baro,,"(Gurbet, Macedonian Džambazi) lord, (Gurbet, Macedonian",
baro,,(Lovara) bar,
baro,,(Lovara) bar,
dad,,"(Banatiski Gurbet, Gurbet, Kalderaš, Lovara, Macedonian",
das,,"(Gurbet, Macedonian Džambazi) Christian",
kalo,,"(Banatiski Gurbet, Gurbet, Kalderaš, Lovara, Macedonian",
kalo,,"(Gurbet, Kalderaš) policeman, (Gurbet) chimney sweep,",
manuš,,"(Banatiski Gurbet, Kalderaš, Lovara, Sremski Gurbet)",
paj,,"(Banatiski Gurbet, Gurbet, Kalderaš, Lovara, Macedonian",
paji,,"Lovara form of paj (“water, lake, river”)",
pani,,"Lovara form of paj (“water, lake, river”)",
papuša,,"(Kalderaš, Lovara) doll, puppet",
phen,,"(Banatiski Gurbet, Gurbet, Kalderaš, Lovara, Macedonian",
phral,,"(Banatiski Gurbet, Gurbet, Kalderaš, Lovara, Macedonian",phral
trušul,,"(Banatiski Gurbet, Gurbet, Kalderaš, Lovara, Macedonian",
tume,,"(Banatiski Gurbet, Kalderaš, Lovara) you pl, Synonym:",
čoxani,,"(Banatiski Gurbet, Gurbet, Lovara, Macedonian Džambazi)",
