L2_orth,L2_ipa,L2_gloss,L2_etym
agžï,,lightning,
aya,,good,
ayšïn,,gold,
aŋga,,net,
aŋma,,mouth,
ašï,,wife,
ažïn,,large sturgeon,
balapčï,,ancient,
bägži,,foot,
bäyä,,"man, person",
büa,,place,
bülü,,autumn,
büsü,,cloth,
daüsün,,salt,
daŋsa,,book,
däŋsä,,scale,
dülbü,,night,
gamasün,,niece,
guluxin,,soot,
gïrsü,,woman's knife,
gürü,,far,
güčïšïï,,bitter,
kadar,,"stone, rock",
kamür,,together,
kaylan,,turtle,
küldün,,cedar,
kütülï,,sail,
küčüa,,walnut,
lüxü,,sword,
mapa,,bear,
muä,,water,
mürïn,,horse,
namü,,sea,
nämdäkän,,thin,
paa,,liver,
palan,,floor,
piktärän,,"niece, nephew",
puŋku,,shawl,
pülü,,aspen,
saŋar,,hole,
sügbü,,fish skin,
tamna,,"mist, fog",
tugdä,,rain,
tukpä,,nail,
tuŋgän,,breast,
türakï,,crow,
waaksa,,nose,
wäčän,,bitch (female dog),
xadükü,,"sickle, scythe",
xasar,,wing,
xaŋgü,,carp,
xuktä,,tooth,
xulu,,"squirrel, chipmunk",
xurmä,,needle,
xuygu,,tail,
xädun,,wind,
xäsä,,"word, language",
ägä,,elder sister,
äktä,,woman,
üktü,,"drug, medicine",
ümü,,"band, sash",
üňïkan,,"brook, stream",
čüwü,,thief,
ňüanï,,he,
ŋala,,hand,
šiŋgärä,,mouse; rat,
šïŋakta,,"hair, fur",
žabžan,,grass snake,
žaka,,treasure,
žukä,,ice,
žuär,,two,
žïakpün,,eight,
žüan,,ten (10),
žügbü,,harpoon,
žülü,,"stone, rock",
А,,"The first letter of the Nanai alphabet, written in the Cyrillic script.",
а̄ми,,sleep,
а̄пока̄н,,hat,
а̄пон,,hat,
айло̄ки,,wolverine,
айӈани,,Alternative spelling of айнгани,
амоан,,lake,
анако,,key,
атакан,,spider,
аӈго̄ри,,"to do, to make",
бианси,,"From Chinese 扁食 (biǎnshi)., See also Mongolian банш",
бианси,,dumpling,
билга,,throat,
бобой,,"gold, silver",
бокто,,pine nut,
бултухэ,,maple,
бурэхи,,dust,
бэйӈэ,,animal,
бэюн,,large animal,
бӯ-,,to give,
гаки,,crow,
гаса,,"bird, duck",
гиан,,street,
гиан,,jaw,
гиан,,order; law,
гиан,,jaw,
гиан,,order; law,
гиан,,order; law,
гиван,,dawn,
гинэлэ̄н,,maple,
гиокса,,seal (marine animal),
гиол,,"oar, paddle",
гогакта,,beard,
гокси,,silk,
гочин,,thirty,
гуичэ,,roof,
гуси,,eagle,
гэрбу,,name,
дёло,,stone,
дилган,,voice,
диха,,money,
дуин,,four,
дуэ,,"end, death",
дуэнтэ,,"taiga, forest",
дэктэчэ,,"wing, feather",
дэрэл,,face,
енгур,,wolf,
и̇нда,,Alternative spelling of инда,
илан,,three,
имаха,,a fish species,
ихан,,cow,
колан,,insect,
куку,,"From Proto-Tungusic *kūke., The Tungusic root may derive",
куку,,swan,
кэксэ,,cat,
лаха,,catfish,
лэкэ,,arrow,
машан,,immediately,
маӈбо,,Alternative spelling of мангбо,
миаван,,heart,
миочан,,"gun, musket",
модан,,"end, death",
модян,,"From Chinese 木匠 (mùjiàng)., See also Mongolian мужаан",
модян,,carpenter,
мокчохали,,maple,
монон,,maple,
мошуи,,ink,
муйки,,snake,
муйрэ,,shoulder,
муэду,,otter,
муэлу,,bucket,
мэдэ̄,,Alternative spelling of мэдэ,
нёнгня,,goose,
надан,,seven,
най,,"man, person",
намолта,,Alternative spelling of нямолта,
насал,,eye,
наӈгала-,,to throw,
наӈи,,brown bear (animal),
нгэлэ,,wolf,
неӈне,,Alternative spelling of ненгне,
ничиэн,,Alternative spelling of ниэчэн,
нюңгун,,six (6),
огда,,boat,
омокта,,egg,
опоро,,nose,
орон,,"deer (held as a domestic animal), reindeer",
офоро,,Alternative spelling of опоро,
палоа,,hammer,
пиа,,larch (tree),
пиктэ,,child,
пиктэ,,nettle,
пиктэ,,nettle,
покон,/pokon/,"From Proto-Tungusic *puke, compare Evenki хукэ̄н (hukə̄n,",
покон,/pokon/,lacrimal sac (upper end of a tear duct),
пурэн,,forest,
пэмун,,lower lip,
сиан,,ear,
силуктэ,,ant,
симана,,falling snow,
сирму,,tongue,
сиӈму,,Alternative spelling of сирму,
согдата,,fish,
солаки,,fox,
соли,,fox,
сора,,flea,
сэксэ,,blood,
сэптучэ,,rust,
сӯдуй,,Alternative spelling of судуй,
тарга,,beaver,
тойңга,,five,
токса,,rabbit,
тугде,,lynx,
туэ,,winter,
туӈдэ,,frost,
тэвэксэ,,cloud,
тэмтэкэн,,boat,
тэхэ,,"foundation, root, stump",
уйгу-,,to send,
уйкэ,,door,
уликсэ,,meat,
усэлтэ,,animal,
хаосан,,paper,
холто,,cooked fish,
хорин,,"twenty, 20",
хотон,,"town, village",
хоӈко,,nose (of a boat),
хунгули,,insect,
хуэксэ,,sleeve,
хуюн,,nine (9),
хэрэ,,frog,
цэнки,,scorpion,
чагдян,,white,
чими,,morning,
чисэниэ,,yesterday,
чо̄лон,,Alternative spelling of чолон,
эден,,host,
эйниэ,,today,
эйхэ,,donkey,
элу,,onion,
эпэн,,bread,
