L2_orth,L2_ipa,L2_gloss,L2_etym
cika,,water,
আং,/aŋ/,"I, first person singular personal pronoun, আং নাঙো",
আতো,/a.to/,"(interrogative) what
নামে আতো মানজো?náme ato mánjo?What did you get?",
আনা,/a.na/,(interrogative) why,
আনা,/a.na/,because,
কান,,(anatomy) body,
গাখিৰ,/ɡakʰir/,"milk, ৰাইজিবিজান, চিহি কানিবা বাইনা নেকে প্ৰৗন মাহছা,",
চিকা,/tɕi.ka/,"water, বুগিলাবে দামাৰ্ছানাবা চিকানি কৗচাঙি পাৰা ৰেংচানাতা।bugilabe",
ছা,/sa/,one,
জায়,,number,
ত,,"bird, fowl, chicken, নকিনি তবিজান ছিয়ে প্ৰেজো।nokini",
ত,,"The letter ""to"" in the Rabha alphabet.",
ত,,"The letter ""to"" in the Rabha alphabet.",
থাম,/tʰam/,three,
নক,/nok/,"house, আঙি নকবে চুঙা।aŋi nokbe cuŋa.My house is big.",
নিং,/niŋ/,two,
বাক,/bak/,pig,
বুগিলা,/bu.ɡi.la/,"egret, crane, বুগিলাবে দামাৰ্ছানাবা চিকানি কৗচাঙি পাৰা",
ব্ৰি,/bɾi/,four,
বৗং,/bɨŋ/,"five, আঙা বৗং তাকা ৰাবা।anga bâng taka raba.Give me",
মাই,,"rice, জিব্ৰা মাই ৰৗমা থাৰিছঙেতা।jíbra mai râma tharisongeta.(The)",
ৰংকা,/ɾoŋ˦.ka/,"stone
আয়া মাইৰুংনি পাৰা ৰংকা দাকেতা।aya mairuŋni para róŋka daketa.Mother is removing stones from rice.",
