L2_orth,L2_ipa,L2_gloss,L2_etym
a-soaⁿ,,,
a-só͘-bih,[a˧sɔ˦˦biʔ˧˨],(Taiwan) play (of a mechanism).,
khò͘-tah,[kʰɔ˥˧tahʔ˧˨],(Taiwan) quota,クォータ
a-phá-tò,/a⁴⁴⁻³³ pʰa⁴¹⁻⁴⁴ tɤ²¹/,"(Taiwan) apartment building, apartment house",アパート
a̋i-sat-chuh,/ai³⁵ sat̚³²⁻⁴ t͡suʔ³²/,(Taiwan) greetings,
ài,[ ai˨˩ ],love,
ài,[ ai˨˩ ],to love; to like; to be fond of,
ak,,,
An-pêng,,,
án-ne,[ an˥˥ne˥˥ ],"like this; in this way
?: anon., 二十、對台北 ê 嚮往 (Taiwanese short stories: ""A trip from Taipei"")
sī-m̄-sī i pún-lâi to̍h an-ne
wasn't he always like this",
án-ne,[ an˥˥ne˥˥ ],in that case; then,
án-ni,[ an˥˥ni˥˥ ],"like this; in this way
?: anon., 二十、對台北 ê 嚮往 (Taiwanese short stories: ""A trip from Taipei"")
sī-m̄-sī i pún-lâi to̍h an-ne
wasn't he always like this",
án-ni,[ an˥˥ni˥˥ ],in that case; then,
àn-sǹg,[ an˥˧sŋ˨˩ ],to plan; to intend,
ang-á,,,
at,,,
au-pûi,,,
au,,,
o͘,,,
àu,,,
bâng,/baŋ²⁴/,"do not; don't, Synonyms: 莫 (mài), 嘜／唛 (mài), Antonym:",
ba̍k-iû,,,
ba̍k-kho͘,,,
ba̍k-sek,,,
ba̍k,,,
bì-luh,/bi¹¹⁻⁵³ luʔ³²/,(Taiwan) beer,
bih,,,
bih-luh,/bi(ʔ)³²⁻⁴¹ luʔ³²/,(Taiwan) beer,
bì-lù,/bi²¹⁻⁴¹ lu²¹/,(Taiwan) beer,
biāu-hō,,,
bo̍k-sìn-gù,/bɔk̚⁴⁻³² ɕin²¹⁻⁴¹ ɡu²¹/,(Taiwan) boxing,
boán-liân,,,
bo̍k,,,
bo̍k-chiân,,,
bak,,,
bái,,,
báng,,,
bêng,,,
bí,,,
bí-lē,,,
bí-su̍t,,,
bô-chhái,,,
bô-thâu-sîn,,,
bô,,,
bú-gē,,,
bûn,,,
bûn-hiàn,,,
Bûn-san,,,
Bān-êng,,,
bāng-kìⁿ,,,
Bō͘-lîm,,,
cha-bó͘,,,
chái-khí,[ tsai˥˥kʰi˥˧ ],morning,
chan,,,
chán,[tsan˥˧],awesome; cool,
cha̍p-hūn,[ tsap˩˩hun˧˧ ],very; extremely,
cha̍p-chì,,,
cheng-sîn,,,
cheng-chhái,[ tɕiŋ˧˧tsʰai˥˧ ],brilliant; splendid,
chêng-hóng,[ tɕiŋ˨˩hɔŋ˥˧ ],situation; status; circumstances,
chha-put-to,,,
chhan-thiaⁿ,,,
chhan-chhiūⁿ,[ tsʰan˧˧tɕʰiũ˧˧ ],to seem; to be like; as if,
chheng-liân,,,
chheng-phang,,,
chheng-chhó,[ tɕʰiŋ˧˧tsʰo˥˧ ],clear; unambiguous,
chheng-khì,/t͡ɕʰiɪŋ⁴⁴⁻²² kʰi²¹/,clean,
chhéng-kà,[ tɕʰiŋ˥˥ka˨˩ ],to request time off,
chhia-phiò,,,
chhia-pâi,,,
chhia-chām,[tɕʰia˧˧tsam˧˧],bus station,
chhia-thâu,[tɕʰia˧˧tʰau˧˥],train station,
chhiam-miâ,,,
chhiam-si,,,
chhian-kim,,,
chhiáⁿ-mn̄g,/t͡ɕʰiã⁵³⁻⁴⁴ mŋ̍²²/,may I ask you a question?,
chhim,,,
chhin-chhiūⁿ,[ tɕʰɪn˧˧tɕʰiũ˧˧ ],to seem; to be like; as if,
chhit,,,
chhit-thô,[ tɕʰɪt˥˥tʰo˧˥ ],to play; to toy with,
chhiu-thiⁿ,,,
chhiú-pió,[ tɕʰiu˥˥pio˥˧ ],a wristwatch,
