L2_orth,L2_ipa,L2_gloss,L2_etym
agus,,current,
Akad,,Sunday,
alad,,fence,
angga,,(medicine) smallpox,
asu,,dog,
atep,,roof (the cover at the top of a building),
babuy,,pig,
balagen,,rattan,
baleng,,(skin) scar,
balerang,,sulphur,
balig,,necklace; garland,
balud,,rope,
ban,,sneeze,
begas,,rice (raw),
beguk,,stork,
bel,,smoke,
belidal,,planet,
belikul,,comet,
benget,,(anatomy) pubic hair,
bili-bili,,sheep (animal),
bilik,,room,
buaya,,crocodile,
bubun,,(anatomy) thigh,
budak,,mythological horse having the head of a human; a beautiful woman with long hair and beautiful wings,
buduk,,(medicine) scurvy,
bugis,,(medicine) ringworm,
buis,,tax,
bukal,,corncob,
bulang,,metal cockspur,
bulangan,,cockpit,
bulas,,(anatomy) semen,
bungi,,harelip,
bungi,,harelipped,
butu,,(anatomy) scrotum,
dana,,pus,
dilek,,spear,
duda,,saliva; spittle,
duti,,poison,
duwa,,two,
emay,,cooked rice,
gatas,,milk,
guma,,rubber,
gunting,,scissors,
ig,,water,
inayanan,,(anatomy) placenta,
isa,,one,
kalasan,,"fighting cock, rooster",
kaluma,,"husband, spouse",
kanan,,plate,
kapal,,ship,
kapaya,,papaya,
kasumba,,pink,
kegang,,scab,
kelad,,(anatomy) phlegm,
kibas,,sheep,
kubing,,(music) Jew's harp,
kuden,,pot,
kudul,,(anatomy) shin,
labu,,paddy; rice field,
lagat,,Alternative spelling of ragat,
lagum,,Alternative spelling of ragum,
lalawa,,spider,
lanitan,,(anatomy) skin,
laup,,seam,
lengguk,,snore; snoring,
lig,,(anatomy) neck,
lima,,five,
mabagel,,Alternative spelling of mabager,
Magindanaw,,Maguindanao,
magingay,,a pregnant woman,
Makka,,Mecca,
malindeg,,slippery,
mamis,,sugar,
mata,,eye (organ),
matekaw,,sudden,
matilak,,smooth,
matimus,,salty,
mulit,,Alternative spelling of murid,
Mustari,,Jupiter,
nahu,,science,
nanas,,pineapple,
naraka,,hell,
nem,,six,
ngali,,(anatomy) mouth,
ngilung,,Alternative spelling of ngirung,
nipay,,snake,
pakaw,,(anatomy) clavicle,
palay,,rice (with husk),
pamenus,,pimple,
pangan,,pond,
pangenal,,(anatomy) pancreas,
panigabi,,supper,
pat,,four,
pitu,,seven,
pulangi,,river,
pused,,(anatomy) navel,
sabun,,soap,
salidut,,spoon,
sapi,,cow,
sapulu,,ten,
senang,,sun,
sengal,,song,
siaw,,nine,
sising,,ring,
sumpit,,blowgun,
sundang,,creese,
tagenek,,mosquito,
talumpa,,shoe,
tangis,,rust,
telu,,three,
timus,,salt,
timusan,,salt factory; place where salt is made,
ubal,,ape; monkey,
ulan,,month,
ulan,,rain,
ulan,,rain,
ulang,,lobster,
ulipen,,slave,
ulunan,,pillow,
waga,,ember,
waga,,(anatomy) shoulder,
waga,,(anatomy) shoulder,
walu,,eight,
watu,,stone; rock,
watun,,stony,
