L2_orth,L2_ipa,L2_gloss,L2_etym
aktta,,one,
áhpie,,large bog,
áhttjie,,father,
ájggie,,time,
ájjá,,paternal grandfather,
ájliege,,Sunday,
ájttie,,storehouse,
árrade,,morning,
bahhá,,"evil, mean",
ballájit,,to become scared,
balvva,,cloud,
báhkas,,hot (high in temperature),
báhkka,,heat,
bájdnuo,,colour,
beäjvvie,,"sun, day",
bierjjiedahkka,,Friday,
bijjiebe,,upper,
bissiet,,to fry,
bïjppa,,pipe,
biädnja,,dog,
büŧkket,,to tear off,
buörrie,,good,
båhtiet,,to come,
båndduot,,to become rich,
båries,,old (of people),
dálvvie,,winter,
dïjstahkka,,Tuesday,
diävas,,full,
duarastahkka,,Thursday,
dålla,,fire,
dålvvuot,,to lead,
dårjuotit,,to support (keep from falling),
fuölkkie,,"family, community",
galggat,,"(auxiliary) shall, will",
galmas,,cold,
garras,,hard,
gasska,,"space between, middle",
gasskavahkkuo,,Wednesday,
gákttsie,,eight,
gálluoke,,shoe made from leather from the forehead of a reindeer,
gámssa,,lump of flour and reindeer blood,
gássa,,goose,
gávdnat,,"to find, to locate",
geäŧkkie,,wolverine,
giessie,,summer,
gïjđđa,,spring (season),
gïjttuo,,"thanks, gratitude",
giähta,,hand,
giälla,,"language, voice",
guaruos,,empty,
guellet,,to (catch) fish,
gujvatje,,small shovel,
gulbma,,three,
guvkietit,,to call,
guvllat,,to hear,
guvllat,,to be heard,
guvllat,,to be heard,
guvssa,,cow,
guvtta,,six,
gühkkie,,long,
guökttie,,two,
guökttielühkkie,,twenty,
gåhtie,,tent,
gårruot,,to sew,
gårttje,,rapids,
gåvdnat,,"to be found, to be located, to exist",
hiäjjuo,,poor,
hålla,,"speech, (in the plural) words",
iehkiede,,evening,
ij,,not,
jah,,and,
jalŋies,,tree stump,
jáhpie,,year,
jáhpieájggie,,season,
jávrrie,,lake,
jïjja,,night,
jiägŋa,,ice,
juglluo,,"child, boy",
juhka,,"river, specifically smaller ones, often creeks",
juvkkat,,to drink,
juvlla,,Christmas,
jühttiet,,"to move forward, to advance",
jåŧkka,,wooden joint,
jåŧkkiet,,to extend,
káhva,,coffee,
klássa,,"glass (material), glass (vessel to hold drink)",
krávies,,grey,
kruadná,,green,
kämbbet,,to comb,
láhtjiet,,to make the bed,
lájbbie,,bread,
lándda,,land,
lávkkie,,step,
lávvie,,cousin,
lávvuodahkka,,Saturday,
liärrat,,to learn,
luajdduo,,floor of a tent,
lühkkie,,ten,
lühkkieaktta,,eleven,
lühkkiegákttsie,,eighteen,
lühkkiegulbma,,thirteen,
lühkkieguvtta,,sixteen,
lühkkieguökttie,,twelve,
lühkkieneälljie,,fourteen,
lühkkietjïjttja,,seventeen,
lühkkievïjtta,,fifteen,
lühkkieåkttsie,,nineteen,
läŧkket,,to hit (once),
låhkkuo,,"number, amount",
mannjie,,daughter-in-law,
martta,,"pine marten, Martes martes, marten in general, any",
mákssuo,,payment,
mánná,,child,
mánnuodahkka,,Monday,
miehtjie,,forest,
miŋŋiele,,"later, afterwards",
muorra,,"tree, wood",
mürriede,,"pleasant, amusing, nice",
nálluo,,needle,
neälljie,,four,
njuönies,,promontory,
peänna,,quill (for writing),
pláđđie,,page (in a book),
plávva,,blue,
ráhvie,,"peace, quiet, calm",
reässjmie,,This term needs a translation to English. Please help,
riebiej,,"red fox, Vulpes vulpes, Máb riebiej jáhttá?What does",
rihđđie,,"track, trail",
ruapssade,,red,
russjkade,,brown,
savvun,,stream pool,
sábmie,,Sami person,
sámiengiälla,,Sami language,
sïjttat,,to want,
sjïjlla,,glow from a fire,
sjnjieries,,mouse,
sjåmbba,,horse,
skájddie,,spit of land,
skruvđđa,,cloth,
skuvlla,,school,
släjjet,,to mow (cut grass),
speävttja,,ghost,
struahtta,,Christmas Eve,
stubatje,,small house,
stuöries,,"large, big, great",
ståhpuo,,farmhouse,
suaŋadit,,to crawl through (repeatedly),
suvkkat,,to row,
svårrat,,"to answer, to reply",
säddet,,to send,
såhkie,,birch,
sålttat,,to salt,
sårvvie,,dry pine,
teäkssta,,text,
tjakttja,,autumn,
tjábbie,,"pretty, handsome",
tjáhppade,,black,
tjáhtsie,,water,
tjálliet,,to write,
tjievries,,otter,
tjïjttja,,seven,
tjuajggat,,to ski,
tjuajkka,,mosquito,
tjühkket,,"to gather, to collect",
tjåggiet,,"to pick, to collect",
tjåhkka,,"peak, summit",
tjårvvie,,horn,
tsïbtsas,,bitter,
tsuadtsa,,thin membrane on the inside of a reindeer skin,
tsüvviet,,This term needs a translation to English. Please help,
tuvsan,,thousand,
uđđas,,new,
uhttsat,,to seek,
uvmassie,,"large quantity, multitude",
ünnie,,"little, small",
vahkkuo,,week,
várdásjit,,to look at,
veälggade,,white,
veällja,,brother,
vïjtta,,five,
vïsskade,,yellow,
vuasstá,,cheese,
vuastas,,first,
vuolep,,lower,
vuöhkie,,"way, manner",
vuöliebe,,lower,
ärbbet,,to inherit,
åbbá,,sister,
ådnie,,short,
åkttsie,,nine,
