L2_orth,L2_ipa,L2_gloss,L2_etym
aapün,,hat,
aluu,,"dish, container",
anžu-,,"to do, make, prepare",
asï,,"woman, wife",
awda,,meadow,
aňa,,year,
baapü,[baːpʊ],"pack, bunch",
bažü,,enemy,
boono,[bɔːnɔ],hail (weather),
buksä,,cartilage,
bukta,[bʊqta],fragment,
buuli,[buːli],"lamp, wick",
buyu,,bear,
bëlta,,moonlight,
bëëlbübü,,to refuse a request,
bïlža,,throat,
diirä,,shovel,
dili,,head,
duärä-,,"to walk, wander off",
därä,,table,
gara,,"limb, branch",
gasa,,duck,
giiluktu,,fly (insect),
goro,[ɡɔrɔ],far,
gëwa,,dawn,
gïrï,,riverbed,
gütï,,thirty,
ižä,,brain,
kalxï,,scar,
kooročüwü,[kɔːrɔt͡ʃʊwʊ],to regret,
koowülawü,[kɔːwʊlawʊ],to raise a mast,
kori,,pike (fish),
kuŋdu,,sturgeon,
kïtï,,seagull,
mapa,,old man,
moo,,"tree, wood",
muduli,,dragon,
mugdä,,tree stump,
muu,,water,
mürï,[mʊrɪ],horse,
omakta,,cornel,
oyïlawü,[ɔjɪlawʊ],leggings,
piktä,,child,
purän,,forest,
pïpü,,reed fife,
püümsa,,sawdust,
sargadï,,"food, grub, chow",
saŋgal,,hole,
solži,,vegetable,
sugbum,,leather,
sägžä,,blood-red,
sääŋgi,,"family, clan",
sïlčü,[sɪlt͡ʃʊ],"bag, sack, pouch",
sïïŋna,,"gift, present",
taktü,,barn,
tamna,,"mist, fog",
tarpï,[tarpɪ],"thigh, hip",
totoŋgo,[tɔtɔŋɡɔ],"multi-coloured, variegated",
toŋdo,[tɔŋdɔ],straight (ahead),
tuä,,winter,
tuŋgdä,,willow,
tüksa,,"rabbit, hare",
tüňža,,five,
ulsä,[ulsə],meat,
upultä,,feather,
uňiktä,,wild apple,
waŋta,[waŋta],"fir, spruce",
wolmï,[wɔlmɪ],long,
xagdü,[χaɡdʊ],house,
xasta,,"spruce, fir",
xoromsa,,earwax,
xosta,[χɔsta],star,
xulmä,,needle,
xurakta,,inner bark of trees,
xurä,,mountain,
xäräkä,,frog,
yaŋsa,,"dirt, mud",
äňä,[əɲə],mother,
ërküwü,,to insult,
ïla,,"three, 3",
ügda,,boat,
üm,[ʊm],one,
ňawža,[ɲawd͡ʒa],young,
ňuuči,[ɲuːt͡ʃi],little,
ňëëlbï,,unconscious,
ŋaala,,hand,
žogbolowü,[d͡ʒɔɡbɔlɔwʊ],"to prick, stab",
žää,,"other, following",
айси̇н,,gold,
би,,I (personal pronoun),
бу,,we (first-person plural),
гуси,,eagle,
да̄и̇,,big,
дивэгдэ,,black birch,
дюэл,,"two, 2",
и̇ӈда,,dog,
миӈга,,"thousand, 1000",
моно,,maple,
муэ,,water,
мэргэ,,hero,
нат,,they (third person plural),
окто,,medicine,
поко,,"craw, crop",
пули,,aspen,
пэла,,partridge,
пэму,,lip,
сиу,,sun,
соро,,war,
су̇йли̇-,,to shuffle,
сэптучэ,,rust,
тарга,,beaver,
таун-,,to read,
таӈгу,,"100, hundred",
унюрэдю-,,to cook,
холто,,fish,
хори,,"twenty, 20",
хоси̇н,,skirt,
худю,,tail,
хэду,,wind,
хэсэ,,word,
хӯлу-,,to pour,
эгди,,big,
эде,,"master, lord, host",
яя-,,to sing,
