L2_orth,L2_ipa,L2_gloss,L2_etym
abang,,rent money,
abidat,,spouse of sibling-in-law,
abokaro,,lawyer,
achal,,learning; education,
adak,,alcoholic beverage,
adodon,,dragonfly,
afoy,,fire,
agas,,medicine,
agom,,greed,
agong,,small hut (usually located in the rice field or a garden),
agpayso,,truth,
agsapa,,morning,
agwa,,edible root of the taro plant,
agwel,,woven cloth; loom,
ahat,,ginger,
ahi,,sibling,
akbot,,backpack made of animal hide (usually deer or goat skins),
akdo,,"any large serving utensil (such as a ladle, spatula, rice paddle, etc.)",
akgwang,,length of stride,
akow,,sun,
alad,,fence; free-standing wall,
alang,,rice granary,
alebong,,(anatomy) thigh,
alichon,,shadow,
alingo,,wild pig,
alinta,,large leech,
alipospos,,whirlwind,
along,,nosebleed,
altiy,,(anatomy) liver,
amayo,,toy,
ambiyongan,,bumblebee,
amis,,taste; flavor,
amo,,master,
amol,,dew,
ampasit,,evil spirit (causing people to become ill and living in trees near water),
anak,,child,
angal,,dog fight,
angchap,,frost,
angel,,(anatomy) body,
anghil,,angel (messenger from a deity),
angin,,wind (movement of air),
angkop,,owl,
angob,,smell,
angpas,,tick (insect),
angpasit,,spirit that usually lives near trees or streams,
angsed,,body odor,
ani,,rice harvest,
aninit,,ghost; spirit,
anos,,patience,
apal,,envy; jealousy,
apalja,,bitter gourd,
apangel,,big red ant,
apko,,(anatomy) gall bladder,
aramdi,,wire,
aramid,,custom; practice,
arem,,boyfriend; girlfriend; sweetheart,
ari,,king,
arig,,example,
asimiy,,small red ant,
asin,,salt,
aso,,dog,
asok,,smoke,
asokal,,sugar,
athap,,wild (of an animal),
athip,,sheath (of a bolo),
atob,,prayer chanted by women to a dead person,
ayog,,accent (in speech),
baas,,coffee dreg (left on a cup or kettle),
badeki,,cockroach,
bagaen,,servant; slave,
baha,,cow,
bahasjon,,vacation,
bahoko,,turtle,
bala,,(anatomy) lung,
balkot,,package,
balo,,widow; widower,
bancha,,warning,
banga,,clayen pot,
bangaw,,owl,
bangka,,small boat; canoe,
bangko,,bench,
baniy,,leg band,
banol,,value,
bapor,,large ship,
baras,,whip,
barkada,,gang,
baro,,clothes; dress,
basikol,,"a type of large, round, and edible snail (found in rice fields)",
baso,,drinking glass,
basol,,sin; fault,
basora,,garbage,
bathatas,,potato,
batho,,stone; rock,
bawang,,garlic,
bayad,,payment,
bayaw,,sibling-in-law,
bayek,,tadpole,
bayengbeng,,bamboo,
bechel,,pregnancy,
bedat,,(anatomy) skin,
bekas,,uncooked rice,
belniw,,fishing line,
belsis,,(anatomy) bile,
bengat,,only,
bengbeng,,door,
bengel,,headband,
betang,,share; portion,
bigla,,suddenly,
bii,,woman,
bileg,,small leech,
bilin,,counsel; advice; instruction,
binga,,small edible snail,
binis,,tax,
birong,,(anatomy) bladder,
bitheg,,poverty,
bithibit,,ash; cinders,
bithil,,famine,
biyag,,life,
biyang,,responsibility,
Biyarnis,,Friday,
bobod,,yeast,
bobongan,,roof,
bodki,,blindness in one eye,
bohi,,meat,
bokaw,,hawk,
bokdow,,(anatomy) neck,
bokjong,,goiter,
bolan,,"moon, month",
bolengen,,monkey,
bolikas,,pronunciation,
bolilit,,small adult,
bolnong,,rainbow,
bolong,,leaf,
bonat,,family relative (person),
bonga,,flower,
bongbong,,explosion,
bonong,,prayer directed to the spirits,
boot,,mold,
borit,,line,
boros,,pine tree,
bosakan,,east,
bosol,,bandit,
botbot,,curse; swearing,
botheng,,drunkenness,
botho,,(anatomy) vagina,
bowa,,areca nut,
bowaja,,crocodile,
bowek,,(anatomy) hair,
chadsak,,joy; happiness,
chafan,,(anatomy) sole (of one's foot),
chaga,,land,
chahem,,wind,
chakom,,needle; straight pin,
chala,,(anatomy) blood,
chalan,,path; route; trail,
chalay,,large clay jar (used for storing water),
chalojon,,waves,
chamag,,news,
changko,,scallion; green onion,
chani,,plaque (on one's teeth),
chanom,,water,
chegwa,,two,
cheko,,small rice field,
chepdas,,cliff,
chepen,,cushion; pad; padding,
chigo,,soup; broth,
chigwa,,belief,
chingching,,wall,
chingkol,,dispute,
chochongan,,low stool,
chokiy,,length,
cholong,,lumber,
chontog,,mountain,
chopda,,spit,
choron,,grasshopper; locust,
chosa,,punishment; penalty,
chotchot,,feather; fur; hair,
daba,,laundry,
dadabi,,early morning,
daga,,ritual performed for a sick person,
dagbo,,salary,
dagoy,,moss,
dakari,,saw (tool),
dalat,,leather,
damot,,root,
danas,,flood,
danchok,,metal,
dangaja,,round basket,
dangan,,absence,
dangit,,sky; heaven,
dangka,,jackfruit,
dansa,,nail (tool),
danti,,hail,
dantong,,sweet potato leaf,
daring,,small fish,
dasa,,fine dust from pounded rice,
dasona,,small red onion,
dasos,,hundred,
dathi,,rust,
dawan,,flesh (meat of one's body),
dawed,,a type of vine (whose leaves are chewed with areca nut and lime),
debeg,,rice mixed with liquid (usually eaten by children),
degdeg,,"clay (white, gray, or blue)",
dekna,,emotion (physical or emotional),
demdem,,drizzle; little rain,
denakan,,west,
depok,,dust,
depto,,blister,
dibo,,thousand,
difad,,(anatomy) upper thigh,
digat,,difficulty; hardship,
dilos,,wristwatch; clock,
dima,,five,
dimonyo,,demon,
dinawa,,"soul (person or animal, living or dead)",
dingagwan,,backdoor,
dinget,,sweat,
dingkamas,,jicama,
dinowan,,bee,
dinteg,,law; rule,
disibo,,receipt,
Disimbri,,December,
dismaya,,disappointment; discouragement,
distaan,,list,
ditdit,,small house bat,
diwa,,(anatomy) arm; hand,
diyek,,termite,
dobid,,thread,
dobong,,world; earth,
dofa,,(anatomy) face,
dofot,,cloth; material,
dogad,,place; area; region,
dohod,,measurement; measure,
dokbong,,arrow,
dokto,,sweet potato,
Domingko,,Sunday,
dongban,,pomelo,
Donis,,Monday,
doong,,space underneath something,
dowado,,prayer,
dowag,,stream,
edem,,"jealousy (for one's spouse, boyfriend, or girlfriend)",
egchi,,handle,
egwas,,knife,
ekaget,,industrious,
ekes,,(anatomy) stomach,
ekow,,thirst,
emo,,maybe,
enem,,six,
engasin,,salty,
engos,,sadness; sorrow,
epat,,four,
esim,,sheet of tin (used for roofs or sides of buildings),
etak,,bolo,
etek,,pride,
etiy,,dead person,
etot,,fart; flatulence,
goyabano,,soursop,
gwahal,,vine,
gwakes,,(anatomy) waist,
gwalgwadik,,flower of the banana tree,
gwalo,,eight,
gwasay,,axe,
Holyo,,July,
hombok,,Chinese cabbage; Napa cabbage,
idad,,age,
ifit,,clothespin; paper clip; hairclip,
ihol,,tail,
iit,,reed broom; broom made of sticks,
ikdog,,egg,
ikot,,selfishness,
ili,,community where people live,
ilit,,nit; egg of a louse,
ilol,,(anatomy) saliva,
imbaliy,,spouse,
iming,,(anatomy) beard; mustache,
ina,,mother,
indotho,,hot cooked rice,
ineng,,rice seedling,
inengan,,seedling bed for rice,
inoman,,drinking place,
ira,,they,
iros,,ladle,
ispada,,sword,
ispiho,,mirror,
ispirito,,spirit,
itek,,lie,
itsa,,tea,
jabjab,,breeze,
jafit,,thin (of inanimate objects),
jaod,,(anatomy) back of the knee,
jasjas,,breath,
jegjeg,,earthquake,
jenged,,(anatomy) nape,
jowjow,,huge flood; deluge,
kaakawan,,daytime,
kaasi,,compassion; pity,
kabal,,enemy,
kabat,,scar,
kabaw,,senile,
kabikab,,padlock; lock,
kabjon,,long-handled hoe with three or four metal prongs,
kabonian,,supreme spirit being (in the traditional religion),
kadina,,chain,
kafot,,thin rope,
kagol,,cause; reason,
kagwis,,dawn (from about 3AM to 6AM),
kahoy,,cassava,
kaing,,skirt,
kaising,,parent-in-law of one's child,
kakaban,,henhouse; chicken coop,
