L2_orth,L2_ipa,L2_gloss,L2_etym
𑀅𑀁𑀓,,"hook, mark, sign",
𑀅𑀁𑀩,,mango (tree),
𑀅𑀁𑀩,,mango (fruit),
𑀅𑀕𑁆𑀕,,"beginning, top, front",
𑀅𑀘𑁆𑀙𑀺,,(anatomy) eye,
𑀅𑀚𑁆𑀚,,"today, c. 200 CE – 600 CE, Hāla, Gāhā Sattasaī 208:𑀅𑀚𑁆𑀚𑀁",
𑀅𑀚𑁆𑀚,,noble,
𑀅𑀚𑁆𑀚,,"master, a grandfather",
𑀅𑀚𑁆𑀚,,noble,
𑀅𑀚𑁆𑀚,,"master, a grandfather",
𑀅𑀡,,debt,
𑀅𑀡𑀼𑀕𑁆𑀕𑀳,,favour,
𑀅𑀥,,"then, after",
𑀅𑀩𑁆𑀪,,cloud,
𑀆𑀲,,horse,
𑀆𑀲𑀼,,quick,
𑀉𑀘𑁆𑀙𑀼,,sugar cane,
𑀉𑀡𑁆𑀳,,hot,
𑀉𑀫𑁆𑀫𑀺,,wave,
𑀏𑀇,,"to go, Synonyms: 𑀕𑀘𑁆𑀙𑀇 (gacchaï), 𑀲𑀭𑀇 (saraï), to come,",
𑀏𑀲𑀚𑁆𑀚,,power,
𑀑𑀬,,"strength, fame, glory",
𑀓𑀇,,"poet, seer",
𑀓𑀡𑀺𑀝𑁆𑀞,,small,
𑀓𑀫𑁆𑀫,,"work, labour, act, action, deed",
𑀓𑀸𑀬,,hiatus-filler form of 𑀓𑀸𑀅 (kāa),
𑀓𑀼𑀚𑁆𑀛𑀇,,to be angry,
𑀔𑀡𑀇,,to dig,
𑀔𑀸𑀅𑀇,,"to eat, Synonym: 𑀪𑀓𑁆𑀔𑀇 (bhakkhaï)",
𑀔𑀺𑀢𑁆𑀢,,"thrown, sent",
𑀔𑀺𑀢𑁆𑀢,,past participle of 𑀔𑀺𑀯𑀇 (khivaï),
𑀕𑀁𑀞𑀺,,"knot, c. 200 CE – 600 CE, Hāla, Gāhā Sattasaī 351:𑀚𑀸𑀑",
𑀕𑀁𑀥,,"smell, scent",
𑀕𑀡𑁂𑀇,,to count,
𑀕𑀩𑁆𑀪,,"(anatomy) womb, c. 1122 – 1123, Devendra, Uttarādhyayana-Vṛtti",
𑀕𑀻𑀅,,sung,
𑀕𑀻𑀅,,past participle of 𑀕𑀸𑀅𑀇 (gāai),
𑀕𑀻𑀬,,hiatus-filler form of 𑀕𑀻𑀅 (gīa),
𑀕𑀻𑀬,,hiatus-filler form of 𑀕𑀻𑀅 (gīa),
𑀕𑀼𑀢𑁆𑀢,,"concealed, guarded",
𑀖𑀟𑀇,,to happen,
𑀘𑀓𑁆𑀓,,wheel,
𑀘𑀸𑀬,,abandonment,
𑀘𑀼𑀫𑁆𑀩𑀺𑀅,,kissed,
𑀘𑀼𑀫𑁆𑀩𑀺𑀅,,past participle of 𑀘𑀼𑀁𑀩𑀇 (cuṃbaï),
𑀙𑀸𑀆,,"shade, shadow",
𑀙𑀸𑀬𑀸,,(Jain Maharastri) hiatus-filler form of 𑀙𑀸𑀆 (chāā),
𑀙𑁂𑀢𑁆𑀢,,"field, c. 200 CE – 600 CE, Hāla, Gāhā Sattasaī 821:𑀅𑀯𑁆𑀯𑁄!",
𑀙𑁂𑀧𑁆𑀧,,"(anatomy) tail, Synonym: 𑀧𑀼𑀁𑀙 (puṃcha)",
𑀚𑀁𑀢,,"oil mill, machine",
𑀚𑀉,,"resin, gum",
𑀚𑀕,,the liver,
𑀚𑀬,,victory,
𑀚𑀬,,restrained,
𑀚𑀬,,restrained,
𑀚𑀸𑀇,,"to go, Synonyms: 𑀏𑀇 (ei), 𑀕𑀘𑁆𑀙𑀇 (gacchaï), 𑀲𑀭𑀇 (saraï),",
𑀚𑀸𑀡𑀇,,to know,
𑀚𑀸𑀬,,"begotten, born",
𑀚𑀸𑀬,,a son,
𑀚𑀼𑀅𑀇,,a young woman,
𑀚𑀼𑀯𑀇,,a young woman,
𑀚𑀽𑀲,,broth,
𑀞𑀸𑀡,,place; position,
𑀞𑀺𑀬,,"standing, upright",
𑀡𑀕𑁆𑀕𑁄𑀳,,banyan tree,
𑀡𑀘𑁆𑀘𑀇,,to dance,
𑀡𑀳,,nail,
𑀡𑀳,,the sky,
𑀡𑀳,,the sky,
𑀡𑀸𑀪𑀺,,the navel,
𑀡𑀺𑀅,,taken away,
𑀡𑀺𑀅,,past participle of 𑀡𑁂𑀇 (ṇei),
𑀡𑀺𑀤𑁆𑀤𑀸,,"sleep, slumber",
𑀡𑀺𑀬,,hiatus-filler form of 𑀡𑀺𑀅 (ṇia),
𑀡𑀺𑀬,,hiatus-filler form of 𑀡𑀺𑀅 (ṇia),
𑀡𑀻𑀅,,Alternative form of 𑀡𑀺𑀅 (ṇia),
𑀡𑀻𑀅,,Alternative form of 𑀡𑀺𑀅 (ṇia),
𑀡𑁆𑀳𑀸𑀡,,bathing,
𑀢𑀡𑁆𑀳𑀸,,thirst,
𑀢𑀢𑁆𑀣,,"there, at that place",
𑀢𑀸𑀲,,"fear, dread",
𑀢𑀼𑀧𑁆𑀧,,"ghee, c. 400 CE, Pravarasena II, Rāvaṇavadha Canto",
𑀢𑁂𑀅𑀇,,to sharpen,
𑀣𑀡,,(anatomy) breast,
𑀤𑀁𑀢,,"tooth, c. 200 CE – 600 CE, Hāla, Gāhā Sattasaī 508:𑀯𑀸𑀉𑀤𑁆𑀥𑀅𑀲𑀺𑀘𑀅𑀯𑀺𑀳𑀸𑀯𑀺𑀑𑀭𑀼𑀤𑀺𑀝𑁆𑀞𑁂𑀡",
𑀤𑀳𑀺,,curd,
𑀤𑀸𑀭,,"door, gate, entrance, c. 200 CE – 600 CE, Hāla, Gāhā",
𑀤𑀺𑀡𑁆𑀡,,given,
𑀤𑀺𑀡𑁆𑀡,,past participle of 𑀤𑁂𑀇 (dei),
