L2_orth,L2_ipa,L2_gloss,L2_etym
abi,,light blue,
alcəq,,glove,
ancağ,,"(chiefly Northern) only, but, however, Synonyms: فقط‎",
anqıştə,,finger,
av,,cloud,
avar,,"oar, paddle, scull
avari kəşe ― to row, to scull",
avə,,"cloudy
həvo avəy ― gloomy weather",
avəqürrə,,"(meteorology) thunder, thunderbolt",
avərə,,"tramp, vagabond",
avəvü,,"lightning
Mı avəvü çəkiyəde vindıme. ― I saw the lightning flash.",
az,,I,
ağıl,,"understanding, reason, intellect",
bevəç,,"bad
Synonyms: bəd, yava",
bey,,"to be
Ha manqədə az se rüj danq bedəm.Every month I go crazy for three days.(literally, “become crazy”)
Dı mı ğum bedəş ya ne?Will you become my relative or not?
Ço damə bedəniş?Why aren't you talking?",
bovə,,"trust, believe, faith",
boxşəb,,plate,
bəd,,"bad, evil
Synonyms: bevəç, yava",
düzgün,,"right, correct, true, righteous, credible",
dəmirçi,,"(chiefly Northern) blacksmith, Synonym: آسینگر‎ (âsingar)",
həvate,,to sell,
işçi,,worker,
karde,,to do,
kinə,,"daughter, girl",
kə,,house,
ocağ,,hearth,
qandalaş,,elder (tree),
rüj,,day,
sağ,,healthy,
sipi,,white,
sıpə,,dog,
sığ,,stone,
yara,,wound,
yaralü,,wounded,
yaramaz,,"good-for-nothing, mischievous, naughty",
yaramaz,,"scoundrel, villain",
yarış,,"contest, competition",
yava,,"bad
Synonyms: bəd, bevəç",
yaş,,year,
yengə,,A woman who guides the bride on her wedding night.,
yoxsol,,poor,
yəyləğ,,summer highland pasture,
çok,,"good, Synonym: fər, kind, nice",
ümbə,,croup (top of the rump of a horse),
ğab,,bowl,
ğaberğə,,rib,
ğayçi,,scissors,
ğışləğ,,"wintering place, qishlaq",
əv,,"he, she",
А,,"The first letter of the Talysh alphabet, written in the Cyrillic script.",
сыпә,,dog,
آسین,,iron,
آسینگر,,blacksmith,
آو,,water,
او,,water,
اوی,,"lost, unfound",
تجه,,"attack, ‏تجه برده‎ ― taja bardē ― to attack",
تینار,,"(rare) only, just",
دیم,,face,
دیمادیم,,"front, in front of",
رج,,"order, line",
سیف,,apple,
فقط,,only,
لیو,,leaf,
مزگ,,brain,
هرد,,"small, minute",
واش,,"grass, herb, fodder, straw",
واشیار,,"grassland, meadow",
ور,,"way, direction",
ور,,"very, ‏ور چاک‎ ― ver čâk ― very good, very nice",
ور,,"very, ‏ور چاک‎ ― ver čâk ― very good, very nice",
ورف,,snow,
ول,,"flower, rose",
ونی,,nose,
چم,,eye,
گنز,,"deer, buck",
