L2_orth,L2_ipa,L2_gloss,L2_etym
aanipo,,meat,
afolo,,owl,
ahissi,,medicine,
ahkochi,,gourd,
alaksa,,"oar, paddle",
albata,,alligator,
alimpa,,cane basket,
asaala,,basket,
assikchi,,root,
atsihno,,old person,
ayiiksa,,clan,
bachosi,,pickerel,
bakcho,,blackberry bush,
bathka,,grape,
bihala,,mulberry tree,
bolo,,bream,
bolokhomma,,bluegill,
bosto,,burr oak,
chaafi,,ax,
chaafosi,,"ax, hatchet",
chaffa,,field,
chanathba,,flint corn,
chaschayatki,,cornmeal,
chassaffakcho,,cornhusk,
chassapi,,corncob,
chassapihchi,,cornstalk,
chassi,,corn,
chathcha,,brown thrasher,
chihkafo,,sassafrass,
chiiskokko,,robin,
chika,,boy,
chilaaka,,blackjack oak,
chiloskasi,,wren,
chinto,,snake,
chintochoba,,rattlesnake,
chissi,,mouse,
chochohki,,purple martin,
chofkoni,,bone,
chohtathi,,"buckskin, leather",
choiyi,,pine,
chokbanwaika,,termite,
chokbilaabila,,whippoorwill,
chokfi,,rabbit,
choksi,,"squash, pumpkin",
chola,,fox,
cholotka,,cricket,
chonoska,,heart,
chopoksi,,hill,
chopokthinitka,,hummingbird,
choskani,,duck,
choskanpachi,,bufflehead,
choskansaiki,,Muscovy duck,
chowwaala,,cedar,
fachala,,"red-headed woodpecker, Melanerpes erythrocephalus",
fapli,,wind,
fiito,,turkey,
fitohko,,"yellow-shafted flicker, woodpecker",
foho,,"bee, honeybee",
foosi,,bird,
foshatka,,egret,
foshissi,,feather,
fossobaachi,,mockingbird,
hachootiniili,,dragonfly,
hahchi,,"river, bayou",
hahi,,walnut tree,
haipalana,,peanut,
hakcho,,ear,
hakchommi,,tobacco,
hanono,,bullfrog,
hapi,,salt,
haskiina,,bumblebee,
hassolwa,,Spanish moss,
hikahi,,tupelo,
hipli,,snow,
hissi,,hair,
hiwa,,cottonmouth,
hochiithi,,star,
hokcho,,stinkbug,
holaawa,,softshell turtle,
holikfa,,"clothing, shirt",
holiswa,,urine,
icho,,deer,
ilbi,,hand,
iptho,,squirrel,
ithani,,cane,
kanchokfala,,spider,
kaska,,blue catfish,
kono,,skunk,
kotti,,frog,
lakcha,,crow,
lokapi,,river birch,
nita,,bear,
nitobi,,garfish,
ocona,,"metal, iron, machine, device",
oki,,water,
okthaspi,,swamp,
palo,,flying squirrel,
patoksi,,flathead catfish,
sakcho,,crawfish,
sawa,,raccoon,
takka,,catfish,
tayyí,,woman,
waksina,,bald cypress,
yokbono,,mole (the animal),
