L2_orth,L2_ipa,L2_gloss,L2_etym
आँभु,/ãbʱu/,bamboo,
इॽठोप,/iʔʈʰop/,"head, upper part",
का,,"I, me",
किलिङा,,bell,
किसा,/kisa/,deer,
के़ए़,,"(Possessive) my, mine",
कोक्चुम,/kokt͡sum/,mortar,
खनावा,/kʰʌnawa/,"proverb, story, tale, talk, conversation",
खपेटा,/kʰʌpeʈa/,skull,
खाइमा,/kʰaima/,"whirlwind, whirlpool",
खाप,/kʰap/,"language, tongue, speech",
खासा,/kʰasa/,grass,
खाॽला,/kʰaʔla/,"skill, way, manner, method, style",
खिम,/kʰim/,house,
खिरिक,/kʰirik/,kidney,
खिसाक,/kʰisak/,thread,
खो,/kʰo/,"he, she",
खोइॽए,,"(Possessive) his, her",
खोरे़,/kʰorɛ/,"bowl, cup",
गिबा,/ɡiba/,tiger,
ङाजिक,/ŋad͡zik/,face,
चम,/t͡sʌm/,"rice plant, paddy",
चा,/t͡sa/,"fruit, grain, seed, kernel",
चिउरिङ,/t͡siuriŋ/,awl,
चुक,/t͡suk/,six,
चुवा,,"heart, core, soul",
चेॽठाम,/t͡seʔʈʰam/,plow,
चोक्पा,/t͡sokpa/,jackal,
चोरा,/t͡sora/,"throat, gullet, windpipe, sound, voice, noise, tone,",
जिउ,/d͡ziu/,body,
टाङ,/ʈaŋ/,hair,
टुबालाबा,/ʈubalaba/,ancestor,
डिहि,/ɖihi/,cottage,
तुक,/tuk/,nine,
थाउरुम,/tʰaurum/,fireplace,
ननि,/nʌni/,seed,
नाॽउ,/naʔu/,nose,
निवा,/niwa/,"mind, heart, soul, desire, wish, knowledge, understanding,",
निॽचि,/niʔt͡si/,two,
नेए़क,/neɛk/,ear,
पयाक,/pʌjak/,frog,
पिक,/pik/,cow,
पितोङ्सि,/pitoŋsi/,"Azadirachta indica, neem",
पुडाङ,/puɖaŋ/,"plant, tree, capital (assets, money etc...), chief",
पुवाबु,/puwabu/,yak,
पे़पु,/pɛpu/,"banyan tree, Synonym: बेखुम्‍बा (bekhumbā)",
पोबोक,/pobok/,yam,
फाखामा,/pʰakʰama/,"clay, earth, land, field",
फाबु,/pʰabu/,bamboo,
फेॽवा,/pʰeʔwa/,flower,
फोकुन्डोइक,/pʰokunɖoik/,pumpkin,
फॽवा,/pʰʌʔwa/,leaf,
मखुवा,/mʌkʰuwa/,cannabis,
माक्लुङ्बिक,/makluŋbik/,yak,
मागुप,/maɡup/,garlic,
माङ्सुक,/maŋsuk/,ancestor,
मिॽवा,/miʔwa/,"tears, teardrops",
मुवा,,eagle,
मे़ःॽमा,/mɛːʔma/,goat,
मे़ॽखु,/mɛʔkʰu/,"smoke, fume",
रङ,/rʌŋ/,foot,
रम,/rʌm/,"road, way, path, route",
राजिमि,,"state, country, kingdom, domain, realm, territory",
रिङ्बु,/riŋbu/,"forest, jungle, wilderness, tree",
रिजि,/rid͡zi/,four,
रुङ्सेप्पा,/ruŋseppa/,rock inscription,
ला,/la/,"moon, month",
लेन,,day,
लेम,,"tongue, organ of speech, organ of taste",
वया,,water,
वा,,"hen, chicken",
वाइङ,/waiŋ/,water,
वाफिमा,,ginger,
वाबोक्ला,/wabokla/,sea,
सजङ,/sʌd͡zʌŋ/,horn,
सबु,,womb,
समिक,/sʌmik/,needle,
सयचोङ,/sʌjʌt͡soŋ/,prestige,
सराङ,,"foot, feet, leg",
ससोक,/sʌsok/,intestines,
साँङा,/sãŋa/,buffalo,
साउक,/sauk/,"skin, leather",
साटा,,week,
साधि,,"boundary, border",
साम,/sam/,root,
सिङाक,/siŋak/,leaf,
सिचउवा,/sit͡sʌuwa/,barley,
सुःक्मारा,/suːkmara/,"bull, ox",
सेमाङ,,dream,
से़ला,/sɛla/,jackal,
सेॽकोॽवा,/seʔkoʔwa/,bone,
सोङ,,also,
सोङा,,bird,
सोरि,,"with, together",
ह:पक,/hʌːpʌk/,unknown,
हउरम्बा,/hʌurʌmba/,vulture,
हचोक्टोक,/hʌt͡sokʈok/,suddenly; unexpectedly,
हरि,/hʌri/,blood,
हुक,/huk/,hand,
