L2_orth,L2_ipa,L2_gloss,L2_etym
A,,"The first letter of the Rotokas alphabet, written in the Latin script.",
aako,,mother,
aakopeva,,thumb,
aapova,,a kind of bat (clarification of this definition is needed),
aasi,,decorate with beads,
aata,,swim,
aatu,,fruit bat,
aio,,eat,
aite,,father,
akave,,spider,
akuei,,salt,
Apirika,,Africa,Afrika
arevuoto,,tongue,
ariari,,onion,anian
aveke,,stone,
avuo,,woman,
Bikuroi,,the name of a clan (clarification of this definition is needed) ,
Bulistoro,,(Pipipaia dialect) the name of a village (clarification of this definition is needed),
epiua,,penis,
erava,,fire,
ereku,,a kind of crab (clarification of this definition is needed),
evaova,,tree,
evei,,recognize,
gagataa,,shilling,
gaitao,,nail (fingernail or toenail),
gapa,,wedge,
geesi,,bat (clarification of this definition is needed),
gitaasia,,play a guitar or ukulele,
gogi,,loot,
goti,,goat,goat
govugovuto,,rainbow,
irurai,,spiderweb,
iruvaoto,,nose,
isike,,rat,
isivarapoko,,a kind of bat (clarification of this definition is needed),
ito,,banana,
ivoru,,"turtle, tortoise",
ivu,,pull,
ivuke,,a kind of bird (clarification of this definition is needed),
kaakau,,dog,
kapi,,"beak, bill (of a bird)",
kare,,animals,
kare,,to return,
keru,,bone,
kevira,,dog,
koie,,pig,
koopi,,coffee,kopi
koou,,incest,
koriteira,,container,
kove,,fall,
oitapato,,Buka islander,
okaoto,,a kind of tree (clarification of this definition is needed),
opita,,coconut,
oreku,,a kind of crab (clarification of this definition is needed),
osio,,a kind of tree (clarification of this definition is needed),
oteote,,crocodile,
ovuveo,,Blyth's hornbill (Rhyticeros plicatus),
paapaato,,uncle (father's sister's husband),
paora,,powder,paura
paupa,,chair,
peekato,,bald man,
pepa,,paper,pepa
pigo,,chicken feces,
puipa,,"broom, Synonym: puikae",
ravurike,,earthquake,
rigapa,,"eraser, rubber",
riri,,nail (metal fastener),nil
ritavukoa,,volcanic ash,
rotu,,church service,
rovopa,,"first, main, primary",
sekari,,shake hands,sekan
siel,,"sail, tent",sel
sieri,,cent,sen
sipisipi,,sheep,sipsip
siriori,,a kind of frog (clarification of this definition is needed),
sisiropa,,"telescope, mirror",
sitoa,,"store, shop",stua
sivukato,,cigarette,
taatoto,,"father-in-law (of a woman), husband's father",
takisi,,tax,takis
takura,,egg,
tavute,,mango tree,
topupa,,drill,
Tsubiai,,(Aita dialect) the name of a village (clarification of this definition is needed),
tuuke,,punish,
uain,,wine,wain
uova,,eel,
upara,,a kind of tree (clarification of this definition is needed),
uukoa,,water,
uvagito,,deaf man,
uvea,,taro leaf,
vakakaoto,,gun,
voresiura,,four,
votu,,vote,vot
vuaki,,python (clarification of this definition is needed),
vuku,,full (stomach),
vuku,,book,buk
vuku,,book,buk
vuuto,,a kind of bird (clarification of this definition is needed),
