L2_orth,L2_ipa,L2_gloss,L2_etym
'aliki,,noble,
'Uvea,,Wallis Island,
aga'ifenua,,culture,
fafine,,woman,
faka,,in the manner of; in (a specified) fashion,
fakaloa,,macron,
fakaloa,,"lengthen, elongate",
fakamoga,,"glottal stop, okina",
hahake,,east,
hahanu,,complain,
hihifo,,west,
hina,,grey (referring to hair),
Katolika,,Catholic,
kofitula,,"jam, jelly",
lavelua,,king of Wallis Island,
lotu,,religion,
lua,,two,
matua,,parent,
mu'a,,first,
musipepa,,newspaper,newspaper
pipi,,"cow, beef",beef
siamu,,"jam, jelly",jam
sulunale,,newspaper,
tagata,,"man, human being",
tiale,,gardenia,
tolu,,three,
vaka,,canoe,
vakalele,,"airplane, Te vakalele mai NiusilaThe airplane from",
