L2_orth,L2_ipa,L2_gloss,L2_etym
mwaakw,,common loon,
ᐃᐦᐄᐱᐦᑳᓈᐦᑎᒄ,,"netting needle for making a fishnet, a shuttle for",
ᐃᐦᐄᐱᐦᒑᐤ,,"(animate, intransitive) to make a fishnet or a beavernet",
ᐃᐦᐄᐱᐦᒑᓯᐤ,,"(literally) netmaker, spider",
ᐃᐦᐄᐱᐦᒑᓯᐤ,,"(animate, intransitive) to be a netmaker",
ᐃᐦᐄᐱᔮᐹᒄ,,"an old, worn-out fishnet",
ᐃᐦᐄᐲ,,fishnet,
ᐃᐦᐄᐲᐅᔓᓂᑖᑭᓐ,,twine for making fishnets,
-ᐃᒡ,,"Used to form regular plurals of animate nouns.
ᐹᔨᒄ ᐊᐧᐋᔑᔥ → ᓂᔥᑐ ᐊᐧᐋᔑᔑᒡ
one child → three children",
ᐃᔅᑭᑖᐦᑎᒻ,,"(inanimate, transitive) to lose one's breath while blowing into something",
ᐃᔮᔪᐧᐃᑖᐦᑎᒻ,,"(animate, intransitive) to be out of breath",
ᐄᔥᐧᑳᑖᐦᑎᒻ,,"(animate, intransitive) to stop breathing",
ᐅᐦᑳᑎᒻ,,"(inanimate, transitive) to be disgusted (by something), to hate (something)
Synonym: ᐅᐦᑳᑖᔮᔨᐦᑎᒻ (ohkaataayaayihtim)",
ᐅᐦᑳᑖᔮᔨᐦᑎᒻ,,"(inanimate, transitive) to be disgusted (by something), to hate (something)
Synonym: ᐅᐦᑳᑎᒻ (ohkaatim)",
ᐅᐧᐋᓂᑖᐦᑎᒻ,,"(animate, transitive) to have difficulty catching one's breath",
ᐅᔥᑭᔥᑐᑎᓈᐤ,,"(animate, intransitive) to be have a new hat",
ᐅᔮᐦᔮᐧᐃᓐ,,"breath
Synonym: (inanimate) ᔮᐦᔮᐧᐃᓐ (yaahyaayin)",
ᐊᐧᑳᔨᐧᐋᐤ,,"(inanimate, intransitive, of the wind) to be onshore, to be an onshore wind",
ᐊᑳᐧᐋᑎᐦᐅᑰ,,"(animate, intransitive) to be prevented from traveling due to strong winds",
ᐊᒥᔅᑯᔮᓂᔥᑐᑎᓐ,,hat made of beaverskin,
ᐊᔥᑐᑎᓐ,,"hat, cap",
ᐋᐦᐋᔅ,,a horse,"a horse, with the indefinite article attached"
ᐋᐦᒋᔨᐧᐋᐤ,,"(inanimate, intransitive, of the wind) to change directions
Synonym: ᐋᐦᒋᔨᐧᐋᐱᔨᐤ (aahciyiyaapiyiw)",
ᐋᐦᒋᔨᐧᐋᐱᔨᐤ,,"(inanimate, intransitive, of the wind) to change directions
Synonym: ᐋᐦᒋᔨᐧᐋᐤ (aahciyiyaaw)",
ᐋᔥᑎᒫᔥᑖᔑᓐ,,"(animate, intransitive) to lie or to be in sunshine",
-ᐦ,,"Used to form regular plurals of inanimate nouns., ‎ᐊᔥᑐᑎᓐ",
-ᐦ,,Used to form the obviative (singular and plural) of,
-ᐦ,,Used to form the obviative (singular and plural) of,
ᐧᐄᐆ,,"(animate, intransitive) to mate (of an animal)",
ᐧᐄᓂᑯᓈᐧᐋᐤ,,"(animate, intransitive) to have bad breath",
ᐧᐋᓵᓂᐦᑖᑭᓈᐦᑎᒄ,,window frame,
ᐧᐋᓵᓂᐦᑖᑭᓈᐱᔅᒄ,,windowpane,
ᐧᐋᓵᓂᐦᑖᑭᓐ,,window,
ᐱᐦᒋᔑᒨ,,"(animate, intransitive, of the sun) to set
Synonym: ᓃᐦᑎᒋᐧᐋᐤ (niihticiyaaw)",
ᐲᒋᔖᐧᐃᓂᑖᒨ,,"(animate, intransitive, of one's breath) to vaporize",
ᐲᓯᒧᐦᑳᓐ,,clock,
ᐲᓯᒻ,,"the Sun
Synonym: ᒌᔑᑳᓂᐲᓯᒻ (ciishikaanipiisim)",
ᐳᔅᒋᔥᑐᑎᓂᐦᐄᓲ,,"(animate, intransitive) to put on a hat",
ᐴᔒ,,cat,pussy
ᐹᐦᑭᐦᐋᐧᑳᓐ,,chicken,
ᐹᔅᑭᐦᐋᐅᓲ,,"(animate, intransitive) for one's eggs to be hatching",
ᑖᐦᑖᐤ,,turtle,turtle
ᑖᐦᑳᐱᐦᒉᓂᑲᓐ,,telephone,
ᑭᔥᑳᐹᔮᔑᐤ,,"(animate, intransitive) to have windburnt eyes",
ᑰᐦᑰᔥ,,pig,
ᒋᐧᔖᐧᐋᔮᔥᑯᔥᑎᓐ,,"(inanimate, intransitive, of the wind) to make sound as it passes through the trees and bushes",
ᒋᑭᔥᑐᑎᓈᐤ,,"(animate, intransitive) to have one's hat on",
ᒋᒋᑳᐧᐃᓐ,,a hat with a brim,
ᒋᒥᔥᑎᓂᐱᔨᐤ,,"(inanimate, intransitive, of the wind) to gradually die down",
ᒋᒥᔥᑎᓐ,,"(inanimate, intransitive, of the wind) to die down
ᑳ ᒋᒥᔥᑎᓂᔨᒡ ᐄᔮᒄ ᑳ ᐹᒋ ᐴᓯᒡ᙮kaa cimishtiniyic iiyaakw kaa paaci poosic᙮They only left by canoe when the wind died down.",
ᒋᒧᑖᒫᔑᐤ,,"(animate, intransitive) for one's breath to be taken away by the wind",
ᒋᓯᓂᔨᐧᐋᐤ,,"(inanimate, intransitive, of the wind) to be cold, to be a cold wind",
ᒌᐧᐋᑎᓂᐱᔨᐤ,,"(inanimate, intransitive, of the wind) to be change directions to north, to change to a north wind",
ᒌᐧᐋᑎᓐ,,"(inanimate, intransitive, of the wind) to be northerly, to be a north wind",
ᒌᓂᐧᑳᓈᔮᔑᐤ,,"(animate, intransitive) to be whirled around by the wind
Synonym: (inanimate) ᒌᓂᐧᑳᓈᔮᔥᑎᓐ (ciiniykaanaayaashtin)",
ᒌᓂᐧᑳᓈᔮᔥᑎᐦᑖᑭᓐ,,windmill,
ᒌᓂᐧᑳᓈᔮᔥᑎᓐ,,"(inanimate, intransitive) to be whirled around by the wind
Synonym: (animate) ᒌᓂᐧᑳᓈᔮᔑᐤ (ciiniykaanaayaashiw)",
ᒌᔑᑳᓂᐲᓯᒻ,,"the Sun
Synonym: ᐲᓯᒻ (piisim)",
ᒌᔥᑎᓂᐱᔨᐤ,,"(inanimate, intransitive) for there to be a sudden strong gust of wind",
ᒥᐧᑖᔑᓐ,,"(animate, intransitive) to make a sound as it hits",
ᒥᓯᓂᐦᐄᑭᓈᐳᐃ,,ink,
ᒥᔑᐱᔑᐤ,,lion,
ᒥᔥᑯᔒᐅᔥᑐᑎᓐ,,a straw hat,
ᒦᓄᐧᐃᑖᒨ,,"(animate, intransitive) for one's breathing to return after temporary suspension of breath",
ᒧᔮᒥᐱᔨᐦᐋᐤ,,"(animate, transitive) to set (a clock) to the right time",
