L2_orth,L2_ipa,L2_gloss,L2_etym
ကဆၫ့,,elephant,
ကၥ့ၪ,,horse.,
ချံၭ,,turtle,
ခၪ,,"chin., (lower) jaw.",
ခၪ,,bitter.,
ခၪ,,bitter.,
ခၪ့,,"foot., leg.",
ဂီၩ,,red.,
ဂူ,,snake,
ဂံၪ့,,house,
ဂၪ့,,salty.,
စူၪ,,hand.,
စ့ၩ,,"silver, money",
ဆွ့ၪ,,crab.,
ဆၧဒိၭဆၧလၪ,,vegetable.,
ဎိၭ,,eight.,
ဎူၫ,,six.,
ဎွံၪ,,bone.,
ထိၪ,,bird.,
ထိၭ,,pig.,
ထီၫ့,,gold,
ထံၫ,,water.,
ထွံၪ,,dog.,
ထၭ,,iron.,
ဒီၩ,,knife.,
ဒ့ၪ,,frog,
န,,"you (singular)., your (singular).",
နါ,,ear.,
နါဒံၩ့,,Karen harp.,
နံၩ,,day.,
နံၪ့,,year,
နၧၩ,,you (singular).,
ဖါ,,father.,
ဖီၫ,,flower.,
ဖံး,,opium.,
ဖျိၪ,,pot.,
ဘွၩ,,white.,
ဘၩ့,,yellow.,
မိ,,mother.,
မံၫ,,to sleep.,
မ့ၪ,,fire.,
မ့ၬ,,"eye., face.",
ယီၫ,,easy.,
ယူ,,rat,
ယဲ,,five.,
ယံၪ့,,house,
လံ,,four.,
လံၩ,,wind.,
လံၬ,,book.,
လၩ,,"moon, month",
လၪ,,leaf.,
ၥိၪ,,sheep.,
ၥိၫ,,fat; oil.,
ၥံၪ့,,tree.,
ၥံၪ့လၪ,,leaf.,
ၥံၫ,,to die.,
ၥ့ၪ,,horse.,
ၥ့ၪယၫ,,to know.,
ၥွံၪ,,blood.,
ၥၧၫ့,,black.,
ၥၧၫ့,,three.,
ၥၧၫ့,,three.,
