L2_orth,L2_ipa,L2_gloss,L2_etym
กายู,/kaju/,"wood, plant",
กูกู,/kuku/,"nail, claw",
ซาลัฮ,/salah/,fault,
ซาลัฮ,/salah/,"wrong, at fault",
ซือมัฮ,/səmah/,(Phuket Old People) to worship,
ฌางัน,/ɟaŋan/,"(Phuket Old People, Adang) do not (negative auxiliary)",
ฌางัน,/ɟaŋan/,with,
ฌางัน,/ɟaŋan/,with,
ฌาลัด,/ɟalat/,"road, path, way",
ฌาลัด,/ɟalat/,"(intransitive) to walk, (intransitive) to travel",
ญาวา,/ɲawa/,"body, self, soul",
ดาลับ,/dalap/,deep,
ดาลับ,/dalap/,"in, inside",
ตานัฮ,/tanah/,ground; dirt,
ตาปิฮ,/tapih/,"to winnow, to toss, to bounce",
ตาฮู,/tahu/,to know,
ตือลีงา,/tliŋa/,"(anatomy, Sangka-u, Adang) ear (organ of hearing)",
ตูลี,/tuli/,deaf (not hearing),
บรานี,/brani/,"brave, bold",
บรี,/bri/,"to give, to let, to allow",
บาฮายา,/bahaja/,(Phuket Old People) crocodile,
ปาดัก,/padak/,field,
ปารัก,/parak/,"jungle knife, scythe",
ปารี,/pari/,stingray,
ปาฮัจ,,chisel,
ปาฮาฆิ,/pahaɡiʔ/,"to share, to divide, to give",
ปีเลฮ,,to choose; to select,
ปือญู,/pəɲu/,"(Sangka-u, Adang) sea turtle (any turtle that inhabits",
ปูโฮด,/puhot/,tree,
โปรจ,/proc/,"stomach, abdomen",
มาตา,/mata/,eye (organ),
มีญะ,/miɲaʔ/,oil,
มือนาแงฮ,/mɨnaŋɛh/,"(intransitive, Phuket Old People) to cry (to weep)",
มูคา,/mukʰa/,(anatomy) face,
ลายัยํ,/lajal/,(Phuket Old People) sail (a piece of fabric attached,
ลาโวจ,/lawoc/,sea,
อาซู,/ʔasu/,dog (animal),
อาดา,/ʔada/,"to exist, to possess, to own",
อีกัด,/ʔikat/,fish (vertebrate animal),
อูรัก,/ʔurak/,"man, person, people",
อูรัจ,/ʔurac/,"veins, sinew, thread, strength",
ฮาตะ,/hadaʔ/,to reach,
ฮาตู,/hatu/,"ghost (spirit of the dead), corpse",
ฮายับ,/hajap/,fowl (bird),
ฮีโดะ,/hidoʔ/,life,
ฮีโดะ,/hidoʔ/,to be alive,
ฮูตัด,/hutat/,forest (dense collection of trees),
ฮูตัด,/hutat/,"(in compound) wild (not domesticated or tamed), Synonym:",
ฮูรัก,/hurak/,prawn; shrimp; crayfish; lobster,
