L2_orth,L2_ipa,L2_gloss,L2_etym
abaga,,(anatomy) shoulder,
abak,,sleeping mat,
abang,,boat,
abbay,,female carabao,
abbung,,cover,
abbut,,hole,
abu,,ash,
abugadu,,lawyer,
abungubungu,,(anatomy) fontanelle,
addan,,"ladder, stairs; stairway; staircase",
addu,,two,
addug,,thunder,
adwafulu,,twenty,
afu,,grandchild,
afungat,,chicken louse,
afuy,,fire,
agal,,(anatomy) liver,
agatul,,crab,
agaw,,ginger,
agaw,,day,
agirerattan,,doormat,
akakawa,,spider,
akkawangan,,waist,
alag,,scabbard,
alambri,,wire,
alinak,,short,
alinta,,leech,
alipappat,,firefly,
alit,,snot; mucus,
alladdu,,key,
allak,,pity; mercy,
allalatang,,poison ivy,
alugganakan,,(anatomy) uterus,
alwang,,wide,
anak,,child,
anay,,termite,
andagwak,,heron,
anggi,,body odor,
angulolu,,tadpole,
anibib,,whisper,
aninu,,shadow; reflection,
annab,,flood,
annam,,six,
annamafulu,,fifty,
annun,,locust,
anup,,hunt,
aparador,,cabinet,
apili,,pin,
apilyidu,,surname,
appan,,bait; trap,
appat,,four,
appin,,diaper,
aradu,,plow,
arak,,(anatomy) throat,
aranggok,,snore,
aresga,,effort,
arigi,,post (of a house),
arimusal,,breakfast,
arina,,flour,
aritus,,earring,
asada,,hoe,
asil,,(anatomy) vulva,
asin,,salt,
asit,,thorn,
asitu,,puppy,
assamal,,flea,
assimban,,church,
assip,,rice crust; burnt rice sticking to the bottom of the pot,
assup,,steam; vapor,
asukar,,sugar,
atallin,,narrow,
atang,,offering; sacrifice,
atap,,roof (the cover at the top of a building),
atatub,,joke,
atawa,,spouse; husband; wife,
atawli,,starch,
attay,,feces,
attit,,fool,
attud,,stump (of a tree),
attut,,fart,
atu,,dog,
atuk,,smoke,
ayam,,animal,
ayayat,,taunt,
ayong,,monkey,
babay,,woman,
babbag,,wind,
baggina,,he; she,
bagu,,new,
baka,,cow,
bakulud,,mountain,
balangkag,,fool,
balansinat,,eggplant,
balat,,answer; reply,
baldi,,bucket,
balsa,,raft,
bambal,,laundry,
bambang,,(anatomy) ear,
bangus,,milkfish,
banig,,ghost,
banwet,,fishhook,
barabara,,tapeworm,
barabay,,stick (for throwing),
barbas,,beard,
baruk,,(anatomy) bladder,
basi,,sugarcane wine,
basikul,,a kind of aquatic snail,
basikut,,lizard,
basingil,,mumps,
basisaw,,urinary discomfort,
basiyan,,sneeze,
basura,,garbage; trash,
bata,,wet,
battu,,blister,
bayabat,,guava,
bebay,,ocean,
bentilador,,electric fan,
bibig,,(anatomy) mouth,
bigote,,moustache,
biki,,eggshell,
bikul,,hairknot,
bilang,,number,
billak,,bamboo stick,
binalay,,house,
binallay,,a kind of rice cake,
binarayan,,wine,
bingkan,,coconut shell,
binola,,thread,
bintana,,window,
birang,,dragonfly,
bisin,,hunger,
bisita,,visitor,
bittul,,knot,
bitugal,,gizzard,
bitun,,star,
bolsa,,pocket,
bombong,,bamboo piggybank,
bote,,bottle,
botika,,drugstore,
botu,,vote,
boyang,,naked,
braso,,(anatomy) arm,
brilyante,,diamond,
bubun,,well (for water),
bugat,,harvest,
buk,,hair,
bukarut,,crocodile,
bukat,,rat,
bukul,,bump; lump,
bula,,boar,
bulador,,kite (toy),
bulalayaw,,rainbow,
bulan,,moon,
bulaw,,blind,
bulawan,,gold,
buli,,lead (metal),
bulkan,,volcano,
bullak,,small,
bumbug,,rice gruel,
bumbul,,pubic hair,
buna,,leftover,
bungal,,toothless,
bungbung,,dynamite,
bungug,,anal area,
buntut,,stink,
burbur,,fur (fabric),
buru,,plant hair,
busilak,,corn husk,
bussit,,pregnant,
bussut,,(large) tummy,
butelya,,bottle,
buyuk,,foul odor,
buyun,,mud,
byahe,,travel; trip,
Byernis,,Friday,
byulin,,violin,
daddaman,,road; path,
daffug,,carabao; water buffalo,
daga,,blood,
dagat,,sand,
daggang,,booger,
dagguht,,strong taste or smell,
dagiwat,,pimple,
dagun,,year,
dakal,,big; large,
daki,,food between the teeth,
dakig,,blame,
dalag,,coconut crust,
dalak,,mucus; pleghm,
dalayap,,lemon; lime,
dalikan,,earthen stove,
daluduk,,house lizard,
daluhg,,mudfish,
damara,,temporary shed,
damilig,,a kind of banana,
damman,,again,
dammat,,heavy,
dana,,old (of objects),
danak,,(upland) meadow,
dangan,,tip of an outstretched thumb to an outstretched middle finger (unit of measure),
dangit,,rice crust; burnt rice sticking to the bottom of the pot,
dangkul,,knock-kneed,
dannu,,sap (of a plant),
dansaw,,(interrogative) to where; to what place,
dantay,,leg support (while sleeping),
danum,,water,
dapan,,(anatomy) sole,
dappit,,shore,
dati,,before; earlier,
dekat,,a kind of rice cake made from sweet rice or corn,
dekorasyon,,decoration,
dibate,,debate,
didal,,thimble,
digat,,difficulty; hardship,
diktador,,dictator,
dila,,(anatomy) tongue,
dilam,,dusk,
dinding,,wall,
dinna,,still,
dipa,,(interrogative) where (stationary),
disgrasya,,accident; misfortune,
Disyembre,,December,
dita,,venom,
doktor,,doctor,
dolyar,,dollar,dollar
domat,,perhaps,
don,,leaf (of a plant),
duda,,doubt,
dudul,,a kind of rice cake,
dudut,,feather,
dugu,,corner,
dukyal,,bolo knife,
dulam,,cloud,
dullungan,,starfruit,
durun,,grasshopper,
ehemplo,,example,
eksamen,,examination,
eksersisyu,,exercise,ejercicio
elad,,slug,
elektrisidad,,lights,
enhinyero,,engineer,
eroplano,,airplane,
espehu,,mirror,
fakkangenana,,damn!,
familya,,family,
Filipinas,,Philippines,
firma,,signature,
fritu,,fried,
fugab,,afternoon,
fugu,,island,
fukkal,,lump,
fukkanenam,,(vulgar) one's mother's vula (curse word),
fukkul,,pubic area,
fulikat,,deep (of liquids),
fullaw,,white (color),
fullaw,,white (color),
fulu,,ten,
fungan,,pillow,
fungu,,(anatomy) forearm,
futag,,(anatomy) navel,
futtul,,mound (of ants or termite),
futu,,(anatomy) heart,
gabat,,debris (usually from a flood),
gabi,,night,
gabyon,,hoe (tool),
gagangay,,habit; usual practice,
gaka,,offspring,
gakaw,,(anatomy) chest,
gakit,,raft,
gallit,,line,
gallu,,noise,
gamit,,worn-out rag,
gamut,,root (of a plant),
ganansya,,profit,
ganding,,goat,
ganggal,,saw (tool),
gani,,(interrogative) what,
gannud,,kind; type,
gansu,,goose,
ganta,,ganta (twenty-five of which makes one kaban),
gapas,,straight scythe,
garafon,,glass container,
garaggad,,scrape (on one's skin),
garahe,,garage,
garsib,,scissors,
gasig,,(medicine) sty,
gasolina,,gasoline,
gassik,,seedling (usually tobacco),
Gassilang,,"Spanish (person), Spanish (language)",
gattak,,milk,
gatud,,(anatomy) hip,
gatut,,hundred,
gayang,,crow,
gera,,war,
giban,,water cup made of coconut,
gibaw,,fence,
gikan,,pad (to cushion things carried on the head),
gindan,,then; therefore,
gintuturu,,(anatomy) index finger,
girafuk,,dust,
giral,,corner,
girawa,,shout,
giri,,scrap of cloth (leftover from cutting),
girit,,slice,
gitara,,guitar,
giwang,,gap,
gobyernu,,government,
golagola,,a kind of kite,
grabe,,grave; serious,
gubin,,near,
gugu,,bark (of a tree used for soap),
gugurat,,intentionally; on purpose,
gukung,,sow; mother pig,
gumamela,,Chinese hibiscus (Hibiscus rosa-sinensis),
gundarakal,,(anatomy) thumb,
gurami,,hay,
guyabano,,soursop,
gwantes,,gloves,
gwapo,,handsome,
gwardya,,guard,
halag,,barrio,
hamon,,ham,
haola,,cage,
higante,,giant,
hustuhustu,,just then,
hwes,,judge,
ibag,,drool,
ibu,,urine,
ibung,,(unfertilized) egg,
idad,,age,
ifut,,tail,
igat,,eel,
igaw,,sun,
igung,,(anatomy) nose,
ikag,,cough,
ilal,,(anatomy) thigh,
ilug,,egg,
iraw,,snake,
kaddat,,grass,
kaiwan,,far,
kam,,you (plural),
kamasit,,tomato,
kamat,,(anatomy) hand,
kamay,,baby louse,
kami,,we (exclusive of the person spoken to),
kamosi,,sweet yam,
kamug,,mosquito,
kandelat,,candle,
kannit,,bedbug,
kapat,,cotton,
kapitta,,cousin,
karalang,,earthworm,
karalet,,side; edge; bank,
karalong,,(anatomy) throat,
karne,,meat,
karneru,,sheep,
karruba,,neighbor,
kasafego,,"match (for lighting candles, cigars, etc.)",
kasat,,shortcut,
kassandi,,(interrogative) how,
kassib,,bite,
kasta,,beauty,
katal,,itch,
kattut,,surprise,
katugangan,,parent-in-law,
kawad,,chain,
kawan,,typhoon,
kawayan,,bamboo,
kawit,,hook,
kayang,,lazy,
kayu,,tree,
kayung,,brother-in-law (wife's brother),
kepal,,infected nail (fingernail or toenail),
kibu,,mixture,
kidag,,(anatomy) elbow,
kilakilat,,lightning,
kilikili,,(anatomy) armpit,
kimat,,eyelash,
kimi,,cockroach,
kiring,,ring (of a telephone),
kisame,,ceiling,
kitam,,we (inclusive of the person spoken to),
kobeta,,toilet,
kokwa,,chocolate,
kolak,,friend,
kolgeit,,toothpaste,Colgate
kongit,,noise; sound,
kopya,,copy,
korte,,court (of law),
koryente,,electricity,
kosetyero,,farmer,
kosina,,kitchen,
kotye,,car,
kugipa,,dandruff,
kuku,,nail; claw; hoof,
kuku,,possession,
kulikug,,fever,
kulut,,curly,
kumpay,,(curved) scythe,
kundag,,slippery,
kurap,,flicker,
kurba,,curve,
kurbata,,necktie,
kurtina,,curtain,
kuruga,,too,
kurus,,cross,
kuryat,,cricket,
kusa,,cat,
kusut,,sawdust; wood shaving,
kutu,,louse (insect),
kutyilyu,,knife,
labu,,fight,
labwag,,bastard,
lagunut,,riddle,
lakay,,grandfather,
lalaki,,male; man,
langit,,sky,
lanut,,vine,
lapis,,pencil,
lappang,,owl,
lappat,,dew; fog,
lappaw,,flower,
lasa,,flavor,
lasang,,red (color),
lasang,,red (color),
latag,,(anatomy) testicle; scrotum,
lehwan,,(ceremonial) procession,
lelaw,,morning,
libad,,python,
libru,,book,
lidag,,a kind of edible aquatic snail,
lig,,(anatomy) neck,
lima,,five,
limafulu,,fifty,
lingat,,sweat; perspiration,
lita,,louse egg,
lityon,,roasted pig,
liwat,,mistake; sin; crime,
lubid,,rope,
luget,,chicken feces,
lukek,,armpit,
lulu,,bubble; foam,
lumut,,moss,
lungun,,coffin; casket,
lunig,,earthquake,
luta,,land; earth; soil,
lwa,,tear,
mabaw,,cooked rice,
maga,,dry,
makopa,,wax apple,
malagama,,scorpion,
malibamban,,butterfly,
mangga,,mango,
mani,,nut,
maninsig,,male carabao,
manok,,chicken,
mansanas,,apple,
manugang,,child-in-law,
mapi,,good,
maral,,bad; evil,
mata,,"eye (organ), knot (in wood)",
mata,,raw (of food),
mata,,raw (of food),
mula,,a plant,
mundu,,world,
muruk,,tip,
muyung,,mad dog,
nagan,,name,
nagyan,,content,
nana,,pus; abscess,
nanguht,,fishy smell,
natang,,vegetable,
ngagan,,noun,
ngaral,,voice,
ngarud,,(anatomy) gums,
ngipan,,(anatomy) tooth,
ngisit,,black,
ngisit,,black,
nigosyo,,business,
nipa,,nipa palm,
nufugab,,yesterday,
nuwani,,a short while ago,
omma,,or,
oras,,time,
ornu,,oven,
pabu,,turkey,
paddit,,pinch,
pagay,,rice plant,
pagginan,,place of residence,
pakak,,breadfruit,
pakang,,bowlegged,
pakaw,,handle (of a tool),
pakul,,ladle,
palad,,palm (of the hand),
palakapak,,cart (usually made of bamboo),
palappak,,applause,
palaw,,pond,
palda,,skirt,
palengke,,market,
palepped,,fin,
palikad,,stair step,
palsik,,slingshot,
paltat,,catfish,
paluga,,paddle; row,
pamyenta,,pepper,
pan,,bread,
pana,,spear,
panday,,blacksmith,
panga,,branch (of a tree),
panganakan,,nephew; niece,
panggung,,nosebleed,
pantalon,,pants,
pantyon,,(constructed) tomb,
panyok,,handkerchief,
papaitan,,dish made with pig tripe,
papandan,,only,
papel,,papel,
pappak,,wing (of an animal),
paragut,,harrow,
parakol,,yoke,
parensa,,iron (tool),
paringil,,(anatomy) cheek,
pating,,shark,
patis,,fish sauce,
pattat,,catfish,
pattugungan,,chair,
patu,,duck,
patul,,king,
payong,,umbrella,
pekas,,freckles,
penam,,habit; custom,
pitu,,seven,
ribu,,thousand,
sassanat,,doll,
sastri,,tailor,
sawwe,,right now,
selyu,,postage stamp,
siffun,,(pathology) common cold,
sigarafuy,,firefly,
siku,,(anatomy) elbow,
silam,,vinegar,
silawan,,east,
sili,,chilli,
silindru,,harmonica,
silya,,chair,
simaron,,wild; untamed,
simid,,(anatomy) chin,
simintu,,cement,
