L2_orth,L2_ipa,L2_gloss,L2_etym
acker,,"field, acre",
after,,after,
alb,,"elf, friendly spirit, ghostly being, genius, or fairy",
alp,,"elf, friendly spirit, ghostly being, genius, or fairy,",
apfel,,apple,
beginnen,,to begin,biginnan
beide,,both,
bertram,,pellitory of Spain (Anacyclus pyrethrum),
betriegen,,to deceive,
biegen,,"to bow, to bend",
binden,,to bind,bintan
bir,,pear,
biute,,"spoils, booty, allotment",
bluome,,flower,
bluot,,blood,
bor,,"height, elevation",
bruoder,,brother,
buch,,belly,
buckel,,"boss, hump",
burcgrave,/burkɡraːvə/,burgrave,
bückinc,,red herring (smoke-cured herring),
diech,,thigh (of a person or an animal such as a hawk),
durchliuhten,/durçˈlyːçten/,"fill with light, shine through (transitive), shine",
eichurne,,squirrel,
elbisch,,mental unsoundness caused by elbe (elves).,
engel,,angel,
enpfinden,,"to feel, to perceive",
ewe,/ˈeː.wə/,"law, eternity, marriage",ēwa
fleisch,,"flesh, meat",
fuoz,,foot,
garte,,garden,
gegen,,against,
gigen,,To play the violin,
gigen,,plural of gīge,
grap,,"grave
12-13th century. In: Tristan von Meister Gotfrit von Straszburg mit der Fortsetzung des Meisters Ulrich von Turheim in zwey Abtheilungen herausgegeben von E. von Groote, Berlin, 1821, page 387:
Ist ez, als i'z vernomen habe, Ich wene, so waren der grabe zwei.",
grave,/ɡraːvə/,"count, local judge",
göu,/ɡøy/,"shire, district",
göugrave,/ɡøyɡraːvə/,"a count of a district, local judge",
habene,,"harbour/harbor, port, 1200s, Brun von Schönebeck:,",
helfen,,to help,helfan
helmbarte,,A broad-axe with a handle,
hopfe,,"hops, Humulus lupulus",hopfo
ich,,(personal) I,
-ie,,used to create female abstract nouns,
-ieren,,"used in verbs, indicating the action of doing something",
Jesus,,"Jesus, c. 1230, Wolfdietrich, MS H, 2nd half 15th c.,",
junc,,young,jung
kelich,,chalice,
kiesen,,to choose,
kilhouwe,,pickaxe,
kirse,,cherry,
kriec,,"exertion, enmity, opposition",
kunt,,"(rare) cunt, pussy, vulva, vagina, 12th c.,  Anonymus,",
lant,,"land, country",
-lech,,(dialectal) suffix used to form singular and plural,
leich,,a song consisting of strophes of unequal length,leih
leich,,spawn (eggs of an aquatic organism),leih
leich,,spawn (eggs of an aquatic organism),leih
-lin,,"Appended to a noun, making it a diminutive with neuter gender.",
mich,,me: accusative singular of ich,
min,,"my, mine",
mir,,me: dative singular of ich,mir
mispel,,medlar,
mulber,,The mulberry,
naht,,night,
nam,,name,
nase,,nose,
nebelvinster,/ˈnɛ.bəlˌvin.s̠tər/,"(poetic) pitch-dark, c. 1100–1125, Ezzolied (Vorauer",
Offmei,,"A female given name from Ancient Greek, equivalent to English Euphemia",
olive,,olive,
ore,,ear,
pfersich,,peach (fruit),
pflume,,plum,
quiten,,The quince,
rache,,revenge,
ranke,,tendril (of a vine),
razzeln,,To turn,
riche,/ˈriːxɛ/,rich,*rīkī
riche,/ˈriːxɛ/,"empire, kingdom, realm",*rīkī
riche,/ˈriːxɛ/,"Joseph Wright, 'An Old High German Primer, Second Edition',",*rīkī
riche,/ˈriːxɛ/,"empire, kingdom, realm",*rīkī
riche,/ˈriːxɛ/,"Joseph Wright, 'An Old High German Primer, Second Edition',",*rīkī
rinnen,,to run,
schuole,/ˈs̠xuo̯.lə/,school,
schuppen,,shove,
sieden,,to seethe,
singen,,to sing,
slahen,,to strike,slahan
spiegel,,mirror,
stahel,/ˈɕtaxɛl/,steel,
steter,[ˈʃteter],"city-dweller, urbanite (person who lives in a city)",
sunne,,sun,
swern,,to swear,
swern,,"to hurt, to be inflamed, to swell, fester",
swern,,"to hurt, to be inflamed, to swell, fester",
swert,/ɕwɛrt/,sword,swert
swimmen,,to swim,
sælic,/ˈsɛːlik/,"happy, joyful, blessed, blissful, c. 1250, Gottfried",
tac,,Alternative form of tag[1],
tag,,"day, age, lifetime, (politics) convention, congress,",tag
tohter,,daughter,tohter
triegen,,to deceive,
trinken,,"(transitive) to drink, (intransitive) to drink; to",trinkan
trube,,grape (fruit),
unwandelbære,,"steadfast, unchangeable",
Uote,,A female given name.,
val,,"fall, (grammar) case, 14th century, Heinrich von Mügeln,",
varwe,,"color, hue, c. 1230 (manuscript date), unknown author,",
veichen,,"dissembling, deceit, fraud",
venster,,window,
versachen,,(transitive) to deny,
verswinden,,"to disappear, to vanish, to flee",
vige,,fig (fruit),
vinden,,to find,
vinster,,dark,
vocales,,"vowels
13th century, Reinbot von Durne. In: Der heilige Georg des Reinbot von Durne. Mit einer Einleitung über die Legende und das Gedicht herausgegeben und erklärt von Dr. Ferdinand Vetter, Halle a. S., 1896, p.40, line 1084:
die vünf vocâles sint hie bî",
vocalis,,"vowel, 13th century. In: Seifried Helbling. Herausgegeben",
vogelsanc,,a birdsong,
vuoz,,foot,
wafen,,weapon,
wahsen,,to grow,
wazzer,/ˈʋɑs̄.s̄ər/,water,
welf,,"cub, puppy, whelp",
Welf,,A male given name from the common noun welf.,
werden,,to become,werdan
werfen,,to throw,werfan
wine,,friend,
wir,/wir/,we: nominative plural of ich,
wisheit,,wisdom,
wizzen,,to know,
wolf,,wolf,
Wolfgang,,A male given name.,
wolken,,cloud,
wort,,"word, (grammar) verb, 14th century, Heinrich von Mügeln.",
zaher,,tear,
zan,,tooth,
zedel,/ˈt͡sɛ.dəl/,"strip of paper, 1314 ein niuwe zedel lanc nam sie ûȥ",
zehe,,toe,
ziehen,,to pull,
zit,,time,
zogen,,"be on one's way, walk, march, hurry, run",
zorn,,"anger, outrage, 1217-1221, Walther von der Vogelweide,",zorn
zunge,,tongue,
ë,,a letter of the normalised Middle High German spelling,
überganc,/ybərɡank/,"crossing, transition",
