L2_orth,L2_ipa,L2_gloss,L2_etym
ʼ,/ʔ/,The thirty-fifth letter of the Tundra Nenets alphabet,
ˮ,/ʔ/,The thirty-sixth letter of the Tundra Nenets alphabet,
ёнарʼ,,thousand,
А,,"The first letter of the Tundra Nenets alphabet, written in the Cyrillic script.",
ваˮав,,bed,
вада,,"word, language",
вада,,hook,
вада,,hook,
вадисей,,left,
варˮ,/ˈwʌr/,dirt,
варк,,bear,
варнэ,,crow,
варцавэй,/ˈwʌrt͡sawejə/,dirty,
выʼ,/ˈwiːʔ/,tundra,
вэʼ,/weʔ/,dog,
вэба,/ˈweba/,leaf,
вэсако,/ˈwæːsako/,old man,
едя,/ˈjedʲa/,pain,
ен,,string (of a bow),
есерʼ,,sail,
еся,/ˈjesʲa/,"iron, metal, money",
и,/ˈjiː/,mind,
иˮ,/ˈjiʔ/,water,
ибя,,glue,
ий,,son-in-law,
ила,,lift,
ирий,,moon,
исавэй,/ˈjiːsawejə/,intelligent,
иӈгней,,wolverine,
лабя,,oar,
лембя,,blade (of an oar),
лимбя,,eagle,
лы,,bone,
манзь,,say,
маниʼ,,we (you and me),
мань,,I,
марда,,break,
маса,,wash,
матˮ,,six,
мея,,daughter-in-law,
ми,,do,
минзь,,go,
мирв,/ˈmʲirwə/,weapon,
мирвсавэй,/ˈmʲirwəsawejə/,armed,
миць,,give,
муноцьʼ,/ˈmunot͡sʲəʔ/,beard (including a mustache),
муӈг,,arrow,
мыд,,liver,
мэсь,,be,
мяˮ,/mʲaʔ/,tent,
нёя,,burbot,
надо,,"brother-in-law, cousin",
не,/ˈnʲe/,"woman, female",
небя,,mother,
нибя,,needle,
нимне,,suck,
нися,/ˈnʲiːsʲa/,father,
нохо,/ˈnoxo/,arctic fox (Vulpes lagopus),
нумʼ,/ˈnum/,sky,
нумгы,,star,
ню,/ˈnʲuː/,child,
нюмʼ,/ˈnʲum/,name,
нюсавэй,/ˈnʲuːsawejə/,child-having,
ня,/ˈnʲa/,"friend, companion",
няʼ,/nʲaʔ/,mouth,
нява,,hare,
няламзь,,swallow,
нямд,,horn,
нянь,/ˈnʲanʲ/,bread,
няхарˮ,,three,
пад,/ˈpadə/,sack,
падарʼ,/ˈpadər/,paper,
падсавэй,/ˈpadəsawejə/,bag-having,
паны,/ˈpʌnɨə/,coat,
парэӈоць,,bore,
паӈалць,,spin,
пеля,,half,
пи,,get cooked,
пиваˮ,,boot,
пидя,,nest,
пилюць,,fear,
пир,,height,
пираць,,"can, be able/capable",
пися,,mouse,
плат,/pəˈlatə/,headscarf,
по,,year,
пулы,,knee,
пуць,,start to blow,
пя,/ˈpʲa/,tree,
-раха,/rʌxa/,Used to create an adjective describing resemblance to the suffixed noun; -like,
сё,/sʲo/,throat,
саˮе,,pair (of birds),
сава,/ˈsʌwa/,good,
сидндет,,eight,
сидя,,two,
сохо,,hill (with steep sides and broad base),
сыра,/ˈsira/,snow,
сырасавэй,/ˈsirasawejə/,snowy,
сэв,,eye,
сюн,,steam,
сяˮ,/ˈsʲaʔ/,face,
сяв,,scale (of fish),
сялʼ,,armpit,
сяха,,when?,
тёня,/ˈtʲonʲa/,fox (Vulpes vulpes),
таʼ,,summer,
таʼ,,that,
таʼ,,that,
такалць,,hide,
талей,,thief,
тапарць,,kick,
тароць,,"fight, wrestle",
тас,,"whole, sufficient",
тедаʼ,/ˈtʲedaʔ/,now,
тей,,of yesterday,
тей,,yesterday,
тет,,four,
тибя,,tooth,
тив,,belly,
тир,/ˈtʲiːrə/,cloud,
тиртя,,bird,
то,/ˈto/,lake,
то,/ˈto/,wing,
то,/ˈto/,wing,
тоʼ,/toʔ/,blanket,
тобъёва,/ˈtobəjowa/,leather,
тохоˮ,/ˈtoxoʔ/,cloth,
тохолкода,,teacher,
ту,/ˈtu/,"fire, light",
тубка,/ˈtubka/,axe,
тумда,,get to know,
туни,,long gun,
ты,/ˈti/,domestic deer,
тыра,,dry,
тэʼ,,sinew,
тэвӑ,,tail,
тю,,sleeve,
тяхад,,from behind,
ха,,die,
ха,,ear,
ха,,ear,
хаё,,stay,
хавˮ,,a thin crust of snow,
хад,/ˈxadə/,"blizzard, snowstorm",
хада,,grandmother,
хада,,"nail (on finger, toe)",
хада,,"nail (on finger, toe)",
хады,,fir,
хае,,leave,
хаер,,sun,
халя,/ˈxalʲa/,fish,
халясавэй,/ˈxalʲasawejə/,containing fish,
хамба,,wave,
хан,/ˈxʌnə/,sleigh,
ханена,/ˈxanʲena/,hunter,
ханзʼ,,sled runner,
ханзь,,call,
хар,/ˈxʌrə/,knife,
харё,,crane,
хара,/ˈxʌra/,incident,
харна,,raven,
хасава,/ˈxasawa/,"man, male",
хасуй,,dry,
хасуюˮ,,nine,
хаямзь,,close (eyes),
хо,,birch,
хой,/ˈxojə/,"mountain, hill",
хойраха,/ˈxojərʌxa/,mountainlike,
хора,/ˈxora/,(domesticated) male reindeer,
хохорэй,,swan,
ху,,morning,
хуˮла,,drift (as logs in a current),
хулы,,This term needs a translation to English. Please help,
хыдя,/ˈxidʲa/,"cup, mug",
юˮ,,ten,
юху,,get lost,
Я,,"land, the Earth",
Я,,flour,
Я,,flour,
яб,/ˈjabə/,luck,
ябсавэй,/ˈjabəsawejə/,lucky,
яля,/ˈjalʲa/,day,
ямʼ,/ˈjam/,sea,
яха,,river,
яха,,"skin, flay",
яха,,"skin, flay",
ңопой,,one,
ӈ,/ŋ/,The fifteenth letter of the Tundra Nenets alphabet,
Ӈ,/ŋ/,The fifteenth letter of the Tundra Nenets alphabet,
ӈабт,,smell,
ӈано,/ˈŋʌno/,boat,
ӈарка,/ˈŋarka/,big,
ӈацекы,/ˈŋʌt͡sʲekiə/,young,
ӈацекы,/ˈŋʌt͡sʲekiə/,child,
ӈодя,/ˈŋodʲa/,berry,
ӈуˮ,,track,
ӈуда,/ˈŋuda/,hand,
ӈулиˮ,/ˈŋulʲiʔ/,"completely, absolutely",
ӈылека,,wolf,
ӈылна,,"below, under, underneath",
ӈын,,bow (the weapon),
ӈынаб,,father-in-law,
ӈэбт,,hair,
ӈэва,/ˈŋæːwa/,head,
ӈэсо,,place (for pitching a tent),
ӈэсы,/ˈŋesi/,"camp, settlement",
