L2_orth,L2_ipa,L2_gloss,L2_etym
ಎರ್ತು,,"ox, bullock",
ಕರ್ಬು,,sugar cane,
ಗರ್ದೆ,,a field,
ಪುರ್ಬು,,eyebrow,
ಪೊರ್ತು,,"time, the sun",
ಬರ್ದುಂಕು,,to live,
ಬಿಡು,,"to let go, leave",
