L2_orth,L2_ipa,L2_gloss,L2_etym
afha,,here; proximal demonstrative adverb.,
afho,,there; distal demonstrative adverb.,
amba,,to speak,
arali,,if,
baba,,father,
bako,,cave,
bere,,horse,
bika,,to cook,
bugu,,book,
buvhi,,spider,
bvuma,,to rumble,
bwa,,to dig,
daha,,to smoke,
daka,,mud,
dakalo,,joy,
duga,,to burn,
dzembe,,hoe,
dzhena,,to enter,
dzina,,name,
dzuvha,,flower,
dzwala,,to bear,
fa,,to die,
fara,,to hold,
fha,,to give,
fhafhu,,lung,
fhano,,"yonder, over there; remote demonstrative adverb.",
fhasi,,"down, below, beneath",
fumi,,ten,
funa,,to love,
funza,,to learn,
gereke,,church,
gidi,,thousand,
goga,,to become lean,
goloi,,"wagon, vehicle",
gopwa,,"armpit, Synonyms: bwapwa, gwakwa",
govha,,slope,
guda,,to learn,
hana,,to refuse,
hemmbe,,shirt,
hula,,"to grow, to increase",
imba,,to sing,
iṋa,,four,
kana,,or,
kha,,to,
khalaṅwaha,,season,
khosi,,chief,
khotsi,,father,
khuhu,,"fowl, chicken",
khuni,,piece of firewood,
kokodza,,to pull,
lala,,to lie down,
laṱa,,to throw away,
lila,,"to cry, to weep",
lima,,to cultivate,
lisa,,to herd,
livhala,,to forget,
lu-,,Class 11 noun prefix.,
lufuno,,love,
luimbo,,song,
lulimi,,tongue,
luma,,to bite,
lutendo,,faith,
luvhisi,,milk,
lwa,,"to fight, to struggle",
lwanzhe,,sea,
ma-,,Class 6 noun prefix.,
mahala,,embers,
mahaḓa,,snow,
malo,,eight,
malofha,,blood,
malume,,maternal uncle,
mama,,to suck,
mapfura,,"fat, oil, grease",
mare,,saliva,
mariha,,winter,
maḓi,,water,
mbavhala,,bushbuck,
mbaḓo,,axe,
mbeu,,seed,
mbili,,two,
mbilu,,heart,
mbingano,,marriage,
mbiḓi,,zebra,
mbolo,,penis,
mbudzi,,goat,
mi-,,Class 4 noun prefix.,
mmbwa,,dog,
mme,,mother,
mmphwe,,ostrich,
mu-,,Class 1 noun prefix.,
mu-,,Class 3 noun prefix.,
mu-,,Class 3 noun prefix.,
mubebi,,parent,
mubvumo,,thunder,
Mugivhela,,Saturday,
muhuyu,,fig tree,
mulambo,,river,
mulanda,,servant,
mulenzhe,,leg,
mulilo,,fire,
mulomo,,mouth,
mulungu,,white person,
munna,,man,
munwe,,finger,
muri,,tree,
musadzi,,woman,
muselwa,,bride,
mushumo,,work,
Musumbuluwo,,Monday,
muthu,,person,
mutshila,,tail (of an animal),
mutsi,,smoke,
mutukana,,boy,
muvhombo,,ridge of the nose,
muya,,wind,
muḓi,,village,
muḓuhulu,,grandchild,
muṅwali,,writer,
muṋango,,door,
muṱwa,,termite,
mvula,,rain,
mvuvhu,,hippopotamus,
mwedzi,,"moon, month",
na,,and,
ndau,,lion,
ndebvu,,beard,
nga,,by,
ngozi,,danger,
ngudo,,lesson,
nguluvhe,,pig,
nguvho,,blanket,
ngwana,,lamb,
ngweṋa,,crocodile,
nndwa,,war,
nngu,,sheep,
nngwe,,leopard,
nnḓu,,house,
nona,,to be fat,
nukha,,"to smell, to stink",
nwa,,to drink,
nya,,"to excrete, to defecate",
nzhena,,to enter,
nḓala,,hunger,
nḓevhe,,ear,
nḓila,,"road, path",
nḓou,,elephant,
panda,,to stamp,
penya,,to flash,
pfene,,baboon,
phala,,impala,
phapha,,to cleave,
phwama,,to be moist,
pwasha,,to shatter,
raru,,three,
rathi,,six,
renga,,to buy,
ruma,,to send,
runga,,to sew,
rwa,,"to hit, to beat",
sala,,to remain,
shavha,,to flee,
sumba,,to show,
sumbe,,seven,
suṱa,,to drizzle,
swika,,to arrive,
swiṱa,,"to hide, to bury (a body)",
Swondaha,,Sunday,
tala,,to draw (a line),
tenda,,to believe in,
thavha,,mountain,
thihi,,one,
tholo,,greater kudu,
thonga,,stick,
tshanḓa,,hand,
tshelede,,money,
tshende,,testicle,
tshi-,,Class 7 noun prefix.,
tshifu,,trap,
tshikolo,,school,
tshilimo,,summer,
tshilonda,,wound,
tshimange,,cat,
tshimbidza,,to drive,
tshipembe,,south,
tshira,,enemy,
tshisima,,fountain,
Tshivenḓa,,Venda language,
tshivhindi,,liver,
tsimba,,genet,
tsimbi,,"iron, bell",
tsumbo,,example,
tswa,,to steal,
tswio,,kidney,
tyetyenea,,to laugh loudly,
tzhipa,,to strangle,
tzwipudza,,to strike with a whip,
vala,,"to close, to shut, Antonym: vula",
veini,,wine,
vha-,,Class 2 noun prefix.,
vhala,,"to read, to count",
vhaḓa,,to carve wood,
vhidza,,to call,
vhila,,to boil,
vho-,,Class 2a noun prefix.,
vhofha,,"to tie, to bind",
vhona,,to see,
vhu-,,Class 14 noun prefix.,
vhukuse,,fur,
vhulaya,,"to kill, to murder",
vhumba,,to mould,
vhunyunyu,,mosquito,
vhura,,bow,
vhuria,,winter,
vhusiku,,night,
vhusuṱo,,drizzle,
vhuya,,to return,
vhuṱungu,,"pain, ache",
voho,,foreleg of animal,
vula,,"to open, Antonym: vala",
vuwa,,to wake up,
wa,,to fall,
xa,,to dry up,
ya,,to go,
zazamela,,"to itch, to burn",
zhaka,,to trample,
zwi-,,Class 8 noun prefix.,
zwifha,,to tell lies,
zwimba,,to swell,
zwino,,so,
ḓa,,to come,
ḓala,,to be full,
ḓana,,hundred,
ḓongololo,,millipede,
ḓorobo,,"town, village",
ḓuvha,,"day, sun",
ḽa,,to eat,
Ḽavhuraru,,Wednesday,
Ḽavhuvhili,,Tuesday,
Ḽavhuṋa,,Thursday,
Ḽavhuṱanu,,Friday,
ḽi-,,Class 5 noun prefix.,
ḽifhaṱa,,twin,
ḽihaha,,hair,
ḽiṋo,,tooth,
ḽiṱo,,eye,
ṅwaha,,year,
ṅwana,,child,
ṋama,,"meat, flesh",
ṋari,,buffalo,
ṋotshi,,bee,
ṋowa,,snake,
ṱafuna,,to chew,
ṱahe,,nine,
ṱahula,,"to weed, to hoe",
ṱala,,to divorce,
ṱangana,,to meet,
ṱanza,,to vomit,
ṱhanu,,five,
ṱhoni,,shame,
ṱhuḓwa,,giraffe,
ṱoḓa,,to want,
ṱungufhala,,to be sad,
