L2_orth,L2_ipa,L2_gloss,L2_etym
༁,,"Truncated form of letter 'a chung' (ཨ་ཆུང), the specific terma head mark (Unicode 0F01: ༁). The name of the sign in the Tibetan script is written thus: གཏེར་ཡིག་མགོ་ཨ་ཆུང.",
༂,,A terma head mark (Unicode 0F02: ༂). In the Tibetan script the sign is known thus: གཏེར་ཡིག་མགོ་ཨུམ་རྣམ་བཅད་མ,
༃,,The terma head mark (Unicode 0F03: ༃). The specific name of the sign is གཏེར་ཡིག་མགོ་ཨུམ་གཏེར་ཚེག་མ.,
༄,,An honorific head mark which heralds the beginning of text or commencement of a new folio. In Tibetan it is called ཡིག་མགོ་མདུན་མ (yig mgo mdun ma).,
༅,,A Tibetan mark (Unicode 0F05: ༅) that closes the head marks with which it ligates. The name for this sign in the Tibetan script is ཡིག་མགོ་སཅབ་མ (yig mgo sacb ma).,
༇,,"An ornamental translingual mark (Unicode 0F07: ༇), the ཡིག་མགོ་ཚེག་ཤད་མ.",
་,,"ཚེག (tsheg), the syllable separator of the Tibetan abugida",
༧,,7 (seven),
༨,,8 (eight),
༩,,9 (nine),
༱,,7½ (seven and a half),
༼,,left brace (used in ༼ ༽),
༽,,right brace (used in ༼ ༽),
ཀ,,"ka, first letter of the Tibetan abugida",
ཀ་ཀ,,"crow, raven",
ཀ་ཀོ་ལ,,"black cardamom (Amomum subulatum), Chinese cardamom",
ཀ་ཀྲ་ལ,,knife,
ཀ་ཁ,,alphabet (chiefly the Tibetan alphabet),
ཀ་ཁུ་བྷ་ཡ,,Terminalia arjuna,
ཀ་ཏ་མན་ཏུ,,Kathmandu (the capital of Nepal),
ཀ་ན,,Ghana (a country in Africa),
ཀ་པ་ལ,,Alternative form of ཀ་པཱ་ལ (ka pā la),
ཀ་པཱ་ལ,,kapala (cup made from a human skull used as a ritual,
ཀ་བ,,"pillar, column, pole, post",
ཀ་ར,,sugar,
ཀ་རན་ད,,duck,
ཀ་ཤི་མིར,,Kashmir,
ཀཛ་ཀིསུ་གཏན,,Kazakhstan (a country in Asia),
ཀར,,sugar,
ཀསྨིར,,"Alternative form of ཀ་ཤི་མིར (ka shi mir, “Kashmir”)",
