L2_orth,L2_ipa,L2_gloss,L2_etym
āmāṃ,,"pride, arrogance",
ānkar,,tusk (of an elephant),
ānt,,in front,*ā́ntë
āp,,"water, river",
āp,,father,
āp,,father,
ār-,,"to cease, come to an end, to renounce, forsake, abandon",
āre,,plough,
āriñc,,heart,
ārki,,white,
ārkiśoṣi,,world,
ārt,,"care, attention",
ārt-,,"to praise, love, be pleased with, to acknowledge (possibly),",
ārtak,,"care, attention",
ārwar,,"ready, prepared, eager, willing",
ārṣal,,"poisonous snake, viper",
ās,,goat,
āsar,,dry,
āskāc,,"halfa grass, Desmostachya bipinnata",
āsäñc,,buttocks,
āsām,,seat,
āsāṃ,,seat,
āti,,grass,
ātsäts,,thick,
āttsek,,"completely, only, indeed, for sure, even",
āy,,bone,
āyāto,,"suitable, pleasant",
āñcäm,,"self, inner being, soul",
āñu,,"rest, repose, cessation",
āştär,,pure,
āṣām,,worthy,
śanwem,,jaws,
śo-,,to live,
śre,,star,
śtwar,,four,
śäk,,ten,
śäṃ,,"woman, Synonym: kᵤli, wife",
ṣar,,sister,
ṣkārā,,"backwards, in the opposite direction, reverse",
ṣpät,,seven,
ṣäk,,six,
