L2_orth,L2_ipa,L2_gloss,L2_etym
ghada,,mountain,
ghada,,"out, outside",
ghada,,outside,
ghada,,"out, outside",
ghada,,outside,
ghudili,,"(intransitive) to move, (intransitive) to shake, to",
ghudili,,lie (falsehood),
ghudili,,lie (falsehood),
jighasi,/t͡ɕɨqasɨ/,fish,
kajang,/kʰat͡ɕaŋ/,number,
nine,,"female
nine kunwoman",
sman,/sman/,"medicine, Qi amagisada ne smanni rde. Ne saini smanga.",
smanba,/smambaː/,"doctor, Qi amagisada smanba tada xi. Bu smanbadi denhuaangi",
sza,/stsa/,"to make, to build, Synonym: xuuki, Hana guleji, rgunbaani",
szu,/st͡su/,"water, Hudi dasiza, bulogri xangi langhuari szungi",
ugo,/uko/,"language, Jang sza Qidari ugo lii mudeni, surisa hudingi",
xal,/ɕal/,mirror,
