L2_orth,L2_ipa,L2_gloss,L2_etym
A,,"The first letter of the Okanagan alphabet, written in the Latin script.",
c'art,,salt,
c'l'c'al,,forest,
c'l'χwinkm,,to play guitar,
c'ásy'aqn,,head,
c'əmtus,,sturgeon,
c'ər'tups,,fisher (mammal),
c'əχəlicn,,mink,
cilkst,,five,
clʕatíw's,,valley,
cíqʷəlx,,tamarack,
cəyíp,,tree,
k'iʔk'iʔtn'íłp,,alder,
k'ram,,to swim,
k'ʷl'cn'ut,,to cook,
k'ʷul'xn,,boot,
kc'aw'íw'stn,,soap,
kilx,,hand,
kiʔláwnaʔ,,male grizzly bear,
kl'kl'xʷiw's,,lizard,
kmiƛ'mn,,butter,
kísuʔ,,coho salmon,
kəkn'i,,kokanee salmon,
kʷl'kʷl'al'xʷ,,calf,
lətkʷú,,otter,
mahúyaʔ,,raccoon,
mam'scút,,to play cards,
man'xʷm,,to smoke,
miməlt,,whitefish,
múlx,,cottonwood,
məríłp,,balsam fir,
məxiłp,,cedar,
n'k'ʷƛ'ustn,,eye,
n'sl'sl'pustn,,wine,
naqs,,one,
nkʷnim,,to sing,
nqʷíqʷiyaʕc'aʔ,,kamloops trout,
nχaʔχʔítkʷ,,whale,
p'ip'q's,,American marten,
paʕpaʕ'íłp,,grey willow,
paʕpaʕlʕác'aʔ,,moose,
pk'am,,bobcat,
pwalxkn,,mule deer buck,
púl'aʔxʷ,,gopher,
púnłp,,juniper,
q'əq'ʔik,,colt,
q'ʷəłtmin,,wolverine,
qʷilqn,,porcupine,
qʷísp,,bison,
qʷəqʷłín',,birch,
sc'win,,sockeye salmon (early),
scmíłc'aʔ,,female mountain sheep,
siw'łkʷ,,water,
smináp,,toad,
smχikn,,female grizzly bear,
sník'łc'aʔ,,wapiti,
spqpaqłc'aʔ,,female mountain goat,
spukʷmíłp,,vine maple,
spápqłcaʔ,,weasel (with its winter coat),
st'mʕalt,,cow,
st'nt'anwáya,,bat (mammal),
st'úłc'aʔ,,mule deer,
styiłc'aʔ,,reindeer,
sxƛ'utłx,,ground hog,
sʔatqʷłp,,ponderosa pine,
sχʷl'ixkn,,white-tailed deer buck,
sχʷyups,,bull snake,
sχʷƛ'iʔ,,male mountain goat,
t'k'ʷtups,,white-tailed deer,
t'ət'qínaʔ,,"coot, mudhen",
táʕnya,,sockeye salmon (late),
tíwłc'aʔ,,white-tailed deer doe,
wápupxn,,lynx,
xʷaʔxʷaʔyúł,,blue grouse,
xʷmínaʔ,,steelhead trout,
yilíkʷəlxkn,,male mountain sheep,
yutəlx,,raven,
łəłak'ʷ,,goshawk,
łəłk'am',,weasel (with its summer coat),
ƛ'əkƛ'aʕkək,,redwinged blackbird,
ʔaʔsiw'ł,,loon,
ʔástqʷ,,cedar,
ʕ'aʔíckʷala,,meadowlark,
ʕananíkn,,jackrabbit,
χaʔχaʔúlaʔxʷ,,rattlesnake,
χʷnámχʷnam,,hummingbird,
