L2_orth,L2_ipa,L2_gloss,L2_etym
baaz,[baːz],falcon,
batbat,[bat̪bat̪],swan,
bayú,,salt in clumps,
belis,[belis],sheep,
bepayr,[bepaɻ],yak,
bishké,,(plural in form) fur,
bras,,rice,
bula,[bula],partridge,
bulbul,[bulbul],nightingale,
burúm,,white (plural burum-išo or  burúm-ing),
bush,[buʃ],cat,
busroosro,[buʂoːʂoː],calf,
buwa,[buwa],cow,
báalt,,apple,
crhin,/ʈ͡ʂʰin/,sparrow,
du,[d̪u],yew,
díin,,"religion, díin-e isláamthe religion of Islam",
ganttey,[ɡaɳʈej],kite,
garmun,[ɡaɾmun],vulture,
gatshir,[ɡat͡sʰiɾ],vulture,
gaċhir,,vulture,
ghaan,[ɣaːn],crow,
ghasrep,[ɣaʂep],magpie,
ghunghundil,[ɣuɣund̪il],dove,
gonoolanas,[ɡonoːlanas],bat,
gur,,wheat,
gus,,woman (plural gushínga),
ha,,house,
hagúr,,horse(s),
hal,[hal],fox,
haní,,"a kernel or pit, especially of an apricot",
hir,,man (clarification of this definition is needed),
huk,[hook],dog,
isláam,,"Islam, díin-e isláamthe religion of Islam",
juú,,an apricot,
kapo,,cuckoo,
laleér,,naked,
lalíto,,covered in blood,
laq,,naked,
mayon,[majon],oriole,
partaawuus,[part̪aːwus],peacock,
phari,,duck,
pharisr,[pʰaɾiʂ],male duck,
qarqaamuts,[qarqaːmut͡s],hen,
qhamuldáni,,woman who secretly bakes ash cakes,
qhamuluṭéeli,/qʰamuluˈʈeːli/,woman who secretly bakes ash cakes,
qhamúluṭ,,"thin ash cake, thin flatbread baked in ashes",
qhap,,to put into the mouth so as to eat,
sadaqá,,alms,
sar,[saɾ],rabbit,
saásaṭ,,evening,
shadi,[ʃad̪i],monkey,
sheer,[ʃeːɾ],lion,
sée,,chaste; having never committed adultery,
ta,[t̪a],tiger,
tal,[t̪al],pigeon,
tináani,,sweet apricot stone/pit (as contrasted with a bitter one),
tootaan,[t̪oːtaːn],parrot,
tshiir,[t͡sʰiːɾ],monkey,
tshindar,[t͡sʰind̪aɾ],bull,
tshiyar,[t͡sʰijaɾ],ox,
ćham,,always; (with a negative) never,
ćhumár,,iron,
ćímar,,iron,
ċhil,,water,
ġaténc̣,,sword,
ڞ,/ʈ͡ʂʰ/,"This term needs a translation to English. Please help out and add a translation, then remove the text {{rfdef}}.",
ݶ,/ˈiː/,"This term needs a translation to English. Please help out and add a translation, then remove the text {{rfdef}}.",
ݷ,/ɻ/,"This term needs a translation to English. Please help out and add a translation, then remove the text {{rfdef}}.",
ݸ,/o/,"This term needs a translation to English. Please help out and add a translation, then remove the text {{rfdef}}.",
ݹ,/ˈoː/,"This term needs a translation to English. Please help out and add a translation, then remove the text {{rfdef}}.",
ݺ,/e/,"This term needs a translation to English. Please help out and add a translation, then remove the text {{rfdef}}.",
ݻ,/ˈeː/,"This term needs a translation to English. Please help out and add a translation, then remove the text {{rfdef}}.",
ݼ,/tsʰe/,The tenth letter of the Burushaski abjad.,
ݽ,/ʂin/,The twenty-third letter of the Burushaski abjad.,
